wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780272321312,0.995,3.652,5.030,2.617,0.000,0.000,0.911,1.086,14.291,2.612,9.059,11.671,12.921
1780272321368,0.838,2.864,3.688,2.044,0.007,0.021,8.299,8.598,26.359,12.820,7.130,19.950,14.473
1780272321439,0.958,3.021,4.144,2.241,0.000,0.003,2.132,2.471,14.970,4.753,7.741,12.494,10.739
1780272321492,0.922,2.679,3.590,1.982,0.003,0.010,4.709,5.328,19.223,8.595,6.788,15.383,13.503
1780272321562,0.929,2.478,3.335,1.822,0.000,0.010,5.226,5.646,19.446,10.582,6.275,16.857,16.364
1780272321604,0.889,2.427,3.094,1.851,0.003,0.010,5.092,5.613,18.979,10.598,6.267,16.865,16.145
1780272321666,0.882,2.343,3.061,1.585,0.003,0.010,5.062,5.554,18.500,10.272,6.072,16.344,15.903
1780272321736,0.823,1.997,2.682,1.447,0.003,0.021,9.415,10.060,26.448,17.199,5.323,22.522,21.115
1780272321776,0.805,1.844,2.518,1.450,0.003,0.021,9.404,10.103,26.148,18.021,5.177,23.198,22.909
1780272321822,0.929,2.289,3.127,1.778,0.000,0.007,5.241,5.328,18.699,9.995,6.178,16.173,18.667
1780272321880,0.783,2.314,2.916,1.530,0.007,0.010,5.554,5.868,18.982,10.549,5.828,16.377,15.321
1780272321923,0.863,2.467,2.930,1.709,0.003,0.010,5.518,5.915,19.415,10.671,6.129,16.800,15.952
1780272321960,0.976,2.507,3.120,1.574,0.003,0.010,5.398,5.835,19.423,10.598,6.072,16.670,16.024
1780272322015,0.849,2.234,2.894,1.505,0.003,0.010,5.383,5.770,18.648,10.549,5.754,16.303,15.442
1780272322084,0.780,2.460,2.905,1.468,0.003,0.010,5.175,5.609,18.410,10.297,5.681,15.978,15.491
1780272322152,0.893,2.183,2.832,1.578,0.003,0.010,5.121,5.485,18.105,10.020,5.754,15.774,15.030
1780272322236,0.780,2.274,2.916,1.494,0.003,0.010,4.982,5.332,17.791,9.800,5.673,15.473,14.958
1780272322304,4.913,0.342,3.174,0.233,0.000,0.003,1.647,1.909,12.221,4.045,8.490,12.535,13.164
1780272322353,5.565,0.754,2.711,2.474,0.000,0.000,0.473,0.594,12.571,1.221,9.173,10.394,9.455
1780272322409,4.815,2.916,2.507,6.841,0.000,0.000,0.218,0.266,17.563,0.537,15.588,16.125,13.745
1780272322477,0.725,0.331,0.400,2.055,0.000,0.003,1.439,1.713,6.666,1.611,3.142,4.753,3.855
1780272322537,0.036,0.025,0.018,0.233,0.000,0.003,2.084,2.354,4.753,2.458,0.911,3.369,3.103
1780272322598,0.003,0.003,0.003,0.014,0.000,0.003,2.347,2.682,5.055,3.443,0.561,4.004,3.806
1780272322649,0.003,0.003,0.003,0.003,0.000,0.003,2.788,3.072,5.875,4.094,0.512,4.606,4.727
1780272322708,0.069,0.058,0.010,0.087,0.000,0.003,2.358,2.624,5.209,3.321,0.553,3.874,4.364
1780272322791,4.399,1.476,6.451,0.714,0.000,0.003,1.603,1.848,16.494,2.205,10.378,12.583,12.630
1780272322839,3.397,0.419,6.797,0.331,0.000,0.003,1.319,1.512,13.778,1.823,10.647,12.470,11.079
1780272322885,4.928,0.043,5.263,0.021,0.000,0.000,0.616,0.780,11.651,1.025,9.914,10.939,10.739
1780272322944,3.174,4.621,4.042,6.192,0.000,0.000,0.729,0.933,19.691,1.009,16.564,17.573,15.879
1780272323005,3.101,1.913,4.082,6.677,0.000,0.000,0.944,1.078,17.795,1.172,15.409,16.581,15.370
1780272323046,2.930,3.907,3.845,5.755,0.000,0.003,0.987,1.170,18.597,1.261,15.873,17.134,15.370
1780272323112,2.555,3.287,3.911,4.610,0.000,0.000,0.856,1.042,16.261,1.155,14.236,15.391,14.400
1780272323171,3.145,3.619,3.222,4.035,0.000,0.000,0.987,1.177,16.185,1.294,13.211,14.505,13.721
1780272323223,2.197,2.974,3.141,3.433,0.003,0.003,2.580,3.039,17.370,3.736,11.900,15.636,13.552
1780272323295,2.883,2.708,2.609,2.977,0.000,0.000,1.308,1.541,14.026,2.238,10.989,13.227,12.824
1780272323339,0.867,2.854,2.926,1.133,0.000,0.000,1.057,1.283,10.120,1.554,7.969,9.523,8.873
1780272323377,0.193,2.868,2.879,0.225,0.000,0.003,0.776,0.918,7.862,1.082,6.625,7.707,7.030
1780272323433,0.076,2.580,2.657,0.087,0.003,0.003,1.800,2.190,9.396,2.303,5.584,7.887,7.321
1780272323492,0.105,1.020,2.059,0.080,4.483,4.096,1.917,2.161,15.921,9.572,3.565,13.137,15.321
1780272323558,1.264,0.112,1.727,2.897,2.307,2.161,2.981,3.284,16.733,8.783,3.711,12.494,12.194
1780272323635,2.434,0.138,1.159,0.295,1.640,1.622,2.733,3.039,13.060,7.350,4.045,11.395,11.297
1780272323694,2.525,2.146,0.685,3.794,1.406,1.479,0.495,0.590,13.120,3.956,9.230,13.186,12.267
1780272323749,2.055,1.793,0.590,3.404,0.656,0.736,8.336,8.737,26.307,14.326,7.789,22.115,16.315
1780272323834,2.657,0.200,1.038,0.317,1.990,1.968,2.074,2.216,12.460,7.708,4.664,12.372,13.139
1780272323898,2.347,0.069,0.433,0.138,1.224,1.213,4.658,5.092,15.174,10.655,3.247,13.902,12.339
1780272323943,1.942,0.193,0.112,2.267,1.447,1.326,4.866,5.219,17.372,11.941,4.794,16.735,15.321
1780272324006,2.143,0.196,0.040,3.491,1.490,1.465,4.669,5.030,18.524,12.014,5.901,17.915,17.309
1780272324068,0.747,0.156,0.058,1.789,1.942,2.121,4.665,5.168,16.646,13.056,2.857,15.913,15.709
1780272324156,0.025,0.007,0.000,0.036,3.586,3.105,2.937,3.331,13.027,11.444,0.700,12.144,11.927
1780272324212,4.042,4.457,2.139,1.997,4.651,4.516,0.637,0.769,23.208,10.256,6.161,16.417,16.097
1780272324266,6.593,6.739,1.957,1.993,4.822,4.993,0.196,0.218,27.511,9.833,15.140,24.973,22.691
1780272324336,4.946,5.146,3.575,5.551,4.913,5.310,0.612,0.739,30.792,10.288,18.013,28.301,27.079
1780272324381,4.129,4.632,3.047,4.534,2.992,3.881,1.137,1.308,25.660,8.262,16.011,24.273,23.079
1780272324429,4.621,5.110,3.666,2.923,2.449,2.511,1.345,1.541,24.166,7.041,16.296,23.337,21.576
1780272324505,1.268,4.220,0.885,4.395,3.050,3.025,1.155,1.352,19.350,7.456,10.028,17.484,17.552
1780272324570,0.160,3.783,0.076,3.666,0.309,0.422,1.348,1.549,11.313,3.459,8.017,11.476,11.055
1780272324630,0.014,2.409,0.014,3.433,0.018,0.025,0.568,0.718,7.199,1.155,6.007,7.162,6.594
1780272324687,0.007,1.778,0.007,2.988,0.003,0.003,0.229,0.284,5.299,0.610,5.299,5.909,5.115
1780272324737,2.205,1.352,0.827,2.977,0.003,0.003,0.379,0.462,8.208,0.577,6.007,6.584,6.182
1780272324821,5.850,1.093,3.141,2.846,0.000,0.003,1.869,2.106,16.908,2.490,12.039,14.529,14.642
1780272324884,5.139,1.016,2.956,2.974,0.003,0.007,3.419,3.823,19.337,5.649,11.973,17.622,16.824
1780272324933,4.140,1.654,2.708,2.686,0.003,0.007,3.998,4.530,19.726,7.667,10.948,18.615,18.400
1780272324991,3.539,1.767,2.321,2.759,0.003,0.007,3.491,3.903,17.790,6.585,10.492,17.077,17.042
1780272325048,3.218,2.212,2.325,2.766,0.000,0.003,1.505,1.753,13.782,3.011,10.606,13.617,13.188
1780272325103,2.956,2.405,2.194,2.693,0.000,0.003,0.586,0.656,11.493,1.164,10.345,11.509,10.376
1780272325166,2.351,2.314,1.990,2.354,0.000,0.000,0.266,0.349,9.624,0.586,9.271,9.857,8.897
1780272325237,2.234,2.299,2.044,2.128,0.003,0.000,0.714,0.863,10.285,0.903,8.669,9.572,8.897
1780272325299,2.008,1.913,1.607,1.880,0.000,0.003,2.635,2.923,12.969,3.557,7.749,11.306,10.376
1780272325360,1.406,1.428,1.359,1.279,0.000,0.010,4.370,4.709,14.561,7.920,5.934,13.854,10.715
1780272325417,1.461,1.410,1.242,1.253,0.000,0.010,4.548,5.019,14.943,8.954,5.779,14.733,14.158
1780272325475,0.313,1.064,0.153,0.867,4.395,4.104,3.630,4.100,18.626,14.415,3.117,17.532,18.715
1780272325516,0.040,1.038,0.021,0.867,3.568,3.645,3.994,4.344,17.517,14.188,2.580,16.768,16.752
1780272325558,0.007,0.991,0.007,0.790,2.843,2.886,3.316,3.823,14.663,12.120,2.368,14.488,15.612
1780272325601,0.003,0.634,0.007,0.827,2.547,2.646,3.061,3.459,13.184,10.378,1.978,12.356,12.242
1780272325641,0.007,0.495,0.003,1.053,2.646,2.628,1.505,1.815,10.152,7.635,2.124,9.759,11.030
1780272325706,0.003,0.171,0.003,1.140,2.340,2.391,2.722,3.061,11.831,8.636,1.807,10.443,8.800
1780272325786,0.849,0.007,0.025,1.939,2.099,2.154,4.133,4.501,15.707,11.957,2.303,14.260,13.964
1780272325840,1.975,0.000,0.076,0.386,2.230,2.354,4.148,4.523,15.692,12.519,1.489,14.008,14.352
1780272325938,0.036,0.000,0.000,0.003,2.431,3.426,3.885,4.312,14.093,13.829,0.561,14.390,13.624
1780272325984,0.003,0.000,0.000,0.003,4.486,4.308,3.634,4.038,16.472,15.506,0.545,16.051,16.800
1780272326024,0.003,0.000,0.000,0.003,4.111,3.969,3.674,4.075,15.835,14.643,0.537,15.180,16.267
1780272326078,0.000,0.000,0.000,0.003,2.926,3.109,2.197,2.591,10.826,10.272,0.569,10.841,16.145
1780272326132,0.000,0.000,0.000,0.003,2.423,2.340,3.039,3.535,11.340,10.280,0.561,10.841,12.194
1780272326193,0.000,0.000,0.000,0.003,2.409,2.453,2.157,2.529,9.551,8.660,0.561,9.221,11.273
1780272326273,0.000,0.000,0.003,0.003,2.248,2.259,1.534,1.771,7.818,6.764,0.577,7.341,8.848
1780272326310,0.003,0.000,0.000,0.003,2.234,2.478,0.878,1.129,6.725,6.121,0.561,6.682,7.564
1780272326347,0.000,0.000,0.000,0.003,2.926,3.739,0.769,0.933,8.370,7.684,0.537,8.221,7.685
1780272326419,0.003,0.000,0.000,0.003,2.912,3.185,1.228,1.479,8.810,7.619,0.529,8.148,8.800
1780272326482,0.000,0.000,0.000,0.003,2.529,2.653,1.355,1.570,8.110,6.967,0.537,7.504,8.339
1780272326561,0.000,0.000,0.000,0.003,2.365,2.423,1.224,1.483,7.498,6.463,0.545,7.008,7.418
1780272326607,0.003,0.003,0.000,0.003,2.369,2.405,1.494,1.727,8.004,6.682,0.512,7.194,7.564
1780272326647,0.000,0.000,0.000,0.003,2.208,2.183,2.540,2.864,9.798,8.058,0.529,8.587,8.242
1780272326725,0.000,0.000,0.003,0.003,0.233,0.182,2.030,2.347,4.798,3.858,0.520,4.378,4.582
1780272326791,0.000,0.000,0.000,0.007,0.010,0.014,0.980,1.228,2.239,1.986,0.520,2.506,3.952
1780272326847,0.000,0.000,0.000,0.003,0.003,0.003,0.995,1.184,2.188,1.465,0.512,1.977,1.964
1780272326910,0.003,0.000,0.000,0.000,0.003,0.003,1.199,1.436,2.644,1.636,0.504,2.140,2.327
1780272326952,0.000,0.000,0.000,0.003,0.000,0.003,1.075,1.290,2.371,1.514,0.496,2.010,2.545
1780272327014,0.000,0.003,0.000,0.003,0.003,0.000,1.272,1.498,2.779,1.717,0.488,2.205,2.327
1780272327071,0.000,0.000,0.000,0.003,0.000,0.007,2.369,2.664,5.043,3.247,0.512,3.759,4.073
1780272327117,0.000,0.003,0.000,0.003,0.000,0.007,2.773,3.076,5.862,4.216,0.520,4.736,4.873
1780272327188,0.000,0.000,0.000,0.003,4.217,0.003,1.144,1.410,6.777,5.063,0.529,5.592,6.836
1780272327240,0.003,0.000,0.000,0.003,4.661,4.618,0.670,0.856,10.811,8.302,0.545,8.847,13.697
1780272327305,0.000,0.000,0.000,0.003,3.174,3.156,1.833,2.190,10.356,8.107,0.545,8.652,11.685
1780272327355,0.003,0.000,0.000,0.003,2.715,2.690,1.906,2.128,9.445,7.586,0.529,8.115,10.448
1780272327417,0.003,0.000,0.000,0.000,2.471,2.908,1.913,2.238,9.533,7.456,0.504,7.960,8.897
1780272327462,0.000,0.000,0.000,0.003,2.289,2.427,3.623,3.947,12.289,10.647,0.520,11.167,9.164
1780272327515,0.003,0.000,0.000,0.003,2.274,2.321,4.024,4.476,13.101,11.680,0.537,12.217,15.079
1780272327562,0.000,0.000,0.000,0.003,2.139,2.128,4.031,4.516,12.817,11.803,0.545,12.348,14.376
1780272327601,0.000,0.000,0.000,0.003,1.913,2.223,4.235,4.709,13.083,11.982,0.545,12.527,13.673
1780272327643,0.000,0.000,0.003,0.003,1.862,1.793,4.432,4.887,12.980,11.876,0.561,12.437,13.503
1780272327700,0.000,0.000,0.000,0.003,1.505,1.428,4.312,4.771,12.019,11.290,0.545,11.835,13.139
1780272327756,0.003,0.000,0.000,0.003,1.388,1.461,4.228,4.687,11.770,10.956,0.529,11.485,14.085
1780272327826,0.000,0.000,0.000,0.003,1.432,1.396,4.450,5.004,12.285,11.322,0.537,11.859,12.824
1780272327863,0.000,0.000,0.000,0.003,1.436,1.443,4.552,4.997,12.431,11.493,0.545,12.038,12.800
1780272327911,0.000,0.000,0.000,0.000,1.388,1.425,4.538,4.957,12.308,11.461,0.520,11.981,12.339
1780272327962,0.000,0.000,0.000,0.003,1.396,1.414,4.483,4.891,12.187,11.306,0.529,11.835,12.242
1780272328019,0.000,0.000,0.000,0.003,1.363,1.425,4.297,4.796,11.884,11.119,0.520,11.639,12.073
1780272328058,0.000,0.000,0.000,0.003,1.439,1.374,4.297,4.745,11.858,11.070,0.545,11.615,11.952
1780272328112,0.000,0.000,0.000,0.003,0.269,0.331,4.326,4.829,9.758,9.613,0.529,10.142,10.521
1780272328150,0.000,0.000,0.003,0.003,0.040,0.054,4.428,4.873,9.401,9.157,0.520,9.677,9.697
1780272328189,0.000,0.000,0.000,0.003,0.007,0.014,3.601,3.976,7.601,7.228,0.512,7.740,9.212
1780272328232,0.000,0.000,0.000,0.003,0.007,0.007,2.963,3.295,6.275,5.217,0.488,5.705,5.964
1780272328277,0.000,0.000,0.000,0.003,0.000,0.003,1.396,1.636,3.038,2.930,0.496,3.426,4.994
1780272328339,0.003,0.000,0.000,0.003,0.000,0.000,0.390,0.495,0.891,1.025,0.496,1.521,1.891
1780272328393,0.000,0.000,0.000,0.003,0.000,0.000,0.667,0.816,1.486,0.960,0.480,1.440,1.479
1780272328448,0.000,0.000,0.000,0.003,0.003,0.000,0.513,0.641,1.160,0.789,0.480,1.269,1.552
1780272328503,1.071,4.968,4.545,1.253,0.000,0.000,0.273,0.320,12.430,0.496,11.062,11.558,9.042
1780272328568,1.082,5.128,7.012,2.161,0.000,0.003,1.312,1.505,18.203,1.758,12.983,14.741,13.673
1780272328644,4.304,5.489,0.867,0.200,0.003,0.007,3.083,3.623,17.576,5.429,9.157,14.586,12.945
1780272328698,4.082,4.111,1.013,0.116,0.003,0.007,3.728,4.122,17.182,6.992,7.863,14.855,14.036
1780272328738,3.619,3.714,1.286,0.098,0.000,0.007,3.655,3.983,16.362,6.984,7.106,14.090,13.333
1780272328786,3.696,3.367,1.221,0.094,0.003,0.007,3.284,3.630,15.302,6.218,6.568,12.786,12.752
1780272328857,2.496,2.372,1.326,0.087,0.007,0.021,10.089,10.814,27.212,17.444,5.095,22.539,17.164
1780272328896,3.225,2.755,1.348,0.094,0.000,0.003,4.771,4.319,16.515,9.092,5.982,15.074,16.315
1780272328945,3.134,2.660,1.683,0.098,0.000,0.007,2.959,3.284,13.825,5.543,5.600,11.143,9.382
1780272329014,2.135,2.372,1.975,0.134,0.000,0.010,4.209,4.621,15.456,8.050,4.745,12.795,12.024
1780272329080,0.513,2.398,1.272,0.849,0.003,0.010,4.264,4.683,13.992,8.473,4.078,12.551,12.000
1780272329177,0.579,2.281,0.215,3.357,0.000,0.007,2.908,3.331,12.678,5.632,5.868,11.500,15.224
1780272329245,4.538,1.702,4.811,1.979,0.003,0.021,8.908,9.877,31.839,15.775,11.973,27.748,21.867
1780272329299,2.624,1.877,5.048,2.467,0.007,0.021,9.586,10.344,31.974,18.127,11.908,30.035,30.376
1780272329362,3.298,2.715,4.603,2.832,0.000,0.010,4.592,5.092,23.142,10.679,13.186,23.865,24.800
1780272329400,2.066,2.941,2.967,3.273,0.003,0.010,4.242,4.720,20.222,9.019,9.979,18.998,19.661
1780272329449,0.455,2.992,0.521,3.138,0.000,0.010,4.377,4.825,16.318,8.823,7.285,16.108,16.315
1780272329487,0.973,2.646,0.998,2.821,0.003,0.010,4.301,4.767,16.519,8.669,6.845,15.514,15.273
1780272329526,2.103,2.383,2.310,2.157,0.003,0.010,4.002,4.435,17.403,8.196,9.727,17.923,14.788
1780272329594,2.846,2.278,3.768,2.274,0.003,0.007,3.900,4.304,19.380,7.863,10.899,18.762,18.255
1780272329669,2.748,2.412,3.189,2.070,0.000,0.007,3.892,4.279,18.597,7.806,10.272,18.078,17.576
1780272329728,2.187,2.511,2.916,2.642,0.000,0.003,1.509,1.800,13.568,3.345,10.207,13.552,12.776
1780272329792,1.727,1.745,2.026,1.541,0.003,0.021,9.152,9.779,25.994,16.084,6.870,22.954,19.030
1780272329846,1.450,1.414,1.454,1.217,0.003,0.021,9.943,10.636,26.138,18.624,5.999,24.623,24.412
1780272329935,1.844,1.272,1.516,1.213,3.601,3.298,4.607,4.953,22.304,15.645,6.251,21.896,23.248
1780272329975,1.319,1.425,1.724,0.663,2.354,2.522,4.476,4.997,19.480,13.715,5.282,18.997,18.570
1780272330016,0.677,1.658,1.920,0.368,1.804,1.818,4.570,4.968,17.783,12.649,4.875,17.524,17.212
1780272330085,1.425,1.629,1.796,0.856,1.465,1.417,4.505,4.880,17.973,11.632,5.974,17.606,17.042
1780272330143,1.815,1.275,1.180,1.567,1.363,1.417,4.388,4.825,17.830,11.355,5.966,17.321,16.679
1780272330233,1.683,0.087,0.040,1.745,1.527,1.410,4.348,4.847,15.687,11.591,3.972,15.563,14.836
1780272330311,1.913,3.207,3.579,1.742,1.917,1.909,3.881,4.264,22.412,10.972,4.892,15.864,15.176
1780272330367,2.285,0.871,0.750,1.862,2.135,2.285,1.909,2.183,14.280,7.838,4.599,12.437,12.000
1780272330438,0.164,2.263,2.336,0.182,2.828,2.751,0.725,0.885,12.134,6.788,1.359,8.147,8.606
1780272330492,0.021,0.539,0.386,0.021,1.873,2.274,8.441,8.799,22.354,18.892,0.700,19.592,17.018
1780272330533,0.007,0.058,0.043,0.003,2.715,2.828,3.564,4.115,13.333,11.550,0.610,12.160,21.455
1780272330572,0.003,0.007,0.007,0.007,2.824,3.090,2.445,2.719,11.102,9.515,0.586,10.101,9.042
1780272330630,2.671,1.097,1.381,1.516,2.183,2.358,4.042,4.355,19.603,11.501,4.070,15.571,15.830
1780272330696,5.401,4.607,4.279,3.983,2.489,2.281,3.010,3.389,29.439,11.070,16.735,27.805,26.885
1780272330773,4.734,4.530,4.326,4.067,2.529,2.635,3.141,3.470,29.432,11.363,16.988,28.351,26.739
1780272330841,4.177,3.911,3.779,3.878,2.485,2.657,2.412,2.660,25.959,9.271,15.441,24.712,23.661
1780272330885,3.973,3.805,3.655,3.670,2.598,2.602,1.611,1.778,23.692,7.757,14.831,22.588,21.648
1780272330968,0.309,3.601,0.258,3.532,3.058,3.105,0.608,0.732,15.203,7.114,8.050,15.164,14.279
1780272331029,2.883,2.693,2.241,2.854,0.437,0.320,0.408,0.506,12.342,2.482,11.233,13.715,12.145
1780272331093,4.100,2.799,3.364,2.784,0.021,0.029,0.225,0.298,13.620,0.822,12.617,13.439,12.267
1780272331161,3.415,2.525,2.690,2.886,0.003,0.003,0.451,0.564,12.537,0.765,11.265,12.030,11.200
1780272331230,2.934,2.427,2.394,2.409,0.003,0.007,1.144,1.304,12.622,1.440,9.995,11.435,10.545
1780272331308,2.321,2.059,1.931,2.146,0.003,0.003,2.675,2.923,14.061,3.711,8.774,12.485,11.394
1780272331370,2.081,1.869,1.683,1.844,0.003,0.007,3.349,3.663,14.499,5.380,7.871,13.251,12.461
1780272331407,1.957,1.807,1.665,1.596,0.003,0.007,3.291,3.761,14.087,5.698,7.399,13.097,12.412
1780272331457,1.946,1.997,1.643,1.735,0.000,0.003,1.421,1.709,10.454,3.011,7.692,10.703,12.073
1780272331509,2.157,0.459,1.866,0.386,0.000,0.000,0.513,0.645,6.026,1.172,5.413,6.585,5.503
1780272331587,1.578,0.021,1.589,0.010,0.003,0.003,2.187,2.518,7.909,2.889,3.606,6.495,5.358
1780272331644,1.108,0.003,1.396,0.003,0.003,0.003,2.660,3.039,8.215,3.972,2.881,6.853,6.739
1780272331696,0.623,1.140,1.250,0.167,0.000,0.007,2.755,3.032,8.974,4.118,3.158,7.276,7.467
1780272331753,0.153,3.929,1.202,2.150,0.003,0.003,2.970,3.254,13.664,4.778,7.480,12.258,11.394
1780272331834,0.506,3.652,1.997,2.012,0.000,0.003,1.563,1.731,11.464,2.515,8.367,10.882,10.473
1780272331903,0.590,2.496,1.694,1.082,4.348,4.078,2.004,2.183,18.475,10.077,6.528,16.605,17.915
1780272331957,0.838,2.117,1.538,1.104,3.258,3.298,3.182,3.542,18.877,11.656,5.917,17.573,17.842
1780272332025,0.933,1.968,1.450,0.885,2.631,2.544,3.284,3.619,17.314,11.045,5.836,16.881,16.145
1780272332092,0.131,0.244,0.160,0.142,2.595,2.628,2.139,2.464,10.503,8.628,1.400,10.028,11.685
1780272332132,5.624,0.080,5.186,0.043,2.828,3.586,0.834,1.016,19.197,7.944,7.529,15.473,15.200
1780272332171,2.423,2.329,4.818,2.697,4.414,3.218,0.805,0.940,21.644,8.376,3.801,12.177,15.952
1780272332216,1.509,3.827,7.231,8.285,2.649,2.839,0.317,0.379,27.036,6.292,11.933,18.225,16.824
1780272332257,1.702,2.314,7.982,8.161,2.558,2.977,0.790,0.874,27.358,6.471,16.556,23.027,18.909
1780272332335,0.597,0.623,7.858,8.226,4.632,4.709,1.713,2.026,30.384,11.754,16.573,28.327,26.303
1780272332406,0.506,0.495,7.410,6.972,4.829,4.815,2.613,2.868,30.508,13.821,15.140,28.961,27.515
1780272332439,0.546,0.524,7.585,7.085,4.188,3.470,2.759,3.087,29.244,13.064,15.327,28.391,26.933
1780272332475,0.546,1.057,7.235,6.903,3.295,3.069,2.679,2.937,27.721,11.534,18.184,29.718,25.939
1780272332547,1.884,3.105,5.252,5.416,4.064,3.488,2.824,3.123,29.156,12.812,15.164,27.976,27.103
1780272332587,1.570,3.018,5.452,5.296,3.699,3.378,2.340,2.730,27.483,11.452,15.563,27.015,24.048
1780272332633,3.572,4.297,4.698,4.632,0.641,0.867,2.081,2.376,23.164,5.698,16.182,21.880,22.570
1780272332689,2.310,3.262,5.157,4.610,0.051,0.076,1.213,1.410,18.089,2.694,15.107,17.801,15.442
1780272332742,2.795,3.240,4.002,3.721,3.674,3.397,0.371,0.441,21.641,6.739,13.211,19.950,19.782
1780272332803,2.008,2.540,3.163,2.737,2.485,2.478,7.432,7.734,30.577,17.956,10.085,28.041,23.006
1780272332876,2.719,2.314,2.500,2.485,2.460,2.741,3.761,4.312,23.292,13.471,9.955,23.426,22.182
1780272332933,2.595,2.310,2.438,2.391,3.167,2.715,3.506,3.973,23.095,12.405,9.678,22.083,21.430
1780272332969,2.325,2.358,2.464,2.256,2.001,2.227,3.688,4.067,21.386,11.680,9.385,21.065,19.903
1780272333011,2.482,2.128,2.077,2.372,1.891,1.618,3.739,4.107,20.414,11.045,8.929,19.974,19.079
1780272333118,2.154,1.840,1.745,1.950,4.395,3.929,1.603,1.884,19.500,10.923,8.001,18.924,23.176
1780272333170,0.703,2.405,2.496,0.787,2.493,2.624,0.816,1.002,13.326,7.016,6.544,13.560,12.024
1780272333211,4.618,2.084,2.022,5.369,2.110,2.230,0.386,0.481,19.300,5.103,9.523,14.626,13.745
1780272333257,4.169,0.758,0.703,6.666,1.592,1.549,5.383,7.446,28.266,13.520,9.450,22.970,13.139
1780272333322,3.714,3.878,0.207,6.258,2.846,2.792,3.032,3.495,26.222,10.956,7.643,18.599,19.636
1780272333392,5.857,4.060,0.058,2.897,2.482,2.668,3.495,3.798,25.315,11.298,6.951,18.249,17.430
1780272333462,7.125,4.982,4.115,4.217,2.267,3.448,2.977,3.378,32.509,12.104,14.969,27.073,26.327
1780272333501,7.304,6.036,3.160,1.826,3.612,2.726,2.992,3.324,30.980,11.884,17.004,28.888,25.261
1780272333545,7.898,6.542,3.233,2.318,2.529,2.795,2.744,3.061,31.120,10.671,20.586,31.257,27.006
1780272333639,5.890,5.106,5.059,2.606,2.380,2.434,2.868,3.247,29.590,10.508,18.551,29.059,26.352
1780272333673,5.431,4.643,5.281,3.706,2.343,2.405,2.919,3.251,29.979,10.427,18.062,28.489,26.594
1780272333718,4.771,4.235,4.589,3.583,2.471,2.493,2.551,2.857,27.550,9.768,16.825,26.593,25.067
1780272333776,1.133,1.111,1.093,0.550,3.236,3.233,2.591,2.905,15.852,10.345,4.183,14.528,16.097
1780272333815,0.142,0.080,0.080,0.069,3.018,3.080,1.458,1.374,9.301,8.213,1.595,9.808,9.988
1780272333863,0.018,0.014,0.014,0.014,2.916,2.948,0.390,0.499,6.813,6.544,0.781,7.325,7.394
1780272333927,0.003,0.007,0.003,0.007,2.741,2.726,0.477,0.630,6.594,6.072,0.586,6.658,6.642
1780272333985,0.003,0.003,0.003,0.010,2.434,2.536,0.641,0.820,6.450,5.714,0.537,6.251,6.352
1780272334024,0.000,0.003,0.003,0.007,2.212,2.256,1.826,2.372,8.679,7.000,0.520,7.520,6.909
1780272334080,0.003,0.003,0.000,0.003,2.139,2.179,2.675,3.087,10.089,8.294,0.520,8.814,9.115
1780272334167,0.007,0.000,0.003,0.003,2.230,2.216,2.846,3.182,10.487,8.872,0.545,9.417,9.309
1780272334221,0.000,0.000,0.000,0.003,0.331,0.415,1.450,1.716,3.915,3.516,0.504,4.020,4.630
1780272334280,0.000,0.000,0.000,0.003,0.021,0.025,0.718,0.867,1.634,1.571,0.496,2.067,1.697
1780272334337,0.003,0.000,0.000,0.003,3.316,0.007,0.364,0.495,4.188,3.166,0.512,3.678,4.873
1780272334401,0.003,0.000,0.000,0.000,4.425,4.195,0.503,0.619,9.745,7.334,0.553,7.887,13.406
1780272334468,0.003,0.000,0.000,0.003,2.843,2.748,0.911,1.126,7.634,6.153,0.529,6.682,10.133
1780272334541,0.000,0.000,0.000,0.003,2.285,2.453,2.737,3.047,10.525,8.123,0.520,8.643,10.012
1780272334582,0.000,0.000,0.000,0.003,2.241,2.176,4.009,4.359,12.788,10.932,0.553,11.485,12.606
1780272334622,0.000,0.000,0.000,0.003,2.026,2.172,4.366,4.818,13.385,11.982,0.561,12.543,14.933
1780272334686,0.000,0.000,0.000,0.003,1.848,2.026,4.556,4.975,13.408,12.250,0.561,12.811,14.739
1780272334720,0.000,0.000,0.000,0.003,1.804,2.048,4.745,5.168,13.768,12.527,0.553,13.080,14.109
1780272334763,0.000,0.000,0.000,0.003,1.873,1.461,4.698,5.208,13.243,12.096,0.561,12.657,13.697
1780272334816,0.000,0.000,0.000,0.003,1.348,1.406,4.457,5.051,12.265,11.461,0.586,12.047,14.424
1780272334878,0.000,0.000,0.003,0.003,1.377,1.355,4.541,4.946,12.225,11.314,0.569,11.883,15.030
1780272334926,0.000,0.000,0.003,0.003,1.363,1.414,4.632,5.128,12.543,11.550,0.545,12.095,13.430
1780272334982,0.000,0.000,0.000,0.003,1.352,1.355,4.705,5.245,12.660,11.819,0.537,12.356,13.042
