wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780257355662,1.487,1.359,1.268,1.297,0.000,0.000,0.634,0.761,6.806,0.000,2.783,0.830,3.613
1780257355716,1.410,1.217,1.140,1.246,0.000,0.003,1.421,1.552,7.989,0.000,2.531,1.310,3.841
1780257355775,1.396,1.242,1.115,1.151,0.000,0.000,0.277,0.349,5.530,0.000,2.515,0.537,3.052
1780257355835,1.286,1.151,1.086,1.053,0.000,0.003,0.331,0.400,5.310,0.000,2.409,0.390,2.799
1780257355877,1.319,1.140,1.086,1.086,0.003,0.000,0.368,0.451,5.453,0.000,2.401,0.407,2.808
1780257355924,1.228,1.016,1.027,0.984,0.000,0.003,1.501,1.888,7.647,0.000,2.271,1.522,3.793
1780257355963,1.155,0.933,0.965,0.922,0.000,0.003,2.033,2.361,8.372,0.000,2.157,2.148,4.305
1780257356025,0.765,0.605,0.612,0.623,3.572,0.003,1.997,2.303,10.480,0.000,1.546,4.884,6.430
1780257356086,0.400,0.306,0.277,0.306,5.041,4.658,1.643,1.782,14.413,0.000,1.025,9.540,10.565
1780257356134,0.364,0.262,0.258,0.258,3.757,3.422,0.911,1.093,10.325,0.000,0.952,7.521,8.473
1780257356179,0.408,0.302,0.269,0.251,2.846,2.854,1.600,1.884,10.414,0.000,1.025,7.260,8.285
1780257356238,0.572,0.473,0.328,0.382,2.628,2.762,1.920,2.172,11.237,0.000,1.131,7.407,8.538
1780257356292,0.747,0.616,0.451,0.535,2.704,2.817,0.750,0.903,9.523,0.000,1.326,6.251,7.577
1780257356345,0.787,0.656,0.564,0.586,2.602,2.562,1.549,1.778,11.084,0.000,1.383,6.642,8.025
1780257356406,0.798,0.685,0.586,0.688,2.708,2.806,1.822,2.106,12.199,0.000,1.457,7.187,8.644
1780257356454,0.794,0.736,0.619,0.754,2.321,2.318,2.059,2.285,11.886,0.000,1.489,6.943,8.432
1780257356491,0.929,0.820,0.663,0.790,2.296,2.274,1.049,1.235,10.056,0.000,1.587,5.779,7.366
1780257356552,0.965,0.827,0.710,0.885,2.511,2.482,0.521,0.608,9.509,0.000,1.611,5.543,7.154
1780257356606,0.951,0.805,0.677,0.856,2.383,2.464,0.524,0.594,9.254,0.000,1.619,5.388,7.007
1780257356661,0.841,0.816,0.663,0.856,2.351,2.387,1.727,2.008,11.649,0.000,1.538,6.528,8.066
1780257356709,0.747,0.783,0.630,0.692,2.423,2.380,2.482,2.737,12.874,0.000,1.457,7.659,9.116
1780257356759,0.831,0.747,0.630,0.688,2.525,2.398,2.711,3.025,13.555,0.000,1.465,8.074,9.539
1780257356819,0.215,0.120,0.098,0.087,2.562,2.522,2.587,2.934,11.125,0.000,0.724,8.172,8.896
1780257356890,0.010,0.003,0.003,0.003,0.247,0.291,2.343,2.657,5.557,0.000,0.512,3.801,4.313
1780257356936,0.003,0.000,0.003,0.007,0.036,0.040,0.885,1.042,2.016,0.000,0.504,1.741,2.245
1780257356974,0.003,0.003,0.003,0.003,0.007,0.010,0.287,0.349,0.665,0.000,0.488,0.740,1.228
1780257357016,0.003,0.000,0.000,0.003,0.003,0.003,0.178,0.200,0.390,0.000,0.496,0.398,0.894
1780257357065,0.007,0.000,0.000,0.007,0.000,0.003,0.240,0.291,0.548,0.000,0.488,0.325,0.813
1780257357121,0.000,0.000,0.000,0.003,0.000,0.003,1.414,1.530,2.950,0.000,0.480,1.310,1.790
1780257357193,0.000,0.000,0.003,0.003,0.003,0.003,2.066,2.270,4.348,0.000,0.496,2.083,2.579
1780257357239,0.003,0.000,0.000,0.003,0.000,0.003,2.329,2.613,4.951,0.000,0.496,2.507,3.003
1780257357297,0.003,0.000,0.000,0.007,0.000,0.003,2.278,2.478,4.769,0.000,0.480,2.458,2.938
1780257357357,0.000,0.003,0.000,0.000,0.000,0.007,1.665,1.939,3.614,0.000,0.480,1.872,2.352
1780257357453,1.574,1.428,1.432,1.432,0.003,0.003,1.614,1.789,9.275,0.000,1.750,1.644,3.394
1780257357506,3.736,3.484,3.903,3.670,0.000,0.000,0.397,0.473,15.663,0.000,8.506,0.667,9.173
1780257357542,3.546,3.561,4.202,4.151,0.000,0.000,0.244,0.273,15.977,0.000,8.652,0.374,9.026
1780257357584,2.711,2.912,3.389,3.564,0.000,0.003,1.556,1.647,15.782,0.000,7.521,1.684,9.205
1780257357636,0.659,0.831,1.341,1.122,0.000,0.003,2.252,2.624,8.832,0.000,2.417,2.450,4.867
1780257357699,0.054,0.065,0.102,0.123,0.000,0.003,0.820,0.984,2.151,0.000,0.781,1.001,1.782
1780257357752,0.003,0.007,0.007,0.007,0.000,0.000,0.415,0.506,0.945,0.000,0.520,0.520,1.040
1780257357820,0.000,0.003,0.003,0.003,0.000,0.000,0.382,0.441,0.832,0.000,0.472,0.407,0.879
1780257357877,0.499,0.386,0.459,0.466,0.000,0.000,0.280,0.346,2.436,0.000,0.748,0.341,1.089
1780257357967,1.592,1.490,1.428,1.549,0.000,0.003,1.891,2.088,10.041,0.000,1.790,1.709,3.499
1780257358010,4.771,1.683,4.454,1.749,0.000,0.003,2.125,2.332,17.117,0.000,7.529,2.271,9.800
1780257358056,4.454,2.679,6.105,2.824,0.003,0.003,2.708,3.087,21.863,0.000,9.914,3.199,13.113
1780257358114,1.811,0.780,2.380,0.667,0.000,0.010,3.980,4.439,14.067,0.000,3.589,5.437,9.026
1780257358175,0.495,1.942,0.532,1.953,0.000,0.003,2.525,2.967,10.417,0.000,2.026,3.361,5.387
1780257358236,0.758,1.811,0.743,1.687,0.000,0.003,0.433,0.543,5.978,0.000,1.921,1.033,2.954
1780257358291,0.820,1.242,0.947,1.129,0.007,0.025,8.686,9.276,22.132,0.000,1.823,15.172,16.995
1780257358365,1.512,1.509,1.377,1.458,0.000,0.003,2.719,3.050,11.628,0.000,2.523,5.828,8.351
1780257358434,1.578,1.450,1.330,1.355,0.003,0.014,6.495,7.373,19.598,0.000,2.498,11.957,14.455
1780257358513,1.137,1.093,1.027,1.104,0.007,0.014,6.874,7.636,18.892,0.000,2.148,13.667,15.815
1780257358546,1.184,1.108,0.965,1.086,0.003,0.014,6.739,7.475,18.574,0.000,2.108,13.601,15.709
1780257358592,1.279,1.195,1.111,1.239,0.000,0.007,3.940,4.242,13.013,0.000,2.271,7.106,9.377
1780257358643,1.348,1.206,1.155,1.239,0.000,0.003,2.227,2.354,9.532,0.000,2.311,3.337,5.648
1780257358680,1.363,1.264,1.173,1.326,0.000,0.000,0.856,1.042,7.024,0.000,2.360,1.424,3.784
1780257358723,1.272,1.264,1.089,1.199,0.000,0.000,0.207,0.193,5.224,0.000,2.279,0.586,2.865
1780257358761,1.202,1.093,1.067,1.111,0.000,0.000,0.134,0.149,4.756,0.000,2.181,0.341,2.522
1780257358801,1.250,1.053,0.987,1.162,0.000,0.000,0.149,0.164,4.765,0.000,2.108,0.276,2.384
1780257358857,1.086,1.086,0.944,1.031,0.000,0.000,0.174,0.193,4.514,0.000,2.043,0.268,2.311
1780257358914,1.038,1.049,0.893,1.111,0.000,0.003,1.428,1.691,7.213,0.000,1.953,1.391,3.344
1780257358989,0.772,0.725,0.564,0.754,4.683,4.439,2.030,2.190,16.157,0.000,1.587,9.898,11.485
1780257359071,0.772,0.692,0.594,0.710,2.547,2.573,3.604,4.002,15.494,0.000,1.546,9.914,11.460
1780257359129,1.115,1.067,0.925,1.104,2.489,2.416,2.937,3.342,15.395,0.000,2.295,8.701,10.996
1780257359177,1.301,1.104,1.027,1.191,2.755,2.496,2.850,3.174,15.898,0.000,2.360,8.750,11.110
1780257359225,1.239,1.140,1.046,1.232,2.704,2.573,2.456,2.821,15.211,0.000,2.417,8.286,10.703
1780257359264,1.272,1.159,1.053,1.217,2.733,2.657,2.157,2.365,14.613,0.000,2.393,7.985,10.378
1780257359306,1.188,1.104,0.965,1.104,2.715,2.803,0.841,1.042,11.762,0.000,2.311,6.764,9.075
1780257359381,1.159,1.042,0.871,1.122,2.343,2.427,1.753,1.942,12.659,0.000,2.222,6.617,8.839
1780257359433,0.743,0.718,0.568,0.710,2.536,2.434,2.183,2.507,12.399,0.000,1.481,7.407,8.888
1780257359504,0.127,0.134,0.069,0.160,2.449,2.518,2.766,3.036,11.259,0.000,0.716,8.180,8.896
1780257359567,2.810,2.806,2.598,2.361,2.387,2.398,2.292,2.533,20.185,0.000,3.524,7.635,11.159
1780257359632,8.456,8.354,3.852,3.109,0.291,0.331,1.702,1.928,28.023,0.000,20.520,3.256,23.776
1780257359670,8.328,8.675,4.428,2.762,0.040,0.051,3.269,3.506,31.059,0.000,23.239,5.624,28.863
1780257359713,7.614,7.428,4.902,3.779,0.007,0.018,4.118,4.756,32.622,0.000,22.173,7.692,29.865
1780257359768,7.012,5.230,4.523,3.360,0.003,0.007,2.945,3.316,26.396,0.000,17.614,5.364,22.978
1780257359808,6.116,3.346,5.361,2.285,0.000,0.003,1.658,2.026,20.795,0.000,14.155,2.653,16.808
1780257359848,5.853,1.173,5.150,0.995,0.000,0.003,0.543,0.663,14.380,0.000,11.941,1.107,13.048
1780257359916,4.188,0.860,4.359,0.422,0.000,0.000,0.193,0.215,10.237,0.000,9.198,0.439,9.637
1780257359952,3.896,0.998,3.914,0.477,0.000,0.003,0.174,0.193,9.655,0.000,8.636,0.325,8.961
1780257360002,2.937,3.156,3.801,1.975,0.000,0.003,0.189,0.207,12.268,0.000,9.800,0.293,10.093
1780257360059,2.474,5.828,2.897,4.209,0.000,0.003,0.328,0.430,16.169,0.000,14.578,0.423,15.001
1780257360116,2.832,5.580,3.371,4.020,0.000,0.000,0.608,0.725,17.136,0.000,15.295,0.651,15.946
1780257360193,2.675,3.900,2.711,3.083,4.301,0.007,2.216,2.606,21.499,0.000,12.486,5.877,18.363
1780257360249,2.161,3.087,2.482,2.391,4.687,4.188,2.201,2.464,23.661,0.000,10.451,10.158,20.609
1780257360295,2.307,2.879,2.372,2.241,3.182,3.094,1.476,1.778,19.329,0.000,10.142,7.985,18.127
1780257360356,2.427,2.711,2.456,2.223,2.555,2.533,0.703,0.772,16.380,0.000,9.963,6.145,16.108
1780257360394,2.358,2.544,2.329,2.194,2.365,2.383,0.404,0.535,15.112,0.000,9.621,5.494,15.115
1780257360452,2.179,2.289,2.077,1.829,2.511,2.445,0.648,0.747,14.725,0.000,8.726,5.681,14.407
1780257360517,2.139,2.074,1.858,1.851,2.325,2.351,2.063,2.281,16.942,0.000,8.180,7.073,15.253
1780257360581,1.848,1.720,1.468,1.625,2.307,2.318,2.562,2.916,16.764,0.000,7.228,8.058,15.286
1780257360642,1.705,1.844,1.501,1.527,2.299,2.281,2.361,2.679,16.197,0.000,6.919,7.757,14.676
1780257360707,0.353,1.786,0.255,1.782,2.365,2.303,2.416,2.784,14.044,0.000,4.615,7.822,12.437
1780257360768,0.080,1.516,0.010,1.534,2.416,2.329,2.310,2.628,12.823,0.000,3.671,7.700,11.371
1780257360808,0.105,1.319,0.047,1.374,2.332,2.416,1.286,1.563,10.442,0.000,3.337,6.463,9.800
1780257360871,0.102,0.211,0.029,0.229,0.528,0.619,2.081,2.314,6.113,0.000,1.334,4.061,5.395
1780257360921,0.010,0.018,0.007,0.010,0.051,0.076,9.032,9.622,18.826,0.000,0.634,16.263,16.897
1780257360987,0.003,0.007,0.003,0.007,0.003,0.003,1.775,2.310,4.111,0.000,0.496,6.748,7.244
1780257361027,0.000,0.000,0.000,0.003,0.003,0.018,5.212,5.602,10.838,0.000,0.431,10.842,11.273
1780257361072,0.000,0.000,0.003,0.000,0.007,0.018,6.469,7.213,13.710,0.000,0.463,12.820,13.283
1780257361120,0.000,0.000,0.000,0.003,0.003,0.014,6.477,7.217,13.714,0.000,0.496,13.072,13.568
1780257361159,0.000,0.000,0.000,0.003,0.003,0.007,4.691,5.296,10.000,0.000,0.504,8.310,8.814
1780257361219,3.280,1.727,2.146,2.897,0.000,0.003,2.555,3.003,15.611,0.000,6.194,4.004,10.198
1780257361272,4.188,3.090,5.857,5.795,0.000,0.003,0.783,0.659,20.375,0.000,15.124,1.497,16.621
1780257361324,3.018,3.240,6.816,6.539,0.000,0.000,0.233,0.240,20.086,0.000,18.298,0.594,18.892
1780257361404,2.431,3.149,5.875,5.565,0.000,0.003,0.641,0.772,18.436,0.000,16.800,0.740,17.540
1780257361443,3.174,3.346,5.219,4.942,0.000,0.003,0.776,0.903,18.363,0.000,16.271,0.879,17.150
1780257361504,3.280,2.693,4.388,4.312,0.000,0.003,2.340,2.916,19.932,0.000,14.546,3.190,17.736
1780257361565,3.080,3.127,3.524,3.561,0.000,0.007,2.926,3.306,19.531,0.000,13.178,4.094,17.272
1780257361610,1.552,3.306,1.312,3.488,0.000,0.003,1.465,1.800,12.926,0.000,9.238,2.100,11.338
1780257361660,0.215,3.251,0.134,3.087,0.000,0.000,0.320,0.422,7.429,0.000,6.992,0.683,7.675
1780257361737,2.504,2.562,0.010,2.234,0.000,0.000,0.153,0.174,7.637,0.000,5.087,0.293,5.380
1780257361789,0.790,2.398,0.054,1.355,0.000,0.003,0.149,0.171,4.920,0.000,4.143,0.553,4.696
1780257361845,2.631,1.920,3.725,0.699,0.000,0.003,0.167,0.182,9.327,0.000,8.669,0.520,9.189
1780257361921,0.991,2.562,4.887,0.780,0.000,0.000,0.382,0.484,10.086,0.000,9.149,0.463,9.612
1780257361963,1.184,2.737,4.465,0.455,0.003,0.003,1.468,1.928,12.243,0.000,8.612,1.733,10.345
1780257362017,0.510,2.620,2.697,0.306,0.000,0.003,2.442,2.649,11.227,0.000,6.072,2.735,8.807
1780257362074,0.207,2.868,1.574,0.251,0.000,0.003,2.099,2.303,9.305,0.000,4.778,2.450,7.228
1780257362113,0.153,2.482,0.874,0.240,0.007,0.014,3.907,5.307,12.984,0.000,3.711,7.220,10.931
1780257362154,0.167,1.829,1.108,0.167,0.003,0.014,6.054,6.739,16.081,0.000,3.508,11.070,14.578
1780257362208,0.211,2.135,2.022,0.182,0.003,0.007,4.158,4.629,13.347,0.000,4.558,7.627,12.185
1780257362267,0.262,2.289,2.857,0.189,0.000,0.000,0.914,1.213,7.724,0.000,5.787,2.775,8.562
1780257362320,0.196,1.643,2.165,0.149,0.007,0.025,8.197,8.583,20.965,0.000,4.289,14.855,19.144
1780257362376,0.218,1.702,2.022,0.193,0.000,0.000,2.806,3.349,10.290,0.000,4.827,7.529,12.356
1780257362441,0.185,1.902,2.230,0.167,0.003,0.014,4.599,4.960,14.060,0.000,4.542,8.929,13.471
1780257362479,0.167,1.585,1.837,0.138,0.007,0.014,6.163,6.878,16.789,0.000,4.053,11.786,15.839
1780257362523,0.153,1.680,1.782,0.142,0.003,0.010,6.280,6.947,16.997,0.000,3.964,12.380,16.344
1780257362569,0.160,1.807,2.070,0.164,0.000,0.003,2.358,2.817,9.379,0.000,4.607,4.916,9.523
1780257362615,0.116,2.442,1.170,0.204,0.000,0.000,0.404,0.484,4.820,0.000,3.996,1.741,5.737
1780257362672,0.054,1.410,0.156,0.171,0.010,0.025,8.813,9.349,19.988,0.000,2.295,15.653,17.948
1780257362715,2.540,1.560,0.061,0.196,0.000,0.000,3.838,4.891,13.086,0.000,2.775,9.556,12.331
1780257362771,1.009,1.622,0.794,0.149,0.003,0.014,5.595,5.649,14.835,0.000,3.011,10.345,13.356
1780257362828,0.189,1.443,2.741,0.116,0.007,0.010,6.232,7.089,17.827,0.000,4.485,12.560,17.045
1780257362871,0.193,1.501,2.613,0.145,0.003,0.007,4.723,5.332,14.517,0.000,4.867,8.392,13.259
1780257362914,0.189,2.263,3.047,0.142,0.000,0.003,2.569,2.916,11.129,0.000,5.657,4.639,10.296
1780257362993,0.196,2.453,3.032,0.164,0.000,0.000,0.794,0.659,7.298,0.000,5.901,1.310,7.211
1780257363033,0.189,2.478,3.032,0.164,0.000,0.000,0.255,0.240,6.358,0.000,5.909,0.586,6.495
1780257363083,0.087,2.438,0.907,0.233,0.000,0.003,0.182,0.204,4.054,0.000,3.907,0.341,4.248
1780257363148,0.094,2.504,0.466,0.215,0.000,0.000,0.225,0.273,3.777,0.000,3.321,0.317,3.638
1780257363200,0.404,2.110,1.454,0.207,0.000,0.000,1.643,1.753,7.571,0.000,4.395,1.693,6.088
1780257363258,0.925,1.301,2.125,0.517,0.003,0.007,2.777,2.963,10.618,0.000,4.322,3.223,7.545
1780257363322,0.550,0.342,0.444,0.269,0.003,0.010,5.872,6.331,13.821,0.000,1.912,10.378,12.290
1780257363377,0.160,0.123,0.102,0.134,0.003,0.000,2.110,2.511,5.143,0.000,0.887,5.616,6.503
1780257363419,0.051,0.032,0.010,0.036,0.000,0.003,0.984,1.144,2.260,0.000,0.545,1.864,2.409
1780257363467,0.007,0.007,0.000,0.003,0.000,0.003,0.379,0.455,0.854,0.000,0.439,0.700,1.139
1780257363535,0.007,0.003,0.000,0.007,0.000,0.003,1.479,1.669,3.168,0.000,0.431,1.383,1.814
1780257363587,0.003,0.003,0.000,0.003,0.003,0.003,2.584,2.810,5.409,0.000,0.439,2.735,3.174
1780257363625,0.003,0.003,0.000,0.003,0.000,0.003,2.861,3.163,6.036,0.000,0.447,3.369,3.816
1780257363666,0.000,0.000,0.000,0.003,0.003,0.003,2.737,3.050,5.796,0.000,0.463,3.394,3.857
1780257363725,0.000,0.000,0.000,0.003,5.248,4.527,2.066,2.274,14.118,0.000,0.488,10.704,11.192
1780257363789,0.000,0.000,0.000,0.000,2.897,2.577,10.045,10.949,26.468,0.000,0.561,23.842,24.403
1780257363850,0.000,0.000,0.000,0.003,4.723,4.428,2.289,2.821,14.264,0.000,0.537,13.032,13.569
1780257363906,0.000,0.000,0.000,0.003,4.490,4.337,2.861,3.229,14.920,0.000,0.512,12.527,13.039
1780257363964,0.000,0.000,0.000,0.003,3.962,4.162,5.576,6.057,19.760,0.000,0.512,17.606,18.118
1780257364010,0.003,0.000,0.000,0.003,1.767,1.202,6.375,7.049,16.399,0.000,0.561,14.692,15.253
1780257364064,0.000,0.000,0.000,0.003,0.083,0.102,3.932,4.406,8.526,0.000,0.529,8.490,9.019
1780257364121,0.003,0.000,0.000,0.003,0.007,0.010,0.947,0.787,1.757,0.000,0.496,2.376,2.872
1780257364155,0.007,0.000,0.000,0.003,0.003,0.003,0.255,0.298,0.569,0.000,0.480,1.155,1.635
1780257364197,0.003,0.000,0.000,0.003,0.000,0.003,0.127,0.149,0.285,0.000,0.472,0.512,0.984
1780257364258,0.007,0.000,0.000,0.003,0.000,0.003,0.131,0.153,0.297,0.000,0.472,0.284,0.756
1780257364305,0.003,0.000,0.000,0.003,0.003,0.003,0.171,0.182,0.365,0.000,0.480,0.260,0.740
1780257364348,0.000,0.003,0.000,0.003,0.003,0.003,1.257,1.257,2.526,0.000,0.463,1.180,1.643
1780257364407,0.000,0.000,0.003,0.003,0.003,0.003,1.869,2.019,3.900,0.000,0.472,1.815,2.287
1780257364466,0.000,0.000,0.000,0.003,0.003,0.003,1.906,2.132,4.047,0.000,0.463,2.018,2.481
1780257364542,0.317,0.269,0.236,0.196,0.000,0.003,1.724,1.891,4.636,0.000,0.643,1.839,2.482
1780257364607,0.940,0.838,0.539,0.718,0.000,0.003,1.702,1.862,6.602,0.000,1.025,1.766,2.791
1780257364655,0.965,0.907,0.863,0.845,0.003,0.003,1.709,1.840,7.135,0.000,1.115,1.758,2.873
1780257364706,0.554,0.481,0.462,0.473,4.785,4.789,0.484,0.564,12.592,0.000,0.789,8.563,9.352
1780257364756,0.112,0.109,0.112,0.069,5.263,4.793,0.481,0.535,11.474,0.000,0.577,9.759,10.336
1780257364793,0.010,0.007,0.010,0.007,4.767,4.439,1.253,1.629,12.122,0.000,0.553,10.191,10.744
1780257364846,0.000,0.000,0.000,0.003,4.599,4.599,1.858,2.033,13.092,0.000,0.529,10.980,11.509
1780257364894,0.000,0.000,0.000,0.000,4.844,4.665,1.855,2.019,13.383,0.000,0.504,11.322,11.826
1780257364945,0.000,0.000,0.000,0.003,4.661,4.789,1.873,2.037,13.363,0.000,0.520,11.249,11.769
1780257364997,0.000,0.000,0.000,0.003,4.636,4.694,1.829,2.026,13.188,0.000,0.496,11.216,11.712
1780257365057,0.368,0.277,0.328,0.328,4.851,4.946,0.677,0.827,12.602,0.000,0.683,10.004,10.687
1780257365122,0.882,0.794,0.583,0.466,4.880,4.261,1.556,1.822,15.244,0.000,0.968,10.484,11.452
1780257365194,1.064,0.980,0.841,0.903,4.785,4.785,0.557,0.663,14.578,0.000,1.261,10.109,11.370
1780257365252,1.177,1.042,0.998,0.995,4.603,4.862,0.393,0.451,14.521,0.000,1.383,9.637,11.020
1780257365310,1.545,1.509,1.465,1.428,4.483,4.370,1.818,1.993,18.611,0.000,2.205,10.687,12.892
1780257365357,1.767,1.694,1.603,1.552,4.363,4.268,2.606,2.766,20.619,0.000,2.612,11.452,14.064
1780257365418,1.997,1.804,1.764,1.731,4.312,4.261,2.135,2.405,20.409,0.000,3.036,11.176,14.212
1780257365468,1.665,1.549,1.607,1.381,4.253,4.246,4.607,5.015,24.323,0.000,2.710,16.475,19.185
1780257365509,1.392,1.232,1.173,1.126,4.465,4.268,5.274,5.930,24.860,0.000,2.376,18.608,20.984
1780257365552,1.239,1.155,1.148,1.133,4.286,4.377,5.259,5.893,24.490,0.000,2.279,18.974,21.253
1780257365589,1.221,1.108,1.067,1.009,4.439,4.468,4.344,4.895,22.551,0.000,2.148,16.426,18.574
1780257365640,1.232,1.053,1.035,0.998,4.614,4.490,2.194,2.606,18.222,0.000,2.165,12.307,14.472
1780257365713,1.213,1.038,1.035,1.009,4.807,4.760,0.488,0.513,14.863,0.000,2.059,9.922,11.981
1780257365759,1.166,0.947,0.947,0.998,4.337,4.392,0.295,0.371,13.453,0.000,1.986,8.937,10.923
1780257365797,1.031,0.936,0.871,0.827,4.355,4.184,0.236,0.284,12.724,0.000,1.855,8.555,10.410
1780257365847,1.016,0.845,0.772,0.805,4.093,4.067,1.592,1.713,14.903,0.000,1.750,10.020,11.770
1780257365902,0.896,0.783,0.677,0.707,4.403,4.618,0.623,0.761,13.468,0.000,1.652,9.499,11.151
1780257365952,0.805,0.619,0.605,0.539,4.636,4.326,1.523,1.848,14.901,0.000,1.522,10.411,11.933
1780257366018,0.933,0.703,0.674,0.718,4.742,4.450,0.663,0.798,13.681,0.000,1.717,9.751,11.468
1780257366069,1.250,0.973,0.976,0.984,4.173,4.465,1.385,1.450,15.656,0.000,2.328,9.995,12.323
1780257366111,1.421,1.188,1.184,1.239,4.497,4.308,0.998,1.184,16.019,0.000,2.767,9.613,12.380
1780257366173,1.458,1.301,1.304,1.246,4.388,4.264,1.600,1.939,17.500,0.000,3.011,10.378,13.389
1780257366241,1.283,1.078,1.075,1.082,4.479,4.341,2.128,2.347,17.813,0.000,2.645,11.290,13.935
1780257366309,1.275,1.133,1.075,1.078,4.534,4.774,0.612,0.739,15.220,0.000,2.759,9.824,12.583
1780257366355,1.304,1.097,0.991,0.958,4.756,4.395,0.273,0.331,14.105,0.000,2.686,9.295,11.981
1780257366418,1.067,1.166,0.736,1.129,4.523,4.432,0.324,0.382,13.759,0.000,2.515,9.019,11.534
1780257366504,0.783,1.195,0.539,1.191,4.326,4.016,1.596,1.793,15.439,0.000,2.401,9.751,12.152
1780257366569,0.437,1.319,0.211,1.512,4.253,4.155,2.048,2.223,16.158,0.000,2.523,10.630,13.153
1780257366630,0.207,1.844,0.116,2.190,3.918,4.191,1.964,2.176,16.606,0.000,3.418,10.394,13.812
1780257366690,0.193,1.669,0.091,2.019,4.271,4.366,0.761,0.922,14.292,0.000,3.312,9.377,12.689
1780257366768,0.080,2.522,0.010,3.269,4.133,4.275,0.240,0.306,14.835,0.000,5.494,8.490,13.984
1780257366826,0.703,2.190,1.038,3.262,4.013,4.115,0.411,0.517,16.249,0.000,5.641,8.343,13.984
1780257366875,0.419,1.552,1.767,2.941,3.936,3.860,1.971,2.135,18.581,0.000,4.794,9.613,14.407
1780257366938,2.500,0.280,0.790,0.455,3.998,3.805,2.708,2.999,17.535,0.000,3.052,11.021,14.073
1780257366997,3.028,0.087,1.476,0.160,3.983,4.016,0.980,1.232,14.962,0.000,2.905,9.092,11.997
1780257367039,2.617,0.098,1.224,0.251,3.856,3.911,0.360,0.451,12.768,0.000,2.726,8.074,10.800
1780257367096,2.485,0.142,0.780,0.750,4.049,3.768,0.295,0.364,12.633,0.000,2.669,8.017,10.686
1780257367141,2.117,0.193,0.769,0.827,4.129,4.137,0.258,0.309,12.739,0.000,2.572,8.319,10.891
1780257367198,1.651,0.287,0.656,0.867,3.732,4.100,0.258,0.313,11.864,0.000,2.295,7.985,10.280
1780257367248,1.242,0.244,0.382,0.659,4.177,3.787,1.476,1.592,13.559,0.000,1.912,9.336,11.248
1780257367323,1.002,0.543,0.616,0.787,4.009,4.231,1.716,1.888,14.792,0.000,2.091,9.776,11.867
1780257367384,1.035,0.674,0.528,0.801,4.191,3.962,0.645,0.783,12.619,0.000,2.148,8.864,11.012
1780257367418,0.940,0.645,0.561,0.659,4.060,4.045,0.309,0.379,11.598,0.000,2.002,8.278,10.280
1780257367463,0.874,0.597,0.561,0.637,4.457,4.071,0.287,0.335,11.819,0.000,2.010,8.571,10.581
1780257367522,0.984,0.750,0.681,0.769,4.257,4.403,0.200,0.222,12.266,0.000,2.238,8.603,10.841
1780257367579,0.976,0.849,0.732,0.725,3.932,3.943,1.534,1.709,14.400,0.000,2.376,9.458,11.834
1780257367632,0.976,0.765,0.747,0.670,4.209,4.169,1.913,2.150,15.599,0.000,2.279,10.264,12.543
1780257367688,0.980,0.667,0.667,0.714,4.399,4.494,1.793,1.990,15.704,0.000,2.311,10.590,12.901
1780257367746,2.063,0.247,1.640,0.185,4.279,4.253,0.586,0.725,13.978,0.000,3.516,9.361,12.877
1780257367790,2.263,0.145,1.953,0.112,4.224,4.261,0.225,0.269,13.452,0.000,3.711,8.530,12.241
1780257367859,1.775,0.134,1.804,0.087,4.395,4.454,0.182,0.207,13.038,0.000,3.321,8.726,12.047
1780257367919,0.914,0.546,0.958,0.382,4.173,4.158,1.403,1.534,14.068,0.000,2.328,9.548,11.876
1780257367976,0.386,1.199,0.466,0.510,4.049,4.096,1.902,2.077,14.685,0.000,2.026,9.979,12.005
1780257368050,0.484,1.184,0.535,0.707,4.035,4.173,2.194,2.405,15.717,0.000,2.295,10.191,12.486
1780257368092,0.594,0.980,0.667,0.667,3.881,3.772,2.329,2.489,15.379,0.000,2.189,10.109,12.298
1780257368139,0.718,0.820,0.554,0.634,4.257,4.009,1.057,1.250,13.299,0.000,2.165,9.116,11.281
1780257368195,0.878,0.692,0.652,0.634,4.137,4.155,1.709,1.848,14.705,0.000,2.197,9.580,11.777
1780257368259,0.987,0.630,0.564,0.634,4.457,4.220,2.030,2.296,15.818,0.000,2.181,10.557,12.738
1780257368316,0.896,0.641,0.667,0.521,4.235,4.104,2.383,2.638,16.085,0.000,2.238,10.801,13.039
1780257368393,0.852,0.626,0.605,0.685,4.228,3.900,2.649,2.952,16.497,0.000,2.157,11.200,13.357
1780257368457,0.156,0.112,0.080,0.058,0.965,0.692,3.174,3.513,8.750,0.000,0.822,5.795,6.617
1780257368522,0.010,0.007,0.003,0.007,0.032,0.043,2.077,2.230,4.409,0.000,0.512,2.979,3.491
1780257368583,0.000,0.003,0.003,0.003,0.007,0.007,0.521,0.517,1.061,0.000,0.488,1.033,1.521
1780257368620,0.003,0.000,0.003,0.003,0.007,0.007,0.295,0.368,0.686,0.000,0.463,0.561,1.024
1780257368666,0.000,0.000,0.000,0.003,0.003,0.003,1.541,1.683,3.233,0.000,0.472,1.391,1.863
