wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780275950573,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275950643,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275950675,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.606
1780275950708,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275950732,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.006,0.606
1780275950780,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.582
1780275950852,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.606
1780275950939,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275950971,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951026,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951057,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275951098,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275951171,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951197,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780275951228,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275951253,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.630
1780275951292,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275951371,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780275951434,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951458,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951489,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.015,0.630
1780275951513,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.630
1780275951545,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.630
1780275951574,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275951607,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275951663,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.582
1780275951692,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.606
1780275951733,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275951759,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275951792,0.007,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.016,0.606
1780275951822,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.630
1780275951897,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.606
1780275951957,0.000,0.007,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.630
1780275951984,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275952036,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.007,0.016,0.606
1780275952070,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.606
1780275952110,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275952187,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275952217,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275952252,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275952281,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.007,0.013,0.630
1780275952314,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.012,0.630
1780275952350,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275952417,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.630
1780275952481,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.606
1780275952509,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275952541,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275952564,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275952595,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.630
1780275952625,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275952678,0.010,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.016,0.630
1780275952711,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.630
1780275952744,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.630
1780275952774,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275952808,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275952833,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.606
1780275952868,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275952949,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275953007,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275953039,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.630
1780275953088,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.015,0.606
1780275953119,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.582
1780275953158,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275953234,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275953262,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.013,0.606
1780275953299,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.606
1780275953337,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275953377,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.582
1780275953442,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275953469,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.606
1780275953526,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275953553,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275953587,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.630
1780275953614,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275953660,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275953724,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275953757,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.630
1780275953800,0.003,0.003,0.000,0.003,0.000,0.000,0.007,0.000,0.016,0.606
1780275953837,0.072,0.058,0.029,0.065,0.000,0.000,0.003,0.000,0.227,0.630
1780275953879,1.789,2.803,3.732,1.964,0.000,0.000,0.003,0.000,10.291,1.285
1780275953961,1.662,3.488,9.054,3.090,0.000,0.000,0.003,0.000,17.297,12.921
1780275953992,1.596,4.271,8.693,2.409,0.000,0.000,0.000,0.003,16.972,12.461
1780275954046,0.860,4.093,7.935,1.556,0.000,0.000,0.003,0.000,14.447,11.345
1780275954082,0.710,4.005,7.574,1.498,0.000,0.000,0.000,0.000,13.787,10.909
1780275954131,0.783,3.477,5.770,1.403,0.000,0.000,0.003,0.000,11.436,10.739
1780275954165,0.404,1.928,2.766,0.816,0.003,0.000,0.003,0.000,5.920,6.788
1780275954238,0.018,0.054,0.087,0.014,0.003,0.003,0.003,0.003,0.185,0.679
1780275954273,0.007,0.014,0.018,0.007,0.003,0.003,0.003,0.000,0.055,0.606
1780275954308,0.003,0.003,0.007,0.007,0.000,0.000,0.003,0.003,0.026,0.606
1780275954348,0.003,0.007,0.003,0.003,0.003,0.000,0.003,0.000,0.022,0.606
1780275954407,0.404,0.415,0.298,0.459,0.000,0.003,0.000,0.000,1.579,0.994
1780275954489,3.838,4.880,6.429,6.298,0.000,0.000,0.003,0.000,21.448,16.073
1780275954563,1.939,3.688,7.497,7.089,0.003,0.000,0.003,0.000,20.219,16.776
1780275954599,1.221,2.930,5.277,2.726,0.000,0.000,0.000,0.003,12.157,17.430
1780275954645,0.105,0.878,1.345,0.368,0.000,0.000,0.000,0.000,2.696,4.582
1780275954672,0.025,0.182,0.291,0.083,0.000,0.000,0.003,0.000,0.584,0.703
1780275954736,0.010,0.010,0.021,0.010,0.000,0.000,0.003,0.003,0.057,0.630
1780275954767,0.003,0.007,0.014,0.007,0.003,0.000,0.003,0.000,0.037,0.630
1780275954806,0.003,0.007,0.007,0.003,0.000,0.000,0.003,0.000,0.023,0.606
1780275954836,0.656,0.065,0.047,0.812,0.000,0.000,0.003,0.003,1.586,0.606
1780275954884,5.022,3.484,2.945,5.387,0.000,0.000,0.003,0.000,16.841,2.836
1780275954930,3.480,6.404,5.434,7.665,0.000,0.000,0.000,0.000,22.983,16.509
1780275954997,3.069,6.590,3.357,3.542,0.000,0.000,0.000,0.000,16.558,11.394
1780275955037,4.166,6.269,1.458,1.272,0.003,0.000,0.003,0.003,13.174,9.479
1780275955086,3.779,5.117,0.681,0.368,0.000,0.003,0.003,0.000,9.951,7.636
1780275955116,3.856,4.374,1.180,0.215,0.000,0.000,0.003,0.003,9.631,7.103
1780275955152,3.287,4.173,1.246,0.145,0.000,0.000,0.003,0.000,8.854,6.667
1780275955184,3.120,3.932,1.600,0.138,0.000,0.000,0.003,0.000,8.793,6.303
1780275955242,1.662,3.036,5.536,2.635,0.000,0.000,0.003,0.003,12.875,7.442
1780275955270,1.159,3.306,5.813,3.783,0.000,0.003,0.003,0.003,14.070,7.927
1780275955310,1.126,3.637,5.554,4.406,0.000,0.003,0.003,0.003,14.732,10.085
1780275955345,1.428,3.706,6.178,4.417,0.000,0.000,0.000,0.000,15.729,10.788
1780275955383,1.516,3.645,5.970,4.009,0.000,0.000,0.000,0.000,15.140,10.958
1780275955411,0.838,3.539,5.934,2.340,0.000,0.000,0.003,0.000,12.654,10.206
1780275955447,0.251,3.809,5.606,0.539,0.000,0.000,0.003,0.000,10.208,8.727
1780275955515,2.296,3.178,4.782,1.735,0.000,0.000,0.000,0.000,11.991,8.339
1780275955549,2.380,2.821,1.909,5.150,0.000,0.000,0.003,0.003,12.266,7.539
1780275955608,0.379,1.767,0.164,5.744,0.000,0.000,0.000,0.000,8.054,8.073
1780275955641,0.080,2.507,0.032,5.274,0.000,0.000,0.003,0.000,7.896,6.885
1780275955673,0.018,2.511,0.014,4.953,0.000,0.003,0.003,0.000,7.502,6.933
1780275955708,0.721,2.405,0.247,4.490,0.000,0.000,0.000,0.000,7.863,6.327
1780275955773,4.702,2.278,5.853,2.704,0.000,0.000,0.003,0.000,15.540,13.018
1780275955803,2.886,2.536,6.648,3.039,0.000,0.000,0.003,0.000,15.112,12.339
1780275955837,1.844,2.759,6.601,2.803,0.000,0.000,0.003,0.000,14.010,12.364
1780275955867,1.064,2.711,6.816,2.894,0.000,0.000,0.003,0.000,13.488,11.564
1780275955912,1.800,3.028,6.047,3.065,0.000,0.000,0.003,0.003,13.946,12.073
1780275955936,2.114,2.959,5.638,2.795,0.000,0.000,0.003,0.000,13.509,11.588
1780275955985,1.778,2.919,4.654,3.065,0.000,0.000,0.003,0.003,12.422,11.030
1780275956059,2.905,2.591,3.943,2.828,0.000,0.000,0.003,0.003,12.273,10.109
1780275956137,5.128,0.466,7.552,2.402,0.000,0.000,0.003,0.000,15.551,10.182
1780275956199,8.992,0.805,2.897,1.312,0.000,0.000,0.000,0.003,14.009,11.345
1780275956248,6.779,1.603,7.351,0.521,0.000,0.000,0.000,0.000,16.254,11.297
1780275956316,6.513,1.964,2.945,0.524,0.000,0.000,0.003,0.003,11.952,11.564
1780275956369,5.810,2.289,4.250,0.185,0.000,0.000,0.003,0.000,12.537,11.200
1780275956398,3.903,2.901,2.901,0.426,0.000,0.000,0.003,0.000,10.134,9.382
1780275956434,3.112,3.269,1.931,0.375,0.000,0.000,0.003,0.000,8.690,7.515
1780275956464,2.773,2.099,2.022,0.324,0.000,0.003,0.000,0.000,7.221,9.721
1780275956505,7.056,6.732,0.878,0.368,0.000,0.007,0.003,0.000,15.044,9.648
1780275956567,9.302,6.127,0.984,1.126,0.000,0.000,0.003,0.003,17.545,12.558
1780275956592,7.818,4.337,1.844,2.336,0.000,0.000,0.003,0.000,16.338,15.588
1780275956650,6.127,5.926,1.308,3.010,0.000,0.000,0.003,0.000,16.374,11.200
1780275956680,8.820,5.296,2.070,2.766,0.000,0.000,0.003,0.003,18.958,15.903
1780275956724,5.901,3.203,2.303,4.461,0.000,0.000,0.003,0.003,15.874,15.467
1780275956750,4.082,4.807,1.888,4.483,0.000,0.000,0.000,0.000,15.260,12.921
1780275956817,1.348,0.710,0.780,2.340,0.000,0.000,0.003,0.000,5.181,2.376
1780275956854,4.002,3.419,1.184,3.269,0.000,0.000,0.000,0.000,11.874,3.806
1780275956894,1.337,2.365,0.375,1.490,0.000,0.003,0.003,0.000,5.573,8.073
1780275956923,0.291,0.484,0.087,0.284,0.000,0.000,0.003,0.003,1.152,0.848
1780275956971,0.047,0.061,0.018,0.021,0.000,0.000,0.003,0.003,0.153,0.630
1780275956998,0.018,0.018,0.007,0.007,0.000,0.003,0.003,0.000,0.056,0.630
1780275957039,0.007,0.010,0.007,0.007,0.003,0.000,0.003,0.003,0.040,0.606
1780275957105,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.606
1780275957160,0.007,0.003,0.003,0.007,0.000,0.000,0.003,0.003,0.026,0.606
1780275957183,0.003,0.003,0.003,0.003,0.000,0.003,0.003,0.000,0.018,0.606
1780275957218,0.003,0.007,0.003,0.007,0.000,0.000,0.003,0.000,0.023,0.606
1780275957252,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.606
1780275957289,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275957353,0.007,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.016,0.630
1780275957383,0.003,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.016,0.606
1780275957435,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.606
1780275957462,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.606
1780275957496,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.009,0.630
1780275957528,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275957561,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275957619,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275957682,0.007,0.003,0.003,0.010,0.000,0.000,0.000,0.000,0.023,0.606
1780275957711,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.606
1780275957743,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275957773,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275957811,0.007,0.003,0.003,0.003,0.003,0.000,0.003,0.003,0.025,0.582
1780275957867,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.630
1780275957897,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.606
1780275957941,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.606
1780275957979,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275958022,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275958061,0.003,0.003,0.000,0.007,0.000,0.000,0.003,0.000,0.016,0.606
1780275958115,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275958150,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275958211,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.016,0.582
1780275958268,0.000,0.000,0.000,0.003,0.003,0.018,5.919,7.213,13.156,10.448
1780275958309,0.000,0.000,0.000,0.003,0.007,0.018,8.598,9.353,17.979,18.521
1780275958353,0.000,0.000,0.000,0.003,0.003,0.018,8.609,9.291,17.924,20.267
1780275958405,0.000,0.000,0.000,0.003,0.003,0.018,8.729,9.458,18.211,17.842
1780275958448,0.003,0.003,0.000,0.007,0.007,0.018,8.398,9.196,17.632,16.921
1780275958504,0.000,0.000,0.000,0.003,0.007,0.018,8.259,9.163,17.450,17.091
1780275958535,0.000,0.000,0.000,0.003,0.003,0.018,8.128,9.094,17.246,16.776
1780275958565,0.000,0.000,0.000,0.000,0.003,0.014,8.142,8.864,17.023,16.388
1780275958624,0.000,0.000,0.000,0.003,0.007,0.014,7.960,8.620,16.604,16.145
1780275958663,0.003,0.000,0.000,0.003,0.007,0.014,7.741,8.547,16.315,15.758
1780275958716,0.007,0.000,0.000,0.000,0.003,0.018,7.632,8.383,16.043,15.588
1780275958768,0.000,0.000,0.000,0.003,0.007,0.014,7.410,8.117,15.551,15.273
1780275958811,0.003,0.000,0.000,0.003,0.007,0.014,7.286,7.993,15.306,14.909
1780275958854,0.000,0.000,0.000,0.003,0.003,0.014,7.129,7.876,15.025,14.667
1780275958927,0.003,0.000,0.000,0.003,0.003,0.014,6.969,7.731,14.723,14.255
1780275958987,0.000,0.000,0.003,0.003,0.003,0.014,6.816,7.534,14.373,13.988
1780275959028,0.003,0.000,0.000,0.007,0.000,0.000,2.296,1.917,4.223,5.115
1780275959071,0.000,0.000,0.000,0.003,0.007,0.021,9.579,10.213,19.823,2.061
1780275959120,0.000,0.000,0.000,0.003,0.007,0.025,10.453,11.725,22.213,21.648
1780275959154,0.000,0.000,0.000,0.000,0.003,0.007,5.642,6.455,12.107,20.436
1780275959202,0.000,0.000,0.000,0.003,0.007,0.014,6.925,7.428,14.377,6.133
1780275959262,0.000,0.000,0.000,0.003,0.003,0.014,7.093,7.672,14.785,14.400
1780275959294,0.003,0.000,0.000,0.003,0.007,0.014,7.020,7.654,14.701,14.230
1780275959340,0.000,0.000,0.003,0.003,0.007,0.014,6.889,7.479,14.395,14.085
1780275959405,0.000,0.003,0.000,0.003,0.003,0.003,3.251,3.728,6.991,7.248
1780275959497,0.003,0.000,0.000,0.003,0.000,0.003,0.215,0.258,0.482,0.897
1780275959567,0.003,0.000,0.000,0.000,0.003,0.025,9.761,10.654,20.446,13.358
1780275959620,0.003,0.000,0.000,0.003,0.000,0.000,1.563,1.851,3.420,8.048
1780275959679,0.000,0.000,0.000,0.003,0.007,0.014,6.276,6.765,13.065,5.358
1780275959714,0.003,0.000,0.000,0.000,0.003,0.014,6.859,7.497,14.376,14.255
1780275959764,0.000,0.000,0.000,0.003,0.007,0.014,6.910,7.541,14.475,14.158
1780275959806,0.000,0.000,0.000,0.003,0.000,0.003,4.064,4.570,8.640,10.594
1780275959841,0.003,0.000,0.003,0.003,0.000,0.000,1.108,1.330,2.447,4.606
1780275959901,0.000,0.000,0.000,0.003,0.000,0.003,0.178,0.207,0.391,0.776
1780275959943,0.003,0.000,0.000,0.003,0.000,0.000,0.127,0.142,0.275,0.727
1780275959998,0.000,0.000,0.000,0.003,0.000,0.000,0.120,0.131,0.254,0.679
1780275960077,0.003,0.003,0.000,0.003,0.000,0.003,0.153,0.167,0.332,0.727
1780275960127,0.007,0.000,0.000,0.003,0.000,0.003,1.140,1.315,2.468,1.309
1780275960195,0.000,0.000,0.000,0.000,0.000,0.000,1.461,1.727,3.188,1.770
1780275960260,0.000,0.000,0.000,0.003,0.000,0.000,1.476,1.745,3.224,1.891
1780275960317,0.000,0.007,0.000,0.003,0.000,0.003,1.490,1.731,3.234,1.915
1780275960358,0.003,0.000,0.000,0.003,0.000,0.003,1.753,2.033,3.795,2.206
1780275960410,0.000,0.000,0.000,0.003,0.000,0.000,1.796,2.088,3.887,2.279
1780275960448,0.000,0.000,0.000,0.003,0.000,0.003,1.519,1.771,3.296,2.012
1780275960495,0.003,0.003,0.000,0.003,0.003,0.003,1.447,1.694,3.156,1.818
1780275960546,0.003,0.000,0.000,0.003,0.000,0.003,1.417,1.687,3.113,1.891
1780275960609,0.003,0.000,0.000,0.000,0.000,0.003,1.443,1.680,3.129,1.818
1780275960644,0.003,0.000,0.000,0.003,0.000,0.000,1.188,1.396,2.590,1.818
1780275960711,0.000,0.003,0.000,0.003,0.000,0.003,0.306,0.393,0.708,1.139
1780275960771,0.003,0.000,0.003,0.003,0.000,0.000,0.189,0.207,0.405,0.776
1780275960843,0.003,0.000,0.003,0.000,0.000,0.003,1.410,1.643,3.062,1.673
1780275960898,0.003,0.000,0.000,0.003,0.000,0.000,1.782,2.106,3.894,2.061
1780275960950,0.000,0.003,0.000,0.003,0.003,0.003,1.796,2.117,3.925,2.303
1780275961007,0.000,0.007,0.003,0.003,0.000,0.000,1.654,1.931,3.598,2.085
1780275961043,0.000,0.000,0.003,0.003,0.000,0.003,1.636,1.924,3.569,2.085
1780275961081,0.000,0.000,0.000,0.007,0.000,0.003,1.760,2.063,3.833,2.061
1780275961144,0.000,0.000,0.000,0.003,0.003,0.003,1.764,2.081,3.854,2.230
1780275961179,0.000,0.000,0.000,0.003,0.000,0.007,1.490,1.756,3.256,2.061
1780275961236,0.000,0.000,0.000,0.003,0.000,0.003,1.702,2.001,3.709,1.842
1780275961297,0.000,0.003,0.003,0.003,0.000,0.000,0.488,0.641,1.138,1.212
1780275961362,0.000,0.000,0.000,0.003,0.000,0.000,0.313,0.404,0.720,0.848
1780275961400,0.000,0.000,0.000,0.003,0.000,0.003,1.534,1.789,3.329,1.576
1780275961459,0.007,0.003,0.000,0.003,0.003,0.003,1.924,2.252,4.195,2.376
1780275961515,0.003,0.000,0.000,0.003,0.000,0.000,1.939,2.270,4.215,2.497
1780275961554,0.007,0.000,0.000,0.000,0.000,0.003,1.928,2.267,4.205,2.473
1780275961595,0.000,0.000,0.000,0.007,0.000,0.003,1.920,2.245,4.175,2.448
1780275961656,0.000,0.000,0.000,0.003,0.003,0.003,1.720,2.052,3.781,2.230
1780275961689,0.000,0.000,0.000,0.003,0.000,0.000,0.692,0.885,1.580,1.794
1780275961742,0.000,0.000,0.000,0.003,0.000,0.000,0.324,0.422,0.749,0.945
1780275961787,0.000,0.000,0.000,0.003,0.000,0.000,0.306,0.390,0.699,0.848
1780275961820,0.003,0.000,0.000,0.003,0.000,0.003,1.421,1.614,3.044,0.897
1780275961883,0.000,0.000,0.000,0.003,0.000,0.003,1.909,2.216,4.131,2.376
1780275961936,5.245,4.866,1.993,2.442,0.000,0.000,1.425,1.673,17.644,10.618
1780275961998,6.539,5.292,1.414,1.647,0.000,0.000,0.922,1.082,16.896,12.097
1780275962069,5.201,5.562,1.035,1.078,0.003,0.003,2.092,2.478,17.452,11.758
1780275962104,4.822,4.982,1.093,0.995,0.000,0.003,2.482,2.839,17.216,11.442
1780275962139,4.439,4.683,1.315,0.998,0.000,0.003,2.591,2.934,16.963,11.709
1780275962195,4.144,4.435,1.388,0.954,0.000,0.000,0.896,1.111,12.928,8.848
1780275962255,3.542,4.359,1.560,0.816,0.000,0.000,0.546,0.667,11.490,8.339
1780275962312,3.302,4.049,1.658,0.790,0.000,0.000,0.382,0.510,10.691,7.661
1780275962384,2.445,3.491,1.789,0.532,4.443,4.042,0.185,0.222,17.149,16.558
1780275962463,2.485,4.075,2.205,0.812,2.117,2.289,0.703,0.863,15.549,11.612
1780275962554,2.777,2.165,0.138,1.436,1.534,1.683,2.343,2.675,14.751,10.255
1780275962614,1.931,5.915,2.274,6.579,1.239,1.283,0.663,0.863,20.747,16.145
1780275962673,1.392,3.980,4.924,7.501,1.261,1.403,0.211,0.251,20.923,18.424
1780275962737,0.532,4.771,4.753,3.663,1.530,1.625,0.827,0.976,18.677,15.976
1780275962795,0.247,4.880,4.738,1.909,1.600,1.673,0.594,0.743,16.384,14.085
1780275962847,2.372,4.607,1.899,0.338,1.807,2.135,0.681,0.831,14.670,11.176
1780275962893,4.891,2.037,4.384,1.020,2.310,2.084,0.280,0.353,17.359,11.418
1780275962954,0.648,0.174,0.583,0.112,3.659,3.422,1.851,1.971,12.420,8.315
1780275963006,0.058,0.018,0.047,0.010,5.416,5.044,1.844,2.135,14.572,12.000
1780275963074,0.007,0.003,0.003,0.007,6.050,5.912,1.567,1.837,15.386,13.430
1780275963137,0.087,5.245,6.211,0.149,4.829,4.993,0.426,0.375,22.315,19.442
1780275963181,0.692,5.347,8.113,0.922,4.545,4.640,0.667,0.801,25.727,21.794
1780275963230,1.950,4.312,8.689,2.781,4.144,4.403,0.280,0.371,26.930,20.970
1780275963301,3.207,3.670,7.811,5.259,4.374,4.530,0.780,0.958,30.589,23.055
1780275963378,3.262,4.140,7.523,6.648,4.253,4.290,2.037,2.427,34.580,27.345
1780275963441,2.525,2.365,3.659,3.557,4.844,4.778,3.593,4.049,29.370,19.200
1780275963513,3.776,4.162,3.630,4.687,5.037,4.982,2.084,2.449,30.807,20.582
1780275963573,4.829,4.789,4.483,4.574,5.066,5.277,0.386,0.510,29.914,26.933
1780275963611,5.186,6.021,4.038,4.589,4.651,4.589,0.182,0.222,29.478,26.570
1780275963664,5.128,5.824,4.086,3.754,3.429,3.721,0.685,0.812,27.439,23.709
1780275963701,4.789,5.208,3.878,4.880,3.065,3.295,0.513,0.656,26.284,22.861
1780275963741,4.465,4.632,3.736,4.676,2.708,2.952,0.539,0.688,24.396,21.842
1780275963809,4.191,4.151,3.466,4.049,2.227,2.394,0.408,0.506,21.392,19.103
1780275963886,3.346,3.408,2.992,3.214,2.704,2.507,2.216,2.493,22.880,17.842
1780275963932,3.047,3.047,2.668,2.846,2.533,2.420,2.843,3.251,22.655,18.909
1780275963978,2.886,2.828,2.515,2.664,2.343,2.515,3.141,3.604,22.496,18.618
1780275964038,2.671,2.522,2.376,2.431,2.657,2.657,2.857,3.251,21.422,18.279
1780275964123,0.313,0.284,0.280,0.233,0.185,0.156,1.330,1.629,4.410,3.418
1780275964182,0.029,0.029,0.032,0.018,0.014,0.014,0.451,0.586,1.173,1.770
1780275964218,0.007,0.010,0.014,0.007,0.007,0.007,1.199,1.381,2.632,1.576
1780275964260,0.003,0.003,0.007,0.010,0.003,0.003,1.410,1.683,3.122,2.279
1780275964313,0.003,0.003,0.003,0.003,0.003,0.007,2.303,2.693,5.018,2.958
1780275964369,0.003,0.003,0.003,0.003,0.003,0.007,2.573,2.988,5.583,3.370
1780275964430,0.000,0.000,0.003,0.003,0.003,0.014,6.105,6.728,12.856,9.455
1780275964498,0.003,0.003,0.000,0.003,4.381,0.007,3.276,3.823,11.496,13.188
1780275964583,0.000,0.000,0.000,0.003,3.838,3.772,0.499,0.586,8.698,12.800
1780275964639,0.003,0.000,0.003,0.003,3.039,2.916,0.233,0.302,6.499,9.818
1780275964694,0.000,0.000,0.000,0.003,1.585,1.658,8.106,9.670,21.022,9.576
1780275964743,0.000,0.000,0.000,0.003,2.620,2.500,5.055,5.642,15.820,18.303
1780275964782,0.000,0.000,0.000,0.003,2.241,2.383,5.719,6.240,16.586,18.158
1780275964823,0.000,0.000,0.000,0.003,2.351,2.321,5.868,6.375,16.918,20.461
