wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780276221679,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.703
1780276221713,0.003,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.009,0.679
1780276221744,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276221770,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276221825,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.703
1780276221889,0.007,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.010,0.679
1780276221951,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.703
1780276221979,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780276222018,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276222041,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.703
1780276222072,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.679
1780276222111,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.703
1780276222150,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276222177,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276222210,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780276222241,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276222282,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276222345,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276222403,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780276222496,0.003,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.009,0.679
1780276222525,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276222560,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276222587,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276222633,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.679
1780276222659,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276222694,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276222722,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.703
1780276222762,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780276222788,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276222846,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.003,0.013,0.679
1780276222873,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.679
1780276222938,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276223000,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.703
1780276223030,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.679
1780276223064,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780276223093,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780276223134,0.000,0.000,0.007,0.003,0.000,0.003,0.003,0.000,0.016,0.703
1780276223170,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780276223213,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780276223243,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.703
1780276223294,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
