wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780271993088,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271993123,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.504,0.113,0.617,0.679
1780271993154,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.520,0.113,0.633,0.703
1780271993203,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.122,0.634,0.703
1780271993233,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.529,0.113,0.642,0.679
1780271993290,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.496,0.113,0.609,0.727
1780271993317,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.520,0.113,0.633,0.679
1780271993354,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.113,0.617,0.703
1780271993386,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.504,0.113,0.617,0.703
1780271993436,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.520,0.113,0.633,0.703
1780271993465,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.679
1780271993507,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.537,0.113,0.650,0.703
1780271993574,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.512,0.113,0.625,0.703
1780271993603,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.504,0.113,0.617,0.703
1780271993642,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.512,0.113,0.625,0.679
1780271993674,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.512,0.113,0.625,0.679
1780271993730,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.520,0.113,0.633,0.703
1780271993759,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.537,0.122,0.659,0.703
1780271993814,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.679
1780271993842,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.512,0.113,0.625,0.703
1780271993891,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.512,0.113,0.625,0.679
1780271993927,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.703
1780271993966,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.496,0.113,0.609,0.703
1780271993998,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.113,0.617,0.679
1780271994034,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.512,0.113,0.625,0.703
1780271994094,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.504,0.113,0.617,0.679
1780271994125,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.504,0.113,0.617,0.703
1780271994167,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.512,0.113,0.625,0.679
1780271994203,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.504,0.113,0.617,0.703
1780271994263,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.703
1780271994325,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271994354,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.122,0.634,0.703
1780271994388,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.496,0.113,0.609,0.679
1780271994426,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.512,0.113,0.625,0.679
1780271994488,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.529,0.113,0.642,0.703
1780271994519,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.561,0.113,0.674,0.703
1780271994550,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271994615,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.512,0.113,0.625,0.703
1780271994643,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.000,0.009,0.512,0.113,0.625,0.703
1780271994680,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.703
1780271994711,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.015,0.496,0.113,0.609,0.703
1780271994782,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.529,0.113,0.642,0.703
1780271994838,0.003,0.000,0.003,0.007,0.000,0.003,0.003,0.000,0.019,0.512,0.113,0.625,0.703
1780271994870,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.504,0.113,0.617,0.703
1780271994910,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.496,0.113,0.609,0.679
1780271994939,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.504,0.113,0.617,0.703
1780271994985,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.113,0.617,0.703
1780271995017,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.679
1780271995058,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.504,0.113,0.617,0.703
1780271995120,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.496,0.122,0.618,0.703
1780271995148,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.504,0.113,0.617,0.679
1780271995184,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.703
1780271995214,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.703
1780271995267,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.537,0.113,0.650,0.703
1780271995316,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.520,0.113,0.633,0.703
1780271995373,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.512,0.122,0.634,0.703
1780271995410,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.520,0.113,0.633,0.703
1780271995453,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.512,0.113,0.625,0.703
1780271995494,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.504,0.113,0.617,0.703
1780271995533,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.537,0.113,0.650,0.703
1780271995560,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.727
1780271995628,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.122,0.642,0.703
1780271995660,0.000,0.000,0.000,0.007,0.000,0.000,0.000,0.003,0.010,0.512,0.122,0.634,0.703
1780271995694,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.529,0.113,0.642,0.703
1780271995726,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.727
1780271995786,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.529,0.113,0.642,0.703
1780271995820,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.529,0.113,0.642,0.703
1780271995859,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.512,0.113,0.625,0.703
1780271995898,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271995939,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.113,0.625,0.703
1780271995966,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.512,0.113,0.625,0.703
1780271996023,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.529,0.113,0.642,0.679
1780271996052,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.520,0.113,0.633,0.703
1780271996088,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271996156,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.512,0.113,0.625,0.703
1780271996192,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.512,0.113,0.625,0.679
1780271996239,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.512,0.113,0.625,0.703
1780271996293,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.537,0.113,0.650,0.703
1780271996334,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.679
1780271996386,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.504,0.113,0.617,0.703
1780271996435,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.504,0.113,0.617,0.679
1780271996466,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.512,0.113,0.625,0.679
1780271996516,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.113,0.625,0.679
1780271996553,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.113,0.617,0.703
1780271996594,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.679
1780271996659,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.520,0.113,0.633,0.703
1780271996684,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.504,0.113,0.617,0.727
1780271996717,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.122,0.634,0.679
1780271996746,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.703
1780271996802,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.520,0.113,0.633,0.703
1780271996838,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.504,0.113,0.617,0.703
1780271996884,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.113,0.617,0.679
1780271996914,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.520,0.113,0.633,0.703
1780271996974,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.504,0.113,0.617,0.703
1780271997009,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.520,0.113,0.633,0.703
1780271997048,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.520,0.113,0.633,0.703
1780271997083,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.504,0.113,0.617,0.727
1780271997121,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.504,0.113,0.617,0.703
1780271997180,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.504,0.113,0.617,0.679
1780271997210,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.504,0.113,0.617,0.679
1780271997260,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.504,0.113,0.617,0.679
1780271997314,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.520,0.113,0.633,0.703
1780271997350,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.504,0.113,0.617,0.703
1780271997400,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.504,0.113,0.617,0.703
1780271997435,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.122,0.642,0.679
1780271997480,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.122,0.634,0.703
1780271997520,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.520,0.113,0.633,0.703
1780271997554,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.529,0.122,0.651,0.703
1780271997587,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.529,0.113,0.642,0.727
1780271997621,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271997656,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.113,0.625,0.703
1780271997716,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.113,0.625,0.679
1780271997742,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.520,0.113,0.633,0.703
1780271997783,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.512,0.113,0.625,0.703
1780271997834,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.520,0.113,0.633,0.703
1780271997867,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271997912,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.113,0.633,0.703
1780271997940,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.113,0.633,0.703
1780271997996,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.496,0.113,0.609,0.703
1780271998036,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.512,0.113,0.625,0.679
1780271998083,0.233,0.236,0.145,0.320,0.000,0.000,0.003,0.000,0.937,0.667,0.113,0.780,0.727
1780271998118,0.605,3.320,0.579,3.171,0.000,0.000,0.003,0.000,7.678,7.057,0.113,7.170,0.194
1780271998149,0.353,5.544,0.313,6.841,0.000,0.000,0.003,0.000,13.054,11.013,0.130,11.143,11.176
1780271998179,0.102,3.907,0.047,7.523,0.000,0.000,0.003,0.000,11.582,10.940,0.130,11.070,10.497
1780271998237,0.007,4.552,0.007,6.455,0.000,0.000,0.003,0.000,11.024,10.834,0.130,10.964,9.527
1780271998273,0.007,4.235,0.003,5.627,0.000,0.000,0.000,0.000,9.872,9.588,0.130,9.718,9.188
1780271998314,0.007,3.462,0.003,5.237,0.000,0.000,0.003,0.003,8.715,9.116,0.138,9.254,8.073
1780271998364,0.003,3.652,0.003,4.563,0.000,0.000,0.003,0.000,8.224,8.091,0.138,8.229,7.564
1780271998419,0.003,3.207,0.003,3.907,0.000,0.000,0.003,0.007,7.130,7.326,0.130,7.456,6.667
1780271998449,0.003,3.178,0.003,3.517,0.000,0.000,0.000,0.000,6.701,6.951,0.130,7.081,6.303
1780271998501,0.003,3.069,0.003,3.036,0.000,0.003,0.003,0.000,6.117,6.389,0.122,6.511,5.794
1780271998549,0.222,3.047,0.302,2.799,0.000,0.000,0.000,0.000,6.370,6.096,0.122,6.218,5.503
1780271998583,2.030,2.813,2.019,2.358,0.000,0.000,0.003,0.000,9.223,8.840,0.105,8.945,5.285
1780271998631,3.849,2.336,6.389,1.982,0.000,0.000,0.000,0.003,14.559,12.861,0.130,12.991,8.945
1780271998675,1.078,1.210,4.559,0.914,0.000,0.000,0.003,0.000,7.764,6.324,0.146,6.470,11.345
1780271998738,0.047,0.098,0.422,0.072,0.003,0.000,0.003,0.000,0.645,1.448,0.130,1.578,1.018
1780271998767,0.018,0.025,0.087,0.021,0.000,0.000,0.003,0.000,0.154,0.846,0.122,0.968,0.630
1780271998813,0.003,0.007,0.014,0.007,0.003,0.000,0.003,0.007,0.044,0.586,0.113,0.699,0.630
1780271998846,0.003,0.003,0.007,0.007,0.000,0.000,0.003,0.000,0.023,0.529,0.113,0.642,0.630
1780271998894,0.003,0.003,0.003,0.010,0.000,0.000,0.003,0.000,0.022,0.504,0.113,0.617,0.630
1780271998949,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.496,0.122,0.618,0.630
1780271998983,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.504,0.122,0.626,0.679
1780271999044,0.003,0.000,0.003,0.007,0.000,0.000,0.000,0.000,0.013,0.504,0.122,0.626,0.703
1780271999091,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.012,0.520,0.122,0.642,0.703
1780271999124,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.504,0.122,0.626,0.727
1780271999157,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.122,0.642,0.679
1780271999185,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.512,0.130,0.642,0.703
1780271999266,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.496,0.113,0.609,0.703
1780271999301,0.000,0.003,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.504,0.113,0.617,0.679
1780271999339,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.122,0.642,0.703
1780271999373,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.122,0.626,0.679
1780271999426,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.520,0.122,0.642,0.703
1780271999470,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.122,0.626,0.703
1780271999508,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.512,0.130,0.642,0.703
1780271999583,0.189,0.185,0.138,0.218,0.000,0.000,0.003,0.000,0.733,0.569,0.122,0.691,0.752
1780271999618,0.284,0.280,0.211,0.313,0.000,0.000,0.003,0.003,1.094,0.610,0.122,0.732,0.776
1780271999654,0.331,0.349,0.262,0.393,0.000,0.003,0.003,0.000,1.341,0.643,0.130,0.773,0.776
1780271999692,0.353,0.368,0.284,0.400,0.000,0.000,0.003,0.000,1.408,0.651,0.130,0.781,0.824
1780271999729,0.353,0.368,0.280,0.404,0.000,0.000,0.000,0.000,1.405,0.643,0.122,0.765,0.824
1780271999791,0.357,0.371,0.215,0.404,0.000,0.000,0.003,0.003,1.353,0.634,0.130,0.764,0.824
1780271999834,0.357,0.371,0.215,0.404,0.000,0.003,0.003,0.000,1.353,0.643,0.122,0.765,0.776
1780271999867,0.357,0.371,0.302,0.400,0.000,0.000,0.003,0.000,1.433,0.651,0.122,0.773,0.776
1780271999897,0.357,0.371,0.306,0.400,0.000,0.003,0.003,0.000,1.440,0.651,0.122,0.773,0.824
1780271999944,0.357,0.371,0.313,0.400,0.000,0.003,0.003,0.000,1.447,0.659,0.122,0.781,0.848
1780271999998,0.357,0.371,0.309,0.404,0.000,0.003,0.003,0.000,1.447,0.643,0.113,0.756,0.824
1780272000027,0.357,0.371,0.313,0.400,0.000,0.000,0.000,0.000,1.441,0.667,0.113,0.780,0.776
1780272000073,0.357,0.371,0.309,0.400,0.000,0.000,0.003,0.003,1.443,0.667,0.113,0.780,0.824
1780272000102,0.353,0.371,0.309,0.404,0.000,0.000,0.000,0.000,1.437,0.667,0.113,0.780,0.776
1780272000157,0.360,0.371,0.313,0.404,0.000,0.000,0.003,0.003,1.454,0.651,0.122,0.773,0.824
1780272000186,0.364,0.371,0.313,0.404,0.000,0.003,0.000,0.000,1.455,0.643,0.122,0.765,0.824
1780272000228,0.357,0.375,0.320,0.400,0.000,0.000,0.003,0.000,1.455,0.651,0.130,0.781,0.824
1780272000316,0.386,0.521,0.433,0.546,0.003,0.000,0.003,0.000,1.892,0.716,0.130,0.846,0.873
1780272000354,0.535,0.524,0.400,0.550,0.000,0.000,0.000,0.000,2.009,0.748,0.130,0.878,0.897
1780272000393,0.637,0.564,0.397,0.659,0.000,0.000,0.003,0.000,2.260,0.805,0.130,0.935,0.897
1780272000436,0.721,0.641,0.572,0.707,0.003,0.000,0.003,0.000,2.647,0.862,0.130,0.992,0.994
1780272000506,0.652,0.645,0.645,0.619,0.000,0.000,0.003,0.003,2.567,0.830,0.130,0.960,0.970
1780272000557,1.326,1.195,1.268,1.093,0.000,0.000,0.000,0.000,4.882,1.676,0.113,1.789,1.212
1780272000637,2.157,1.964,1.964,2.030,0.000,0.000,0.003,0.000,8.118,2.694,0.113,2.807,2.715
1780272000675,2.135,1.920,1.986,1.924,0.000,0.003,0.000,0.000,7.968,2.816,0.113,2.929,2.618
1780272000712,2.099,1.957,1.986,2.015,0.000,0.000,0.003,0.003,8.063,2.930,0.113,3.043,2.618
1780272000743,2.088,1.950,2.030,1.924,0.000,0.000,0.003,0.000,7.995,2.962,0.113,3.075,2.788
1780272000819,1.742,1.727,1.625,1.705,0.000,0.003,0.003,0.000,6.805,2.686,0.113,2.799,2.642
1780272000853,1.731,1.603,1.614,1.640,0.000,0.000,0.003,0.003,6.594,2.604,0.113,2.717,2.473
1780272000890,1.618,1.494,1.479,1.581,0.000,0.000,0.003,0.000,6.175,2.482,0.113,2.595,2.424
1780272000918,1.549,1.447,1.417,1.410,0.000,0.003,0.003,0.000,5.829,2.376,0.122,2.498,2.303
1780272000962,1.458,1.326,1.392,1.396,0.000,0.000,0.003,0.000,5.575,2.295,0.122,2.417,2.230
1780272001028,1.370,1.374,1.319,1.261,0.000,0.000,0.003,0.000,5.327,2.173,0.113,2.286,2.158
1780272001057,1.239,1.279,1.257,1.341,0.000,0.000,0.003,0.000,5.119,2.116,0.113,2.229,2.085
1780272001104,1.206,1.283,1.155,1.304,0.000,0.000,0.003,0.000,4.951,2.091,0.122,2.213,2.061
1780272001150,1.151,1.246,1.126,1.210,0.000,0.000,0.003,0.000,4.736,2.026,0.122,2.148,2.036
1780272001186,1.086,1.173,1.093,1.159,0.000,0.000,0.003,0.000,4.514,1.986,0.122,2.108,1.939
1780272001243,1.137,1.162,1.027,1.253,0.000,0.003,0.003,0.000,4.585,1.986,0.113,2.099,1.915
1780272001275,1.177,1.122,1.038,1.228,0.000,0.000,0.003,0.003,4.571,1.986,0.122,2.108,1.939
1780272001339,1.071,0.954,0.911,1.075,0.000,0.003,0.003,0.000,4.017,1.864,0.113,1.977,1.842
1780272001369,1.097,1.013,0.933,0.984,0.000,0.003,0.003,0.000,4.033,1.847,0.113,1.960,1.842
1780272001400,1.031,1.006,1.013,1.078,0.000,0.000,0.003,0.003,4.134,1.864,0.113,1.977,1.818
1780272001426,1.049,1.057,0.962,0.991,0.000,0.000,0.003,0.003,4.065,1.839,0.122,1.961,1.891
1780272001462,1.031,0.995,0.900,1.035,0.000,0.000,0.003,0.003,3.967,1.782,0.122,1.904,1.770
1780272001494,1.009,0.965,0.903,0.933,0.000,0.003,0.003,0.000,3.816,1.798,0.122,1.920,1.770
1780272001554,0.991,0.991,0.885,0.914,0.000,0.000,0.003,0.003,3.787,1.774,0.130,1.904,1.794
1780272001580,0.984,0.976,0.823,1.002,0.000,0.000,0.003,0.003,3.791,1.774,0.122,1.896,1.770
1780272001616,0.962,1.027,0.900,0.965,0.000,0.003,0.000,0.000,3.857,1.774,0.130,1.904,1.794
1780272001651,1.046,0.962,0.871,1.024,0.000,0.003,0.003,0.000,3.909,1.798,0.122,1.920,1.794
1780272001690,1.006,0.951,0.911,0.852,0.000,0.000,0.000,0.000,3.720,1.693,0.122,1.815,1.794
1780272001741,0.922,0.991,0.896,0.903,0.000,0.000,0.003,0.003,3.718,1.709,0.113,1.822,1.697
1780272001773,0.882,0.893,0.867,0.991,0.000,0.000,0.000,0.003,3.636,1.693,0.122,1.815,1.745
1780272001844,0.863,0.841,0.841,0.914,0.000,0.000,0.003,0.003,3.465,1.668,0.122,1.790,1.648
1780272001875,0.882,0.954,0.885,0.863,0.000,0.000,0.003,0.003,3.590,1.684,0.113,1.797,1.697
1780272001911,0.896,0.925,0.885,0.896,0.003,0.000,0.003,0.000,3.608,1.676,0.113,1.789,1.697
1780272001945,0.998,0.922,0.903,0.976,0.000,0.003,0.003,0.000,3.805,1.741,0.122,1.863,1.745
1780272001988,0.951,0.903,0.914,0.914,0.003,0.003,0.003,0.003,3.694,1.693,0.122,1.815,1.673
1780272002031,0.969,0.903,0.860,0.874,0.000,0.000,0.003,0.000,3.609,1.668,0.122,1.790,1.745
1780272002104,0.965,0.973,0.798,0.936,0.000,0.003,0.000,0.000,3.675,1.676,0.130,1.806,1.770
1780272002142,0.947,0.896,0.787,0.962,0.000,0.000,0.003,0.000,3.595,1.701,0.130,1.831,1.648
1780272002199,0.965,0.903,0.867,1.020,0.000,0.000,0.003,0.000,3.758,1.725,0.130,1.855,1.697
1780272002235,1.002,0.929,0.831,0.856,0.000,0.000,0.003,0.003,3.624,1.668,0.130,1.798,1.673
1780272002274,0.933,0.845,0.772,0.845,0.000,0.000,0.000,0.000,3.395,1.652,0.130,1.782,1.673
1780272002325,0.306,0.200,0.123,0.229,0.000,0.000,0.003,0.000,0.861,0.789,0.130,0.919,1.164
1780272002379,0.018,0.018,0.010,0.025,0.000,0.000,0.003,0.000,0.074,0.561,0.130,0.691,0.727
1780272002414,0.003,0.007,0.003,0.007,0.000,0.003,0.003,0.000,0.026,0.496,0.130,0.626,0.679
1780272002457,0.543,0.043,0.670,0.061,0.000,0.003,0.003,0.000,1.323,0.618,0.130,0.748,0.703
1780272002490,2.128,0.882,1.888,0.845,0.000,0.000,0.003,0.000,5.746,3.028,0.113,3.141,0.824
1780272002533,4.749,3.495,4.895,3.717,0.000,0.000,0.000,0.003,16.859,11.135,0.089,11.224,6.327
1780272002626,4.056,3.706,4.384,4.075,0.000,0.000,0.003,0.000,16.224,14.814,0.146,14.960,14.788
1780272002659,3.510,3.083,3.958,3.816,0.000,0.003,0.000,0.003,14.373,13.919,0.138,14.057,12.242
1780272002708,2.376,2.259,2.912,2.941,0.000,0.000,0.000,0.000,10.488,9.678,0.138,9.816,8.727
1780272002751,0.801,0.998,1.060,1.549,0.000,0.000,0.003,0.003,4.414,4.525,0.146,4.671,6.109
1780272002789,0.123,0.138,0.142,0.204,0.000,0.000,0.003,0.000,0.610,1.619,0.130,1.749,0.897
1780272002831,0.018,0.018,0.025,0.025,0.000,0.003,0.003,0.003,0.095,0.814,0.130,0.944,0.679
1780272002870,0.010,0.003,0.007,0.007,0.000,0.000,0.000,0.003,0.030,0.602,0.130,0.732,0.703
1780272002918,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.545,0.122,0.667,0.727
1780272002946,0.007,0.003,0.003,0.003,0.000,0.000,0.000,0.000,0.016,0.529,0.122,0.651,0.776
1780272002990,2.318,2.711,2.872,2.784,0.000,0.000,0.003,0.000,10.688,8.164,0.089,8.253,0.703
1780272003024,4.643,4.570,5.256,5.033,0.000,0.000,0.003,0.000,19.505,16.418,0.113,16.531,12.291
1780272003067,4.096,4.621,5.175,4.982,0.000,0.000,0.003,0.000,18.877,17.549,0.146,17.695,17.358
1780272003136,2.941,3.298,4.031,4.005,0.000,0.000,0.003,0.000,14.278,14.171,0.154,14.325,13.139
1780272003165,2.737,2.854,3.597,3.612,0.000,0.000,0.003,0.003,12.806,12.844,0.146,12.990,11.564
1780272003206,2.442,2.515,3.200,3.076,0.000,0.000,0.003,0.000,11.236,11.355,0.146,11.501,10.400
1780272003246,2.088,2.216,2.792,2.872,0.000,0.000,0.003,0.000,9.971,10.231,0.146,10.377,8.994
