wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780274967137,2.329,0.076,2.168,0.094,1.454,1.516,0.798,0.965,9.400,8.752
1780274967213,1.742,2.941,1.465,3.080,1.228,1.308,0.663,0.812,13.239,10.667
1780274967266,1.931,2.624,1.541,3.036,1.348,1.406,0.266,0.338,12.490,11.321
1780274967314,2.066,2.125,1.283,2.806,1.359,1.472,0.451,0.568,12.130,10.861
1780274967357,2.055,3.528,3.349,2.471,1.337,1.396,1.869,2.267,18.272,10.255
1780274967417,2.157,4.957,5.030,1.625,1.363,1.450,0.998,1.151,18.731,13.018
1780274967467,1.909,5.726,5.872,1.301,1.290,1.345,0.349,0.437,18.229,11.661
1780274967518,2.230,6.382,6.725,1.815,1.188,1.301,0.543,0.743,20.927,14.012
1780274967572,2.150,5.478,5.303,1.483,1.352,1.374,0.317,0.419,17.876,12.679
1780274967664,2.412,5.285,5.500,1.990,1.348,1.396,0.430,0.561,18.922,13.964
1780274967742,2.438,4.530,5.077,2.289,1.341,1.410,0.965,1.159,19.209,14.133
1780274967797,2.558,3.867,3.907,2.314,1.476,1.523,0.444,0.535,16.624,12.945
1780274967845,2.719,1.144,1.129,2.908,1.541,1.570,0.346,0.462,11.819,9.697
1780274967893,2.259,0.860,0.710,3.320,1.447,1.505,0.174,0.218,10.493,9.018
1780274967933,1.939,2.128,2.383,3.087,1.396,1.366,0.258,0.309,12.866,8.655
1780274967972,2.095,2.711,2.861,3.189,1.727,1.527,0.196,0.233,14.539,9.794
1780274968013,1.250,3.171,3.426,3.218,1.698,1.793,0.174,0.193,14.923,10.667
1780274968053,1.166,3.043,3.550,2.937,1.687,1.786,0.422,0.521,15.112,10.521
1780274968093,2.103,2.522,3.010,3.156,2.515,2.405,0.218,0.266,16.195,11.879
1780274968193,4.698,0.517,3.145,2.584,3.597,3.087,0.375,0.499,18.502,13.503
1780274968266,5.700,1.450,0.645,4.158,2.788,2.937,2.106,2.398,22.182,18.012
1780274968324,4.731,2.828,3.072,3.892,2.591,2.504,2.307,2.620,24.545,18.667
1780274968379,2.518,1.330,1.020,2.347,3.583,3.375,0.750,0.936,15.859,13.818
1780274968421,3.663,1.990,1.465,4.661,4.158,3.626,0.218,0.291,20.072,14.085
1780274968475,5.132,2.245,1.986,5.635,4.177,4.384,0.266,0.335,24.160,19.394
1780274968535,3.557,2.015,2.693,5.780,4.501,4.264,2.055,2.329,27.194,20.921
1780274968591,0.798,2.267,6.881,5.245,3.900,4.224,2.431,2.766,28.512,21.891
1780274968647,0.360,1.855,7.680,4.056,3.907,3.593,2.617,2.970,27.038,21.891
1780274968740,2.176,3.666,6.517,3.360,3.951,4.038,0.451,0.550,24.709,23.636
1780274968812,3.171,4.760,3.524,4.264,4.107,4.490,0.153,0.182,24.651,20.000
1780274968865,3.911,1.494,1.242,3.532,4.417,4.111,0.696,0.776,20.179,16.703
1780274968905,4.654,1.319,2.055,3.309,1.228,1.454,1.796,1.982,17.797,13.430
1780274968944,4.734,3.382,4.275,3.021,0.149,0.193,1.935,2.234,19.923,14.376
1780274968986,4.242,3.652,4.490,2.945,0.025,0.036,2.412,2.715,20.517,15.224
1780274969026,4.552,3.426,3.936,2.988,0.007,0.007,1.082,1.345,17.343,14.788
1780274969082,4.144,2.956,3.397,3.327,0.003,0.007,2.187,2.460,18.481,13.285
1780274969136,4.184,0.539,3.331,0.758,0.003,0.003,1.257,1.541,11.616,12.267
1780274969177,3.860,0.579,2.835,1.027,0.003,0.007,1.957,2.504,12.772,7.927
1780274969255,2.598,1.202,0.543,3.714,0.000,0.003,2.325,2.668,13.053,10.133
1780274969319,3.010,1.053,0.342,3.550,0.000,0.003,0.430,0.586,8.974,7.709
1780274969396,3.043,0.688,0.298,3.083,0.003,0.003,1.556,1.731,10.405,8.048
1780274969455,2.642,0.393,0.298,2.412,0.003,0.003,2.471,2.792,11.014,7.588
1780274969509,2.598,0.284,0.335,2.318,0.000,0.003,2.405,2.744,10.687,8.509
1780274969565,2.544,0.408,0.251,2.577,0.000,0.007,2.577,2.934,11.298,8.776
1780274969621,2.376,0.317,0.218,2.460,0.000,0.003,2.500,2.846,10.720,8.655
1780274969668,1.046,0.215,0.149,1.283,0.003,0.003,2.511,2.861,8.071,6.206
1780274969724,0.182,0.051,0.021,0.131,0.003,0.003,2.423,2.770,5.584,4.291
1780274969797,0.007,0.007,0.003,0.007,0.000,0.000,1.049,1.086,2.159,2.448
1780274969871,0.000,0.000,0.003,0.003,0.003,0.003,2.004,2.318,4.334,3.224
1780274969923,0.003,0.000,0.003,0.003,0.003,0.007,2.303,2.635,4.957,3.418
1780274969975,0.003,0.000,0.003,0.003,0.000,0.003,2.555,2.897,5.464,3.806
1780274970019,0.000,0.003,0.000,0.000,0.003,0.003,2.722,3.083,5.814,4.485
1780274970067,0.000,0.000,0.003,0.003,3.626,0.003,2.114,2.318,8.067,5.261
1780274970111,0.003,0.003,0.000,0.003,4.599,0.003,0.718,0.969,6.298,8.897
1780274970159,0.000,0.000,0.000,0.003,5.008,4.614,1.600,1.840,13.065,13.988
1780274970204,0.000,0.000,0.000,0.000,3.145,3.076,2.606,2.945,11.772,12.727
1780274970254,0.000,0.000,0.000,0.003,2.620,2.886,1.312,1.603,8.424,11.758
1780274970319,0.003,0.003,0.000,0.003,2.544,2.934,1.086,1.323,7.896,7.685
1780274970404,0.000,0.000,0.000,0.003,2.361,2.547,2.558,2.861,10.330,9.285
1780274970460,0.003,0.000,0.000,0.000,1.796,1.833,4.599,5.004,13.235,12.897
1780274970498,0.000,0.000,0.000,0.003,1.647,1.968,4.877,5.533,14.028,14.424
1780274970530,0.000,0.000,0.000,0.003,1.702,1.767,5.033,5.598,14.103,14.545
1780274970589,0.003,0.000,0.000,0.003,1.417,1.410,4.906,5.409,13.148,14.109
1780274970624,0.000,0.000,0.000,0.000,1.242,1.377,4.800,5.314,12.733,15.103
1780274970669,0.000,0.000,0.000,0.003,1.293,1.312,4.705,5.215,12.528,15.442
1780274970706,0.000,0.000,0.000,0.003,1.352,1.363,4.687,5.175,12.580,15.224
1780274970756,0.003,0.000,0.000,0.003,1.334,1.414,4.705,5.179,12.638,14.255
1780274970813,0.000,0.000,0.000,0.003,1.454,1.479,4.290,4.789,12.015,13.358
1780274970906,1.239,1.232,1.308,1.159,0.047,0.065,5.026,5.525,15.601,11.758
1780274970962,2.679,5.354,6.426,2.606,0.010,0.014,4.002,4.435,25.526,17.236
1780274971009,1.071,5.547,6.929,0.922,0.003,0.010,4.093,4.541,23.116,20.291
1780274971048,2.314,4.548,7.217,2.540,0.003,0.007,3.885,4.235,24.749,18.788
1780274971091,4.804,3.193,6.378,5.631,0.000,0.003,2.347,2.690,25.046,21.891
1780274971136,3.790,0.805,6.845,4.698,0.000,0.003,1.858,2.172,20.171,19.903
1780274971187,4.264,0.251,6.211,0.594,0.000,0.003,0.834,0.940,13.097,11.758
1780274971232,3.101,0.105,4.687,0.167,0.010,0.021,8.354,8.817,25.262,17.115
1780274971273,3.499,3.648,3.491,3.517,0.000,0.003,3.419,3.881,21.458,25.552
1780274971333,2.504,2.751,3.725,5.449,0.003,0.007,3.892,4.330,22.661,18.933
1780274971427,2.409,3.506,3.280,3.470,0.000,0.010,4.158,4.570,21.403,19.030
1780274971497,0.364,3.542,3.455,0.568,0.003,0.010,4.173,4.578,16.693,15.006
1780274971538,2.223,3.681,3.459,2.730,0.000,0.000,1.042,1.275,14.410,13.818
1780274971584,2.263,2.781,2.267,3.284,3.532,3.163,7.621,7.964,32.875,8.121
1780274971628,0.809,2.194,1.636,0.681,2.569,2.507,9.826,10.588,30.810,28.679
1780274971669,2.824,0.572,2.332,0.149,2.409,2.544,3.936,4.457,19.223,27.006
1780274971706,3.550,0.153,2.657,0.094,1.771,1.800,4.304,4.709,19.038,16.558
1780274971752,3.732,0.903,1.002,2.781,1.385,1.406,4.432,4.877,20.518,17.648
1780274971787,3.233,1.447,0.539,4.144,1.293,1.396,4.370,4.778,21.200,19.200
1780274971840,3.327,0.834,0.258,4.056,1.374,1.403,4.341,4.767,20.360,18.570
1780274971903,3.054,0.255,0.153,3.422,1.392,1.425,4.333,4.731,18.765,17.503
1780274971970,3.032,0.102,0.036,3.262,1.476,1.545,3.360,3.721,16.534,14.933
1780274972029,3.036,0.054,0.010,3.240,1.669,1.683,0.681,0.962,11.335,12.097
1780274972073,2.314,0.043,0.003,2.587,0.754,0.656,8.427,8.773,23.557,16.703
1780274972138,1.880,0.043,0.003,1.902,1.009,1.049,10.096,10.741,26.723,24.848
1780274972190,2.205,2.442,2.602,2.270,1.625,1.654,5.507,6.014,24.319,22.376
1780274972222,2.500,3.185,3.535,2.044,1.541,1.570,5.037,5.463,24.875,17.697
1780274972263,2.638,4.414,4.990,1.297,1.319,1.359,4.720,5.132,25.869,17.818
1780274972293,2.518,4.512,4.209,1.654,1.286,1.352,4.636,5.015,25.182,19.224
1780274972354,2.449,4.884,5.183,1.924,1.210,1.297,4.341,4.782,26.070,20.824
1780274972440,2.219,5.784,6.192,1.702,1.461,1.304,3.870,4.308,26.840,23.782
1780274972500,2.402,5.401,5.401,1.786,1.735,1.662,3.794,4.191,26.372,23.321
1780274972571,2.741,5.000,5.030,2.445,2.150,2.234,1.133,1.428,22.161,20.048
1780274972636,0.510,4.268,4.552,0.557,1.622,1.501,8.153,8.638,29.801,23.782
1780274972680,3.896,4.505,3.648,3.783,1.993,2.489,2.522,2.894,25.730,22.933
1780274972723,6.251,4.209,3.291,5.489,1.523,1.596,2.460,2.733,27.552,21.067
1780274972757,5.955,4.268,2.464,4.024,1.472,1.399,3.473,4.093,27.148,23.273
1780274972791,6.003,3.911,2.547,4.931,1.272,1.392,3.819,4.206,28.081,24.461
1780274972824,5.682,3.054,1.745,6.291,1.782,1.775,3.896,4.293,28.518,24.824
1780274972888,4.847,1.764,1.122,6.174,2.074,1.968,3.914,4.261,26.124,21.891
1780274972951,4.075,1.093,0.626,5.850,2.292,2.285,2.026,2.365,20.612,21.600
1780274973021,4.669,1.188,0.707,5.008,1.880,2.234,0.335,0.400,16.421,15.030
1780274973082,4.355,1.140,0.827,4.508,1.727,1.614,0.211,0.240,14.622,12.606
1780274973155,3.776,0.951,1.673,2.653,1.538,1.519,0.364,0.481,12.955,10.739
1780274973211,3.462,0.236,3.659,0.346,1.534,1.709,0.663,0.801,12.410,11.079
1780274973260,2.686,1.425,3.244,0.914,1.709,1.906,0.692,0.834,13.410,11.564
1780274973335,2.303,4.027,2.628,3.342,1.789,1.793,0.550,0.674,17.106,15.079
1780274973421,2.238,3.214,2.482,2.380,1.844,1.928,0.991,1.155,16.232,14.230
1780274973495,2.154,2.525,2.256,2.154,1.731,1.760,2.726,3.007,18.313,15.152
1780274973544,2.081,2.121,1.851,1.851,1.727,1.844,3.309,3.728,18.512,15.952
1780274973614,2.041,0.871,0.834,1.753,1.982,1.982,2.945,3.335,15.743,13.988
1780274973695,0.182,0.298,3.641,2.037,2.088,2.165,1.049,1.257,12.717,8.873
1780274973734,0.142,0.167,4.129,1.742,2.019,2.048,0.375,0.470,11.092,7.564
1780274973773,2.033,0.076,1.406,1.479,1.800,1.953,0.204,0.236,9.187,7.661
1780274973827,3.823,0.043,0.178,1.538,1.786,1.833,0.185,0.207,9.593,8.945
1780274973864,3.539,0.043,0.116,1.895,1.636,1.753,1.924,2.012,12.918,9.988
1780274973933,3.025,0.058,0.102,1.702,2.383,2.609,2.325,2.664,14.868,12.727
1780274974000,0.338,0.007,0.010,0.098,2.544,2.278,3.054,3.415,11.744,10.352
1780274974060,0.021,0.000,0.003,0.003,1.851,2.092,3.152,3.488,10.610,9.455
1780274974118,0.003,0.003,0.003,0.007,3.182,3.182,3.047,3.327,12.754,10.812
1780274974164,0.000,0.000,0.003,0.003,3.265,3.306,3.098,3.462,13.137,12.364
1780274974214,0.000,0.000,0.003,0.003,2.999,2.773,2.952,3.302,12.032,11.152
1780274974254,0.000,0.000,0.000,0.003,2.504,2.730,2.609,2.952,10.798,9.915
1780274974312,1.239,4.038,1.622,5.026,2.700,2.609,0.885,1.060,19.179,11.467
1780274974367,0.616,3.404,1.253,7.862,2.515,2.456,0.867,1.075,20.048,15.200
1780274974424,1.990,3.703,2.573,7.096,2.533,2.511,2.850,3.141,26.397,19.200
1780274974507,2.135,2.843,6.991,5.525,2.219,2.245,3.105,3.524,28.587,25.794
1780274974550,2.278,3.473,6.495,5.084,2.329,2.507,1.848,2.146,26.160,23.491
1780274974589,3.189,3.109,5.828,4.844,2.598,2.504,1.436,1.673,25.181,22.691
1780274974658,3.028,3.090,5.241,4.348,2.540,2.657,0.903,1.075,22.882,20.024
1780274974715,2.660,2.533,4.191,3.196,0.255,0.353,8.500,8.948,30.636,19.903
1780274974757,3.499,2.799,3.947,3.196,0.032,0.051,4.002,3.940,21.466,27.127
1780274974800,3.269,2.854,3.692,3.138,0.010,0.018,4.111,4.472,21.564,16.945
1780274974833,3.178,2.518,3.462,3.116,0.003,0.014,4.217,4.658,21.166,19.297
1780274974875,3.171,2.584,2.832,3.010,0.003,0.010,4.239,4.687,20.536,18.933
1780274974930,2.464,2.591,2.795,2.653,0.003,0.010,4.228,4.665,19.409,17.624
1780274974990,2.828,2.628,2.620,2.733,0.000,0.007,2.230,2.547,15.593,14.376
1780274975065,1.680,1.709,1.665,1.829,0.010,0.021,9.345,10.122,26.381,20.921
1780274975104,2.201,2.077,1.888,2.168,0.003,0.003,3.634,4.133,16.107,18.255
1780274975170,1.753,1.713,1.680,1.844,4.297,3.849,2.675,2.967,20.778,19.176
1780274975209,1.807,1.760,1.687,1.680,2.963,3.134,3.987,4.330,21.348,19.297
1780274975243,1.673,1.512,1.406,1.589,2.496,2.511,4.231,4.592,20.010,18.909
1780274975301,1.782,1.239,1.078,1.786,2.296,2.351,3.652,4.053,18.237,17.067
1780274975342,2.095,0.379,0.364,0.645,2.584,2.609,1.782,2.088,12.546,12.800
1780274975395,2.121,3.998,0.145,0.153,2.347,2.416,0.462,0.561,12.203,9.648
1780274975456,0.834,0.495,0.014,1.366,1.370,1.461,9.210,10.198,24.948,18.521
1780274975518,0.072,0.029,0.000,0.116,2.781,2.744,3.940,3.641,13.323,19.782
1780274975594,0.003,0.000,0.000,0.003,2.012,2.055,4.898,5.365,14.336,13.309
1780274975627,0.003,0.003,0.000,0.010,2.041,2.106,4.986,5.467,14.616,14.400
1780274975674,0.000,0.000,0.000,0.003,2.143,2.223,4.953,5.387,14.709,14.424
1780274975713,0.000,0.000,0.000,0.003,2.132,2.154,4.869,5.328,14.486,14.400
1780274975747,0.003,0.000,0.000,0.003,2.110,2.150,4.855,5.230,14.351,14.133
1780274975786,0.003,0.000,0.003,0.003,2.296,2.307,3.776,4.209,12.597,13.261
1780274975839,0.061,1.917,1.541,0.072,2.343,2.380,1.319,1.589,11.222,11.394
1780274975897,1.268,5.059,5.740,1.399,1.931,1.968,0.335,0.338,18.038,13.455
1780274975964,2.668,4.366,4.293,2.675,2.114,2.165,0.295,0.393,18.969,11.879
1780274976039,0.149,0.182,0.167,0.102,2.278,2.398,0.677,0.845,6.798,6.133
1780274976112,3.134,2.442,1.924,3.287,1.982,2.052,0.426,0.546,15.793,8.752
1780274976174,2.850,3.973,6.218,5.638,1.498,1.585,1.866,2.099,25.727,16.655
1780274976245,2.380,3.732,5.438,4.636,1.778,1.873,3.583,3.907,27.327,22.594
1780274976288,0.652,1.217,1.760,0.929,2.358,2.416,4.377,4.953,18.662,19.733
1780274976327,0.072,0.134,0.207,0.109,2.638,2.693,2.194,2.248,10.295,13.576
1780274976389,0.007,0.007,0.010,0.010,2.383,2.482,0.667,0.834,6.400,6.715
1780274976439,0.003,0.000,0.000,0.003,1.232,1.319,9.389,9.954,21.900,17.285
1780274976478,0.007,0.000,0.000,0.003,2.584,2.496,3.273,3.747,12.110,22.424
1780274976522,0.000,0.000,0.003,0.003,2.704,2.649,2.766,3.069,11.194,8.848
1780274976557,0.000,0.000,0.000,0.003,2.383,2.449,4.293,4.898,14.026,12.679
1780274976604,0.000,0.000,0.000,0.003,2.704,2.803,4.753,5.186,15.449,15.055
1780274976661,0.116,0.065,0.061,0.142,2.507,2.631,4.745,5.194,15.461,15.055
1780274976712,3.007,2.835,3.178,2.624,2.084,2.267,3.546,3.932,23.473,16.848
1780274976785,5.952,4.275,6.192,6.109,2.026,2.263,0.911,1.191,28.919,25.358
1780274976826,5.959,4.428,6.222,5.456,2.256,2.263,0.933,1.162,28.679,24.315
1780274976884,2.493,1.589,2.445,2.478,2.886,2.905,1.713,1.935,18.444,15.685
1780274976944,0.368,0.357,0.262,0.317,2.744,2.726,0.495,0.626,7.895,8.073
1780274976993,0.018,0.014,0.025,0.025,2.471,2.453,0.211,0.251,5.468,5.988
1780274977048,0.003,0.003,0.007,0.003,2.336,2.416,0.149,0.174,5.091,5.455
1780274977089,0.991,1.855,2.070,1.115,2.223,2.223,0.185,0.215,10.877,8.218
1780274977153,0.605,6.878,6.466,0.630,1.946,1.939,0.182,0.211,18.857,15.855
1780274977234,0.102,6.440,6.192,0.029,0.087,0.120,2.773,3.094,18.837,15.564
1780274977297,0.710,1.917,1.771,0.769,0.007,0.018,3.965,4.432,13.589,8.582
1780274977356,0.087,0.196,0.211,0.091,0.003,0.003,0.845,0.816,2.252,3.030
1780274977414,0.007,0.014,0.014,0.007,0.000,0.003,0.189,0.229,0.463,0.994
1780274977451,0.003,0.003,0.007,0.000,0.007,0.025,8.117,8.398,16.560,8.921
1780274977493,0.003,0.003,0.003,0.007,0.003,0.003,3.499,4.075,7.596,11.830
1780274977534,0.003,0.003,0.000,0.003,0.003,0.014,4.942,5.307,10.275,7.830
1780274977577,0.000,0.000,0.003,0.003,0.003,0.010,5.318,5.762,11.099,11.152
1780274977630,0.003,0.003,0.000,0.003,0.003,0.007,3.951,4.341,8.311,7.952
1780274977697,0.003,0.003,0.000,0.003,0.003,0.003,2.868,3.109,5.992,6.448
1780274977762,0.003,0.003,0.003,0.003,0.000,0.003,0.564,0.696,1.275,1.818
1780274977823,0.000,0.000,0.003,0.000,0.000,0.003,0.189,0.225,0.420,0.994
1780274977891,0.000,0.000,0.000,0.003,0.000,0.003,0.145,0.160,0.311,0.897
1780274977951,0.003,0.000,0.000,0.003,0.000,0.000,0.382,0.484,0.872,0.945
1780274977997,0.003,0.000,0.000,0.003,0.000,0.003,1.570,1.913,3.492,2.012
1780274978038,0.003,0.000,0.003,0.003,0.000,0.003,2.052,2.354,4.418,3.248
1780274978078,0.003,0.000,0.000,0.003,0.003,0.003,2.026,2.292,4.330,3.394
1780274978116,0.000,0.000,0.003,0.003,0.003,0.003,2.219,2.518,4.749,3.103
1780274978154,0.000,0.000,0.000,0.003,0.000,0.003,2.015,2.332,4.353,3.491
1780274978231,0.000,0.000,0.000,0.000,0.000,0.000,0.739,0.896,1.635,1.648
1780274978304,0.207,0.196,0.167,0.215,0.000,0.000,0.258,0.313,1.356,1.139
1780274978361,3.313,3.156,3.721,3.003,0.000,0.003,0.182,0.207,13.585,5.939
1780274978427,2.566,4.895,7.454,6.641,0.000,0.003,1.272,1.498,24.329,19.345
1780274978488,2.139,4.016,6.593,5.715,0.000,0.007,3.513,4.053,26.036,22.012
1780274978526,2.252,4.093,6.243,5.154,0.000,0.007,3.932,4.352,26.033,23.200
1780274978568,2.493,3.812,5.930,4.745,0.000,0.010,3.801,4.166,24.957,22.521
1780274978617,2.657,3.561,5.675,4.574,0.000,0.003,2.132,2.241,20.843,17.988
1780274978658,2.996,3.378,5.310,4.414,0.000,0.000,0.707,0.878,17.683,16.145
1780274978719,3.553,3.761,4.118,5.726,0.000,0.000,0.222,0.266,17.646,14.958
1780274978759,4.938,5.784,4.100,5.252,0.000,0.000,0.167,0.185,20.426,17.915
1780274978811,4.271,5.223,6.433,7.198,0.000,0.003,0.765,0.882,24.775,18.788
1780274978863,2.460,2.168,7.727,6.710,0.000,0.003,0.772,0.944,20.784,18.303
1780274978902,3.298,4.286,7.964,7.377,0.000,0.000,0.995,1.155,25.075,21.091
1780274978945,1.866,2.923,7.938,7.716,0.003,0.007,3.222,3.429,27.104,22.400
1780274979012,2.762,2.518,7.895,7.588,3.047,0.003,1.833,2.139,27.785,24.848
1780274979070,2.635,2.857,7.304,7.559,3.546,3.838,0.667,0.809,29.215,28.703
1780274979106,2.668,3.127,7.268,7.909,2.956,2.894,1.177,1.352,29.351,28.194
1780274979149,2.606,3.174,7.286,7.796,2.372,2.577,1.472,1.680,28.963,28.170
1780274979205,2.686,3.400,7.406,7.927,2.157,2.183,1.115,1.279,28.153,26.594
1780274979243,2.471,3.389,7.567,8.066,2.259,2.310,1.290,1.498,28.850,25.018
1780274979282,2.562,3.411,7.497,8.040,2.318,2.569,1.786,2.092,30.275,25.285
1780274979344,2.817,2.934,7.268,7.701,2.172,1.957,3.429,3.783,32.061,27.394
1780274979403,2.467,3.156,6.991,7.392,2.402,2.358,3.331,3.706,31.803,28.873
1780274979435,2.649,3.411,6.936,7.308,2.179,2.332,3.269,3.623,31.707,30.642
1780274979479,2.595,3.280,7.056,7.468,1.997,2.037,3.298,3.677,31.408,29.818
1780274979542,2.496,3.298,7.217,7.552,1.603,1.935,3.586,4.013,31.700,27.830
1780274979598,2.923,2.810,7.209,7.468,1.676,1.410,3.703,4.035,31.234,27.830
1780274979640,2.857,3.309,7.056,7.257,1.330,1.359,3.546,3.940,30.654,28.073
1780274979675,2.715,3.338,7.027,7.180,1.159,1.341,3.480,3.870,30.110,28.727
1780274979714,2.693,3.400,7.045,7.151,1.250,1.264,3.459,3.790,30.052,28.752
1780274979743,2.617,3.302,7.115,7.224,1.279,1.264,3.542,3.852,30.195,28.339
1780274979778,2.620,3.360,7.177,7.166,1.213,1.290,3.677,4.162,30.665,27.467
1780274979808,2.792,3.072,7.238,7.264,1.228,1.334,3.794,4.148,30.870,27.273
1780274979850,2.671,3.047,7.308,6.958,1.268,1.279,3.757,4.140,30.428,26.836
1780274979889,2.536,3.251,7.341,6.936,1.239,1.315,3.765,4.111,30.494,26.691
1780274979946,2.686,3.185,7.286,6.947,1.250,1.301,3.641,4.045,30.341,26.521
1780274979984,2.686,3.058,7.304,6.961,1.224,1.275,3.681,4.013,30.202,26.303
1780274980043,2.606,3.196,7.322,6.958,1.213,1.290,3.590,3.925,30.100,26.133
1780274980109,2.624,3.302,7.319,6.929,1.232,1.315,3.462,3.849,30.032,26.012
1780274980149,2.485,3.364,7.326,6.958,1.217,1.261,3.495,3.823,29.929,26.085
1780274980188,2.416,3.251,7.472,7.089,1.370,1.377,2.679,3.025,28.679,25.794
1780274980249,2.690,3.437,7.687,7.231,1.330,1.432,1.487,1.731,27.025,22.982
1780274980292,2.748,3.284,7.716,7.322,1.308,1.301,1.261,1.443,26.383,22.061
1780274980328,2.398,2.792,6.881,6.633,0.783,0.863,7.410,7.574,35.334,27.491
1780274980388,2.704,3.419,7.450,7.147,1.439,1.498,2.216,2.544,28.417,25.552
1780274980449,2.296,3.160,7.337,6.983,1.144,1.202,3.480,3.805,29.407,24.824
1780274980492,2.460,3.287,7.268,6.925,1.126,1.202,3.517,3.852,29.637,25.745
1780274980565,2.664,3.389,7.242,6.899,1.195,1.275,3.422,3.812,29.898,26.012
1780274980629,2.795,3.324,7.530,7.155,1.399,1.447,1.826,1.950,27.426,23.442
1780274980677,2.125,3.080,6.805,6.407,0.696,0.801,7.497,8.543,35.954,27.952
1780274980743,2.617,3.357,7.348,7.016,1.505,1.472,2.839,3.138,29.292,25.139
1780274980790,2.493,3.247,7.271,6.940,1.184,1.279,3.506,3.819,29.739,24.679
1780274980819,2.522,3.240,7.217,6.903,1.170,1.246,3.557,3.900,29.755,25.770
1780274980849,2.631,3.316,7.202,6.892,1.188,1.268,3.532,3.863,29.892,25.939
1780274980882,2.624,3.258,7.202,6.892,1.202,1.228,3.517,3.823,29.746,25.818
1780274980922,2.806,3.236,7.337,7.005,1.326,1.370,2.657,3.058,28.795,25.770
1780274980980,2.711,3.302,7.464,7.096,1.275,1.377,2.340,2.649,28.214,23.758
1780274981026,2.624,3.196,7.581,7.202,1.334,1.355,1.625,1.862,26.779,22.206
1780274981103,2.540,3.214,7.661,7.282,1.257,1.304,1.159,1.352,25.769,21.479
1780274981171,2.668,3.160,7.690,7.282,1.257,1.293,1.009,1.202,25.561,21.042
1780274981214,2.700,3.196,7.672,7.264,1.235,1.290,1.020,1.177,25.554,21.164
1780274981257,2.190,2.886,6.910,6.437,0.637,0.721,6.889,8.131,34.801,23.782
1780274981311,2.536,3.593,7.264,6.943,1.406,1.417,2.733,3.098,28.990,26.061
1780274981350,2.387,3.393,7.220,6.885,1.246,1.286,3.510,3.794,29.721,24.873
1780274981389,2.453,3.203,7.136,6.823,1.170,1.232,3.564,3.922,29.503,25.503
1780274981424,2.584,3.367,7.111,6.805,1.173,1.279,3.521,3.896,29.736,25.867
1780274981471,2.606,3.466,7.096,6.794,1.232,1.279,3.513,3.812,29.798,25.915
1780274981521,2.602,3.193,7.122,6.823,1.202,1.272,3.480,3.790,29.484,25.891
1780274981581,3.061,4.075,4.414,7.271,0.204,0.164,3.568,3.896,26.653,23.879
1780274981655,3.750,4.851,6.437,3.225,0.007,0.010,1.837,2.143,22.260,15.709
1780274981700,1.924,4.399,5.452,1.253,0.010,0.025,8.416,8.955,30.434,17.042
1780274981749,2.595,4.997,4.559,1.796,0.000,0.003,3.302,3.039,20.291,26.836
1780274981806,3.222,5.183,4.388,2.886,0.000,0.003,1.031,1.232,17.945,12.388
1780274981857,2.544,4.928,4.330,2.227,0.000,0.007,3.247,3.772,21.055,15.297
1780274981901,2.088,4.738,3.867,2.055,0.000,0.010,4.144,4.570,21.472,16.970
1780274981956,0.419,4.363,3.127,0.809,0.000,0.007,3.947,4.377,17.049,15.733
1780274982035,4.363,3.528,0.375,0.047,0.003,0.007,3.397,3.750,15.470,12.509
1780274982124,5.172,2.507,0.021,2.642,0.000,0.000,0.601,0.827,11.770,8.533
1780274982181,3.480,1.538,0.010,2.329,0.007,0.021,8.835,9.174,25.394,13.212
1780274982220,3.685,1.133,0.532,2.194,0.007,0.021,9.903,10.417,27.892,23.976
1780274982267,3.692,1.053,0.823,2.281,0.000,0.003,4.399,4.315,16.566,16.752
1780274982309,2.478,0.798,0.878,2.369,0.003,0.010,4.946,5.237,16.719,11.394
1780274982343,2.496,0.382,1.545,2.278,0.003,0.010,5.099,5.503,17.316,13.673
1780274982382,2.584,0.178,1.603,2.431,0.003,0.010,5.066,5.511,17.386,14.012
1780274982425,2.351,0.164,1.570,1.935,0.003,0.010,4.949,5.441,16.423,13.576
1780274982463,2.482,0.098,0.754,3.236,0.003,0.010,4.909,5.325,16.817,13.503
1780274982518,1.990,1.330,0.102,6.407,3.998,3.619,3.335,3.546,24.327,21.164
1780274982580,2.671,1.257,0.047,6.185,2.230,2.227,3.666,4.064,22.347,19.661
1780274982647,3.028,1.239,0.083,5.584,1.826,1.866,0.980,0.944,15.550,15.491
1780274982709,2.638,0.969,0.102,4.333,0.645,0.794,9.028,9.396,27.905,23.588
1780274982750,2.551,0.896,0.109,3.947,0.947,1.006,9.400,9.972,28.828,26.570
1780274982790,2.872,0.605,0.123,3.983,1.629,1.654,5.270,5.912,22.048,26.327
1780274982860,3.032,0.408,0.123,3.903,1.359,1.410,4.629,5.062,19.926,18.691
1780274982915,3.076,1.855,0.659,0.696,1.560,1.476,4.720,5.208,19.250,16.921
1780274982950,2.974,2.416,0.903,0.185,1.694,1.563,4.621,5.084,19.440,16.388
1780274983003,2.420,2.092,0.667,0.145,2.121,2.128,4.556,4.997,19.126,16.533
