wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780271570936,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.105,0.000,0.105,0.703
1780271571063,0.000,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.009,0.407,0.000,0.407,1.309
1780271571119,0.000,0.003,0.000,0.007,0.000,0.000,0.000,0.000,0.010,0.187,0.000,0.187,0.970
1780271571173,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.463,1.309
1780271571232,0.003,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.012,0.407,0.000,0.407,1.309
1780271571293,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.179,0.000,0.179,0.994
1780271571356,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.227,0.000,0.227,0.727
1780271571438,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.341,0.000,0.341,0.970
1780271571499,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.382,0.000,0.382,0.970
1780271571607,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.211,0.000,0.211,0.824
1780271571663,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.179,0.000,0.179,0.727
1780271571711,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.179,0.000,0.179,0.752
1780271571758,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.179,0.000,0.179,0.824
1780271571814,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.179,0.000,0.179,0.776
1780271571863,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.179,0.000,0.179,0.824
1780271571948,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.179,0.000,0.179,0.752
1780271571999,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.179,0.000,0.179,0.776
1780271572049,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.170,0.000,0.170,0.776
1780271572164,0.000,0.000,0.003,0.003,0.000,0.000,0.007,0.000,0.013,0.187,0.000,0.187,0.776
1780271572255,0.000,0.000,0.003,0.003,0.003,0.014,7.107,7.909,15.039,13.398,0.000,13.398,14.352
1780271572337,0.000,0.000,0.000,0.003,0.007,0.014,7.833,8.857,16.714,15.832,0.000,15.832,19.733
1780271572400,0.003,0.000,0.000,0.003,0.003,0.018,7.854,8.802,16.683,15.856,0.000,15.856,18.570
1780271572497,0.000,0.000,0.000,0.003,0.007,0.014,7.665,8.536,16.225,15.555,0.000,15.555,17.309
1780271572573,0.000,0.000,0.000,0.003,0.003,0.014,7.475,8.215,15.710,15.067,0.000,15.067,16.388
1780271572705,0.003,0.000,0.000,0.003,0.007,0.014,6.845,7.938,14.810,14.326,0.000,14.326,14.812
1780271572785,0.000,0.000,0.000,0.003,0.003,0.014,6.586,7.567,14.173,13.724,0.000,13.724,14.642
1780271572865,3.182,2.875,2.351,2.671,0.000,0.010,5.729,6.404,23.222,11.762,0.000,11.762,18.448
1780271572937,4.224,4.107,5.401,4.778,0.003,0.007,4.767,5.194,28.481,9.995,0.000,9.995,21.333
1780271573031,0.287,0.364,0.368,0.415,0.003,0.010,5.853,6.531,13.831,11.811,0.000,11.811,13.212
1780271573345,3.973,4.326,4.596,4.082,0.000,0.007,4.501,4.898,26.383,9.605,0.000,9.605,17.842
1780271573486,1.359,1.057,2.001,2.176,0.007,0.021,9.918,10.909,27.448,18.070,0.000,18.070,25.091
1780271573564,0.087,0.083,0.145,0.185,0.007,0.021,10.730,11.911,23.169,21.277,0.000,21.277,22.036
1780271573628,0.007,0.003,0.010,0.010,0.003,0.014,6.502,7.304,13.853,14.253,0.000,14.253,14.521
1780271573678,0.003,0.003,0.000,0.003,0.003,0.014,6.109,6.870,13.005,12.836,0.000,12.836,13.042
1780271573718,0.007,0.000,0.000,0.003,0.003,0.010,5.963,6.728,12.714,12.421,0.000,12.421,12.824
1780271573774,0.000,0.000,0.000,0.003,0.003,0.010,5.970,6.550,12.536,12.161,0.000,12.161,12.606
1780271573820,0.000,0.000,0.003,0.003,0.003,0.010,5.719,6.462,12.200,11.843,0.000,11.843,12.339
1780271573875,0.000,0.000,0.000,0.003,0.003,0.003,4.479,4.818,9.306,8.270,0.000,8.270,10.667
1780271573941,0.003,0.000,0.000,0.003,0.000,0.003,2.879,3.287,6.175,5.014,0.000,5.014,4.994
1780271574025,0.000,0.003,0.003,0.003,0.000,0.003,0.710,0.721,1.443,1.538,0.000,1.538,2.545
1780271574116,0.000,0.000,0.000,0.003,0.000,0.000,0.153,0.167,0.323,0.415,0.000,0.415,0.945
1780271574165,0.000,0.000,0.000,0.003,0.000,0.000,0.189,0.222,0.414,0.390,0.000,0.390,0.945
1780271574207,0.000,0.000,0.003,0.003,0.000,0.000,1.392,1.534,2.932,1.408,0.000,1.408,1.382
1780271574253,0.000,0.000,0.003,0.003,0.000,0.003,1.906,2.074,3.989,2.214,0.000,2.214,2.788
1780271574293,0.000,0.000,0.000,0.003,0.000,0.003,1.953,2.172,4.131,2.328,0.000,2.328,3.006
1780271574341,0.000,0.000,0.000,0.007,0.000,0.003,2.081,2.321,4.412,2.539,0.000,2.539,2.982
1780271574403,1.115,1.279,0.761,1.006,0.000,0.003,2.026,2.252,8.442,2.523,0.000,2.523,4.242
1780271574477,5.467,5.110,5.427,5.686,0.000,0.000,0.353,0.415,22.458,0.781,0.000,0.781,19.103
1780271574557,3.411,3.553,4.078,4.384,0.000,0.003,1.800,1.851,19.080,2.124,0.000,2.124,15.758
1780271574629,2.730,2.427,2.886,3.127,0.000,0.010,3.065,3.462,17.707,4.647,0.000,4.647,14.788
1780271574670,2.161,1.924,2.726,3.039,0.000,0.003,3.152,3.590,16.595,5.038,0.000,5.038,13.939
1780271574724,1.840,1.939,2.536,2.941,0.000,0.000,1.089,1.392,11.737,2.051,0.000,2.051,11.152
1780271574779,0.462,0.554,0.590,0.885,0.000,0.003,0.754,0.936,4.184,1.180,0.000,1.180,3.782
1780271574834,0.058,0.061,0.061,0.094,0.000,0.000,0.379,0.503,1.156,0.626,0.000,0.626,1.430
1780271574887,0.007,0.007,0.007,0.007,0.000,0.003,1.450,1.713,3.194,1.595,0.000,1.595,1.527
1780271574924,0.003,0.003,0.003,0.003,0.000,0.003,1.935,2.223,4.173,2.393,0.000,2.393,2.691
1780271574972,0.003,0.000,0.003,0.003,0.000,0.003,2.285,2.671,4.968,2.971,0.000,2.971,3.539
1780271575010,0.003,0.000,0.003,0.003,0.000,0.000,1.155,1.421,2.585,1.912,0.000,1.912,2.376
1780271575091,0.000,0.000,0.003,0.003,0.000,0.003,1.851,1.997,3.857,2.018,0.000,2.018,2.303
1780271575155,0.000,0.000,0.000,0.003,0.003,0.003,2.037,2.303,4.349,2.547,0.000,2.547,3.176
1780271575192,0.003,0.003,0.003,0.003,0.000,0.000,0.903,1.133,2.048,1.269,0.000,1.269,2.497
1780271575240,0.000,0.000,0.000,0.003,0.000,0.000,0.196,0.225,0.424,0.553,0.000,0.553,1.042
1780271575291,0.003,0.000,0.000,0.003,0.003,0.003,1.888,2.088,3.988,2.035,0.000,2.035,2.376
1780271575355,0.000,0.000,0.003,0.003,0.000,0.003,2.442,2.803,5.254,3.166,0.000,3.166,3.661
1780271575410,0.000,0.003,0.000,0.003,0.000,0.003,1.027,1.217,2.253,1.676,0.000,1.676,3.709
1780271575466,0.000,0.000,0.003,0.003,0.003,0.003,1.877,2.135,4.024,2.254,0.000,2.254,2.376
1780271575518,0.000,0.000,0.003,0.003,0.000,0.003,2.179,2.402,4.590,2.669,0.000,2.669,3.224
1780271575602,0.000,0.000,0.000,0.003,0.003,0.000,0.936,1.151,2.093,1.473,0.000,1.473,1.915
1780271575670,0.000,0.000,0.007,0.003,0.000,0.000,0.532,0.641,1.183,0.781,0.000,0.781,1.430
1780271575711,0.000,0.000,0.000,0.003,0.000,0.000,0.521,0.619,1.143,0.691,0.000,0.691,1.261
1780271575763,0.000,0.003,0.000,0.003,0.000,0.000,1.851,1.982,3.839,2.148,0.000,2.148,2.327
1780271575803,0.003,0.000,0.000,0.007,0.000,0.003,2.336,2.628,4.977,2.938,0.000,2.938,3.491
1780271575855,0.003,0.000,0.000,0.003,0.000,0.003,2.427,2.733,5.169,3.150,0.000,3.150,3.976
1780271575906,0.003,0.000,0.000,0.003,0.000,0.007,2.299,2.602,4.914,3.085,0.000,3.085,3.709
1780271575943,0.003,0.000,0.000,0.003,0.003,0.003,1.363,1.654,3.029,1.823,0.000,1.823,3.006
1780271575985,0.003,0.000,0.000,0.003,0.000,0.000,0.736,0.823,1.565,1.058,0.000,1.058,1.552
1780271576049,0.000,0.003,0.000,0.003,0.000,0.000,0.652,0.776,1.434,0.830,0.000,0.830,1.358
1780271576135,0.000,0.000,0.000,0.003,0.000,0.003,2.135,2.431,4.572,2.515,0.000,2.515,2.448
1780271576201,0.000,0.000,0.000,0.003,0.000,0.003,2.460,2.799,5.265,3.190,0.000,3.190,3.903
1780271576241,0.003,0.000,0.003,0.003,0.000,0.003,2.402,2.664,5.078,3.182,0.000,3.182,3.903
1780271576285,0.000,0.000,0.000,0.003,0.000,0.003,1.250,1.538,2.794,1.741,0.000,1.741,3.564
1780271576338,0.003,0.000,0.000,0.003,0.000,0.000,0.790,0.929,1.725,1.074,0.000,1.074,1.527
1780271576398,0.000,0.000,0.000,0.003,0.000,0.003,0.667,0.790,1.463,0.870,0.000,0.870,1.479
1780271576435,0.003,0.000,0.000,0.000,0.003,0.003,1.428,1.855,3.292,1.790,0.000,1.790,1.503
1780271576480,0.000,0.000,0.000,0.003,0.000,0.000,0.444,0.568,1.015,1.041,0.000,1.041,2.836
1780271576512,0.503,0.043,0.277,1.173,0.000,0.000,0.087,0.112,2.195,0.390,0.000,0.390,0.630
1780271576558,5.113,4.377,4.392,4.377,0.000,0.000,0.007,0.014,18.280,0.227,0.000,0.227,7.952
1780271576619,4.938,4.738,5.084,5.248,0.000,0.000,0.003,0.003,20.014,0.219,0.000,0.219,18.012
1780271576655,4.191,3.834,4.439,4.625,0.000,0.000,0.003,0.003,17.095,0.227,0.000,0.227,14.764
1780271576700,3.251,3.021,3.717,4.089,0.000,0.000,0.003,0.003,14.084,0.219,0.000,0.219,12.752
1780271576756,2.704,2.566,3.021,3.276,0.000,0.000,0.003,0.003,11.573,0.211,0.000,0.211,10.885
1780271576787,2.365,2.081,2.901,3.138,0.000,0.000,0.003,0.000,10.488,0.203,0.000,0.203,9.285
1780271576830,0.903,1.869,6.207,3.830,0.000,0.003,0.003,0.000,12.815,0.211,0.000,0.211,7.976
1780271576875,0.225,2.074,7.515,3.768,0.000,0.000,0.003,0.000,13.585,0.203,0.000,0.203,7.370
1780271576918,0.145,3.240,4.895,4.031,0.000,0.000,0.003,0.003,12.317,0.195,0.000,0.195,6.497
1780271576957,0.134,3.371,7.716,2.562,0.000,0.000,0.003,0.000,13.786,0.195,0.000,0.195,10.085
1780271577025,2.412,2.722,7.556,0.995,0.000,0.000,0.003,0.003,13.691,0.195,0.000,0.195,10.230
1780271577068,5.259,2.719,6.819,3.120,0.000,0.000,0.003,0.000,17.920,0.195,0.000,0.195,11.273
1780271577130,4.534,0.590,5.868,4.261,0.000,0.000,0.003,0.003,15.259,0.203,0.000,0.203,13.333
1780271577184,5.070,0.273,5.522,1.323,0.000,0.000,0.003,0.003,12.194,0.211,0.000,0.211,10.788
1780271577237,4.275,0.043,4.596,0.083,0.000,0.000,0.000,0.003,9.000,0.203,0.000,0.203,8.242
1780271577274,4.596,0.010,3.830,0.018,0.000,0.000,0.003,0.000,8.457,0.203,0.000,0.203,8.000
1780271577325,3.346,1.837,2.649,2.380,0.000,0.000,0.000,0.003,10.215,0.187,0.000,0.187,7.636
1780271577365,2.919,3.163,1.895,5.715,0.000,0.000,0.000,0.003,13.695,0.195,0.000,0.195,9.018
1780271577412,3.291,1.345,0.426,5.449,0.000,0.000,0.003,0.000,10.514,0.203,0.000,0.203,10.061
1780271577463,3.914,0.543,0.149,4.596,0.000,0.000,0.000,0.000,9.202,0.195,0.000,0.195,8.145
1780271577492,3.557,0.338,0.123,4.990,0.000,0.000,0.003,0.000,9.011,0.195,0.000,0.195,7.952
1780271577545,3.568,0.247,0.109,4.494,0.000,0.000,0.003,0.000,8.421,0.195,0.000,0.195,7.685
1780271577597,3.389,0.207,0.123,4.388,0.000,0.000,0.000,0.000,8.107,0.203,0.000,0.203,7.273
1780271577667,3.254,0.127,0.051,3.747,0.000,0.000,0.003,0.000,7.182,0.195,0.000,0.195,6.788
1780271577703,3.109,1.716,3.911,3.510,0.000,0.003,0.003,0.000,12.252,0.195,0.000,0.195,7.248
1780271577750,1.283,3.214,6.637,2.908,0.000,0.000,0.003,0.003,14.048,0.203,0.000,0.203,8.606
1780271577787,0.448,2.886,6.499,1.643,0.000,0.000,0.003,0.000,11.479,0.203,0.000,0.203,6.982
1780271577827,0.244,2.894,4.224,2.668,0.000,0.003,0.003,0.003,10.039,0.195,0.000,0.195,6.376
1780271577873,0.739,2.668,5.132,2.008,0.000,0.000,0.000,0.000,10.547,0.203,0.000,0.203,6.715
1780271577930,0.674,4.636,5.423,0.568,0.000,0.000,0.000,0.003,11.304,0.195,0.000,0.195,8.800
1780271577965,0.324,4.793,4.687,0.277,0.000,0.000,0.003,0.003,10.087,0.203,0.000,0.203,9.333
1780271578006,0.247,5.077,4.938,0.211,0.000,0.000,0.000,0.000,10.473,0.203,0.000,0.203,8.339
1780271578069,0.903,3.798,4.636,0.812,0.000,0.003,0.000,0.000,10.152,0.203,0.000,0.203,8.800
1780271578120,2.402,2.289,4.589,1.180,0.000,0.000,0.003,0.000,10.463,0.203,0.000,0.203,8.315
1780271578179,3.400,0.346,3.364,0.171,0.000,0.000,0.003,0.000,7.284,0.203,0.000,0.203,6.715
1780271578220,3.280,0.047,2.890,0.029,0.000,0.000,0.003,0.000,6.249,0.203,0.000,0.203,5.842
1780271578265,2.857,0.010,1.928,0.007,0.000,0.000,0.000,0.000,4.802,0.203,0.000,0.203,4.921
1780271578299,2.445,0.003,1.410,0.007,0.000,0.000,0.003,0.000,3.868,0.195,0.000,0.195,3.855
1780271578339,2.642,0.003,1.410,0.003,0.000,0.000,0.003,0.003,4.064,0.195,0.000,0.195,4.073
1780271578380,2.795,0.003,0.951,0.003,0.000,0.003,0.003,0.003,3.761,0.195,0.000,0.195,4.048
1780271578426,2.883,0.003,1.027,0.003,0.000,0.000,0.000,0.000,3.916,0.195,0.000,0.195,3.806
1780271578458,3.138,0.007,0.947,0.003,0.000,0.003,0.003,0.000,4.101,0.195,0.000,0.195,4.242
1780271578501,3.050,0.091,0.798,1.009,0.000,0.000,0.000,0.000,4.948,0.195,0.000,0.195,3.976
1780271578544,2.952,1.968,0.914,4.676,0.000,0.000,0.003,0.003,10.516,0.187,0.000,0.187,7.321
1780271578603,3.152,3.681,0.554,6.214,0.000,0.000,0.003,0.000,13.604,0.187,0.000,0.187,11.588
1780271578659,3.291,2.278,1.694,6.229,0.003,0.000,0.000,0.000,13.495,0.211,0.000,0.211,12.655
1780271578713,3.357,3.156,1.592,5.423,0.000,0.000,0.003,0.000,13.531,0.203,0.000,0.203,10.812
1780271578768,1.982,1.355,1.334,3.608,0.000,0.000,0.003,0.000,8.282,0.203,0.000,0.203,6.618
1780271578807,1.042,0.736,0.411,1.749,0.000,0.003,0.003,0.003,3.947,0.203,0.000,0.203,5.648
1780271578858,0.087,0.069,0.032,0.149,0.000,0.000,0.003,0.003,0.343,0.187,0.000,0.187,0.752
1780271578893,0.018,0.018,0.010,0.036,0.000,0.000,0.000,0.000,0.082,0.187,0.000,0.187,0.752
1780271578933,0.007,0.007,0.003,0.010,0.000,0.000,0.003,0.003,0.033,0.187,0.000,0.187,0.752
1780271578962,0.003,0.003,0.003,0.007,0.000,0.000,0.000,0.003,0.019,0.187,0.000,0.187,0.727
1780271579008,0.007,0.003,0.000,0.007,0.000,0.003,0.000,0.003,0.023,0.179,0.000,0.179,0.727
1780271579040,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.187,0.000,0.187,0.776
1780271579079,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.187,0.000,0.187,0.752
1780271579149,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.179,0.000,0.179,0.727
1780271579215,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.187,0.000,0.187,0.776
1780271579242,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.187,0.000,0.187,0.776
1780271579295,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.187,0.000,0.187,0.752
1780271579334,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.187,0.000,0.187,0.752
1780271579381,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.000,0.006,0.187,0.000,0.187,0.776
1780271579414,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.012,0.187,0.000,0.187,0.752
1780271579450,0.000,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.010,0.187,0.000,0.187,0.776
1780271579479,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.187,0.000,0.187,0.776
1780271579514,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.179,0.000,0.179,0.776
1780271579550,0.003,0.000,0.003,0.007,0.000,0.000,0.003,0.000,0.016,0.187,0.000,0.187,0.752
1780271579588,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.187,0.000,0.187,0.752
1780271579647,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.187,0.000,0.187,0.727
1780271579684,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.187,0.000,0.187,0.776
1780271579750,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.187,0.000,0.187,0.776
1780271579802,0.000,0.000,0.003,0.003,0.003,0.000,0.007,0.000,0.016,0.179,0.000,0.179,0.752
1780271579839,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.187,0.000,0.187,0.752
1780271579885,0.003,0.000,0.003,0.003,0.000,0.000,0.007,0.003,0.019,0.187,0.000,0.187,0.776
1780271579918,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.187,0.000,0.187,0.752
1780271579955,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.179,0.000,0.179,0.776
1780271579989,0.000,0.003,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.187,0.000,0.187,0.752
1780271580029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.187,0.000,0.187,0.752
1780271580060,0.000,0.007,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.187,0.000,0.187,0.776
1780271580098,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.187,0.000,0.187,0.752
1780271580160,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.187,0.000,0.187,0.776
1780271580192,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.187,0.000,0.187,0.824
1780271580256,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.187,0.000,0.187,0.776
1780271580322,0.295,0.444,0.371,0.262,0.000,0.000,0.003,0.003,1.378,0.187,0.000,0.187,0.897
1780271580359,1.341,1.191,1.115,0.882,0.000,0.000,0.000,0.000,4.529,0.179,0.000,0.179,0.897
1780271580410,3.185,2.934,3.313,2.875,0.000,0.000,0.003,0.000,12.310,0.170,0.000,0.170,4.194
1780271580453,3.681,3.484,4.213,3.922,0.000,0.000,0.003,0.003,15.306,0.195,0.000,0.195,6.521
1780271580491,3.645,3.663,4.231,3.874,0.000,0.000,0.003,0.000,15.416,0.195,0.000,0.195,6.521
1780271580529,3.451,3.517,4.053,3.962,0.000,0.000,0.003,0.003,14.989,0.195,0.000,0.195,6.836
1780271580571,3.484,3.408,4.166,3.860,0.000,0.000,0.003,0.003,14.924,0.195,0.000,0.195,6.570
1780271580609,3.364,3.298,3.732,3.499,0.000,0.000,0.000,0.003,13.896,0.203,0.000,0.203,6.788
1780271580678,3.258,3.054,3.510,3.342,0.000,0.000,0.003,0.003,13.170,0.195,0.000,0.195,6.376
1780271580721,3.065,3.163,3.178,2.967,0.000,0.003,0.000,0.000,12.376,0.195,0.000,0.195,6.036
1780271580781,3.367,3.466,2.839,2.835,0.000,0.000,0.003,0.000,12.510,0.195,0.000,0.195,6.594
1780271580823,3.254,3.258,2.850,2.580,0.000,0.000,0.003,0.003,11.948,0.195,0.000,0.195,6.303
1780271580868,3.025,3.061,2.737,2.861,0.000,0.000,0.003,0.000,11.687,0.195,0.000,0.195,6.109
1780271580901,2.872,2.832,2.970,2.770,0.000,0.003,0.000,0.000,11.447,0.195,0.000,0.195,6.061
1780271580946,2.806,2.722,2.795,2.868,0.000,0.000,0.003,0.000,11.194,0.195,0.000,0.195,5.818
1780271580993,2.759,2.547,2.806,2.999,0.003,0.000,0.003,0.000,11.117,0.195,0.000,0.195,5.818
1780271581029,2.977,2.690,3.054,3.123,0.000,0.000,0.007,0.003,11.854,0.187,0.000,0.187,6.036
1780271581072,3.254,2.868,3.324,3.612,0.000,0.000,0.000,0.000,13.058,0.179,0.000,0.179,7.370
1780271581102,3.167,2.890,3.335,3.863,0.000,0.000,0.003,0.000,13.258,0.187,0.000,0.187,8.000
1780271581143,3.105,2.879,3.171,3.601,0.000,0.003,0.003,0.000,12.762,0.187,0.000,0.187,7.709
1780271581204,3.058,2.766,2.977,3.550,0.000,0.000,0.003,0.000,12.354,0.187,0.000,0.187,7.539
1780271581238,2.839,2.690,3.149,3.316,0.000,0.000,0.003,0.003,12.000,0.187,0.000,0.187,7.394
1780271581307,2.733,2.474,2.810,3.331,0.000,0.000,0.003,0.000,11.351,0.187,0.000,0.187,6.982
1780271581368,2.879,2.325,2.617,3.244,0.000,0.000,0.003,0.000,11.068,0.187,0.000,0.187,6.909
1780271581424,1.304,0.761,1.064,1.811,0.000,0.003,0.003,0.003,4.949,0.195,0.000,0.195,6.667
1780271581469,0.116,0.102,0.207,0.568,0.000,0.000,0.003,0.003,0.999,0.187,0.000,0.187,1.236
1780271581508,0.018,0.014,0.029,0.065,0.000,0.000,0.003,0.000,0.129,0.187,0.000,0.187,0.776
1780271581544,0.007,0.007,0.007,0.010,0.000,0.000,0.003,0.000,0.034,0.179,0.000,0.179,0.752
1780271581576,0.003,0.003,0.003,0.007,0.000,0.000,0.003,0.003,0.022,0.179,0.000,0.179,0.776
1780271581617,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.187,0.000,0.187,0.752
1780271581666,0.003,0.003,0.003,0.007,0.000,0.000,0.003,0.003,0.022,0.187,0.000,0.187,0.752
1780271581727,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.187,0.000,0.187,0.824
1780271581775,2.456,1.964,2.143,2.722,0.000,0.000,0.000,0.000,9.285,0.138,0.000,0.138,0.970
1780271581846,4.024,4.195,5.033,4.497,0.000,0.003,0.000,0.000,17.752,0.146,0.000,0.146,12.824
1780271581903,0.765,0.914,1.020,1.013,0.000,0.000,0.003,0.000,3.715,0.195,0.000,0.195,3.394
1780271581940,0.087,0.105,0.116,0.105,0.000,0.000,0.000,0.003,0.416,0.187,0.000,0.187,0.848
1780271581989,0.010,0.010,0.010,0.010,0.000,0.000,0.000,0.000,0.040,0.187,0.000,0.187,0.752
1780271582022,0.003,0.003,0.007,0.010,0.000,0.003,0.003,0.003,0.032,0.187,0.000,0.187,0.776
1780271582056,0.003,0.000,0.007,0.007,0.000,0.000,0.003,0.000,0.020,0.179,0.000,0.179,0.776
1780271582088,0.003,0.003,0.000,0.010,0.000,0.000,0.003,0.000,0.019,0.187,0.000,0.187,0.776
1780271582130,0.003,0.003,0.003,0.007,0.000,0.003,0.003,0.000,0.022,0.187,0.000,0.187,0.752
1780271582158,0.003,0.000,0.000,0.007,0.000,0.000,0.000,0.003,0.013,0.187,0.000,0.187,0.776
1780271582200,2.004,1.680,1.800,1.585,0.000,0.000,0.003,0.000,7.072,0.179,0.000,0.179,0.679
1780271582262,4.428,4.599,5.394,5.088,0.000,0.000,0.003,0.000,19.512,0.146,0.000,0.146,14.303
1780271582302,2.259,3.043,3.459,2.686,0.003,0.000,0.000,0.003,11.453,0.203,0.000,0.203,9.527
1780271582372,0.098,0.123,0.167,0.182,0.000,0.000,0.007,0.000,0.577,0.187,0.000,0.187,0.970
1780271582436,0.007,0.007,0.007,0.007,0.000,0.000,0.003,0.000,0.031,0.179,0.000,0.179,0.776
1780271582472,0.003,0.003,0.003,0.007,0.000,0.000,0.007,0.000,0.023,0.179,0.000,0.179,0.752
1780271582508,0.003,0.003,0.003,0.007,0.003,0.000,0.003,0.000,0.022,0.187,0.000,0.187,0.776
1780271582536,0.003,0.003,0.003,0.003,0.000,0.003,0.003,0.000,0.018,0.179,0.000,0.179,0.752
1780271582574,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.187,0.000,0.187,0.776
1780271582604,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.179,0.000,0.179,0.776
1780271582638,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.006,0.179,0.000,0.179,0.752
1780271582674,0.827,0.284,1.250,1.129,0.000,0.000,0.007,0.003,3.500,0.170,0.000,0.170,0.776
1780271582724,4.439,3.823,4.129,4.330,0.000,0.000,0.003,0.000,16.724,0.130,0.000,0.130,4.606
1780271582782,1.425,1.833,1.738,1.694,0.000,0.000,0.007,0.000,6.697,0.195,0.000,0.195,4.848
1780271582821,0.400,0.616,0.718,0.922,0.000,0.000,0.000,0.000,2.656,0.187,0.000,0.187,1.503
1780271582878,0.021,0.025,0.032,0.036,0.000,0.000,0.003,0.000,0.117,0.179,0.000,0.179,0.848
1780271582923,0.003,0.003,0.003,0.007,0.000,0.000,0.000,0.003,0.019,0.179,0.000,0.179,0.752
1780271582966,0.003,0.003,0.000,0.007,0.003,0.003,0.003,0.003,0.025,0.179,0.000,0.179,0.776
1780271583002,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.179,0.000,0.179,0.752
1780271583036,0.000,0.003,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.179,0.000,0.179,0.776
1780271583066,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.179,0.000,0.179,0.752
1780271583108,0.287,0.229,0.218,0.204,0.000,0.000,0.003,0.003,0.944,0.179,0.000,0.179,0.752
1780271583145,0.309,0.280,0.244,0.295,0.000,0.007,0.003,0.000,1.138,0.179,0.000,0.179,0.897
1780271583193,0.761,0.630,0.521,0.612,0.000,0.000,0.003,0.000,2.527,0.179,0.000,0.179,0.994
1780271583226,0.954,0.867,0.827,0.845,0.000,0.000,0.000,0.000,3.493,0.179,0.000,0.179,1.309
1780271583264,0.973,0.823,0.882,0.827,0.000,0.000,0.003,0.003,3.511,0.179,0.000,0.179,1.261
1780271583328,0.885,0.863,0.783,0.754,0.000,0.000,0.003,0.000,3.288,0.179,0.000,0.179,1.164
1780271583408,0.780,0.736,0.626,0.670,4.913,4.166,0.003,0.010,11.904,7.757,0.000,7.757,3.636
