wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780271022755,0.936,0.936,0.809,0.805,1.990,2.033,4.931,5.372,17.812,0.000,3.076,3.076,12.194
1780271022795,0.958,0.809,0.677,0.729,2.132,2.092,5.121,5.635,18.153,0.000,2.800,2.800,16.533
1780271022865,1.104,1.104,0.940,0.834,2.726,2.577,2.121,2.128,13.534,0.000,3.386,3.386,14.303
1780271022909,1.162,1.137,0.922,0.911,2.460,2.471,2.383,2.533,13.979,0.000,3.426,3.426,9.867
1780271022961,2.376,6.852,1.698,0.185,0.495,0.594,2.595,2.923,17.718,0.000,9.076,9.076,13.600
1780271023021,5.310,4.377,7.322,6.714,0.025,0.032,2.664,3.127,29.571,0.000,20.415,20.415,25.915
1780271023072,1.527,1.341,8.328,7.508,0.003,0.014,3.754,4.308,26.783,0.000,17.924,17.924,22.788
1780271023102,0.776,0.772,8.372,7.814,0.003,0.014,3.914,4.457,26.122,0.000,17.142,17.142,22.642
1780271023136,0.729,0.648,8.500,6.863,0.003,0.010,4.093,4.505,25.351,0.000,16.157,16.157,22.303
1780271023189,0.597,0.535,8.518,6.852,0.000,0.007,3.947,4.446,24.902,0.000,16.198,16.198,21.600
1780271023221,0.626,0.608,8.868,7.669,0.000,0.000,2.628,2.416,22.815,0.000,17.387,17.387,22.012
1780271023257,3.189,3.265,7.716,6.929,0.000,0.003,0.933,1.111,23.146,0.000,21.082,21.082,18.255
1780271023292,4.374,3.419,6.181,5.307,0.000,0.003,1.035,1.366,21.685,0.000,18.184,18.184,18.545
1780271023339,1.764,1.476,6.688,5.966,0.000,0.003,0.911,1.042,17.850,0.000,15.449,15.449,14.667
1780271023403,1.024,2.668,4.789,2.981,0.000,0.003,1.272,1.483,14.220,0.000,9.230,9.230,10.085
1780271023477,1.293,0.244,1.516,0.236,0.003,0.003,0.284,0.349,3.928,0.000,1.880,1.880,2.036
1780271023546,8.019,2.179,4.942,2.001,0.000,0.003,0.116,0.138,17.398,0.000,15.938,15.938,15.370
1780271023617,5.813,2.299,5.824,2.456,0.000,0.003,0.178,0.222,16.795,0.000,14.953,14.953,14.836
1780271023652,5.088,2.063,4.224,1.920,0.000,0.003,0.729,1.078,15.105,0.000,13.308,13.308,11.952
1780271023702,4.286,1.789,3.925,1.596,0.000,0.003,1.016,1.159,13.774,0.000,11.566,11.566,11.733
1780271023743,3.389,1.884,3.218,1.658,0.000,0.000,0.539,0.575,11.263,0.000,10.272,10.272,9.818
1780271023779,3.207,1.866,2.686,1.498,0.000,0.000,0.320,0.397,9.974,0.000,9.409,9.409,8.727
1780271023822,2.930,1.837,2.493,1.406,0.003,0.000,0.174,0.218,9.061,0.000,8.612,8.612,7.903
1780271023869,2.442,1.581,2.041,1.447,0.000,0.003,1.716,1.833,11.063,0.000,7.643,7.643,7.418
1780271023933,1.560,2.033,3.641,0.262,0.003,0.000,0.342,0.408,8.249,0.000,4.949,4.949,6.255
1780271023991,0.466,1.501,8.314,5.719,0.000,0.000,0.145,0.160,16.305,0.000,11.632,11.632,10.618
1780271024066,0.823,3.787,3.200,4.279,0.000,0.000,0.207,0.262,12.558,0.000,11.298,11.298,8.194
1780271024125,0.277,3.273,6.477,2.697,0.000,0.003,1.738,1.840,16.305,0.000,10.468,10.468,11.345
1780271024162,1.895,3.962,3.838,1.308,0.000,0.003,2.398,2.872,16.276,0.000,9.605,9.605,9.261
1780271024232,4.374,1.665,5.934,5.073,0.000,0.003,2.241,2.638,21.928,0.000,14.717,14.717,17.552
1780271024271,2.307,0.871,6.229,5.777,0.000,0.000,1.509,1.505,18.198,0.000,15.197,15.197,15.224
1780271024324,4.567,1.920,4.942,5.000,0.000,0.003,2.649,2.872,21.953,0.000,14.928,14.928,15.952
1780271024381,3.932,0.794,2.114,4.556,0.000,0.003,1.596,1.687,14.682,0.000,10.818,10.818,11.006
1780271024419,4.395,1.895,1.753,4.140,0.000,0.003,2.106,2.234,16.526,0.000,9.507,9.507,10.109
1780271024458,4.169,2.019,2.387,3.754,0.000,0.003,2.708,2.999,18.039,0.000,9.019,9.019,10.909
1780271024515,4.235,2.412,2.711,2.806,0.000,0.007,2.879,3.225,18.275,0.000,7.985,7.985,11.200
1780271024575,2.777,1.957,2.314,2.540,4.257,3.863,2.890,3.306,23.904,0.000,6.455,6.455,17.867
1780271024647,2.653,1.541,1.538,2.577,2.952,2.854,4.126,4.505,22.746,0.000,5.982,5.982,18.279
1780271024688,2.518,2.278,2.777,2.453,2.518,2.500,3.637,4.071,22.752,0.000,7.195,7.195,18.497
1780271024744,2.602,4.720,4.771,2.227,2.125,2.219,2.988,3.269,24.921,0.000,11.111,11.111,19.830
1780271024804,1.811,4.392,4.723,1.545,1.552,1.581,8.365,8.893,32.862,0.000,10.663,10.663,26.667
1780271024848,1.895,4.432,4.614,1.899,2.292,2.540,3.335,4.035,25.042,0.000,11.778,11.778,24.315
1780271024890,1.184,1.862,1.990,0.820,2.890,2.923,3.171,3.488,18.328,0.000,4.827,4.827,14.303
1780271024949,0.061,0.218,0.247,0.043,2.595,2.478,3.819,4.155,13.616,0.000,1.245,1.245,12.073
1780271024988,0.014,0.032,0.040,0.014,2.482,2.467,3.491,3.867,12.407,0.000,0.781,0.781,11.321
1780271025030,0.007,0.003,0.007,0.007,2.584,2.493,2.781,3.134,11.016,0.000,0.618,0.618,10.400
1780271025115,0.000,0.000,0.003,0.003,2.409,2.394,2.679,2.996,10.484,0.000,0.569,0.569,8.873
1780271025161,0.003,0.000,0.003,0.003,2.584,2.635,1.188,1.195,7.611,0.000,0.561,0.561,7.733
1780271025216,0.003,0.000,0.003,0.003,2.544,2.493,0.448,0.546,6.040,0.000,0.537,0.537,6.036
1780271025307,0.003,0.000,0.000,0.003,2.165,2.157,2.121,2.307,8.756,0.000,0.537,0.537,6.909
1780271025342,0.000,0.000,0.000,0.003,2.208,2.259,2.296,2.544,9.310,0.000,0.553,0.553,7.539
1780271025384,0.000,0.000,0.000,0.000,2.478,2.402,0.863,1.082,6.825,0.000,0.561,0.561,7.806
1780271025441,0.000,0.000,0.000,0.003,2.190,2.256,2.037,2.307,8.793,0.000,0.545,0.545,6.764
1780271025497,0.109,0.072,0.058,0.047,2.376,2.431,0.754,0.944,6.791,0.000,0.577,0.577,7.685
1780271025558,0.360,0.320,0.284,0.331,2.329,2.343,2.015,2.139,10.121,0.000,0.708,0.708,5.964
1780271025647,0.564,0.513,0.477,0.528,2.329,2.358,2.238,2.529,11.536,0.000,0.846,0.846,8.194
1780271025719,0.878,0.907,0.776,0.801,0.182,0.247,0.823,1.020,5.634,0.000,1.058,1.058,5.018
1780271025783,0.058,0.069,0.058,0.069,0.010,0.014,0.379,0.430,1.087,0.000,0.569,0.569,1.091
1780271025835,0.003,0.007,0.007,0.003,0.003,0.003,0.255,0.317,0.598,0.000,0.512,0.512,0.970
1780271025878,0.003,0.000,0.003,0.007,0.003,0.007,1.498,1.596,3.117,0.000,0.520,0.520,0.970
1780271025928,0.000,0.000,0.003,0.003,0.000,0.007,2.030,2.263,4.306,0.000,0.512,0.512,2.861
1780271025963,0.003,0.000,0.003,0.003,0.003,0.000,1.002,1.199,2.213,0.000,0.512,0.512,3.127
1780271026013,0.000,0.003,0.000,0.003,3.302,0.003,1.253,1.530,6.094,0.000,0.512,0.512,3.394
1780271026076,0.000,0.003,0.003,0.003,4.024,0.007,1.975,2.194,8.209,0.000,0.520,0.520,6.594
1780271026144,0.003,0.003,0.000,0.003,4.494,4.217,1.793,2.001,12.514,0.000,0.553,0.553,12.655
1780271026179,0.000,0.000,0.003,0.003,3.098,3.083,2.376,2.628,11.191,0.000,0.529,0.529,9.818
1780271026234,0.003,0.000,0.000,0.003,2.952,2.835,1.002,1.166,7.961,0.000,0.529,0.529,8.945
1780271026292,0.003,0.000,0.000,0.003,2.566,2.690,0.670,0.790,6.722,0.000,0.529,0.529,6.982
1780271026327,0.003,0.000,0.000,0.003,2.347,2.387,1.654,1.731,8.125,0.000,0.529,0.529,6.836
1780271026383,0.003,0.003,0.000,0.003,2.248,2.329,2.168,2.383,9.137,0.000,0.545,0.545,8.242
1780271026413,0.003,0.000,0.000,0.007,2.340,2.299,1.472,1.366,7.487,0.000,0.545,0.545,8.121
1780271026449,0.003,0.000,0.003,0.003,2.219,2.252,1.731,1.877,8.088,0.000,0.520,0.520,6.497
1780271026481,0.003,0.000,0.000,0.003,2.325,2.329,1.293,1.195,7.148,0.000,0.520,0.520,8.097
1780271026553,0.000,0.000,0.000,0.003,2.318,2.281,0.667,0.765,6.034,0.000,0.537,0.537,6.230
1780271026589,0.000,0.000,0.000,0.003,2.248,2.314,0.641,0.780,5.986,0.000,0.537,0.537,6.230
1780271026650,0.000,0.000,0.000,0.003,2.197,2.128,1.742,1.935,8.005,0.000,0.553,0.553,6.327
1780271026709,0.003,0.000,0.000,0.003,2.223,2.223,2.179,2.412,9.043,0.000,0.537,0.537,8.048
1780271026772,0.000,0.000,0.003,0.003,2.230,2.245,2.281,2.551,9.313,0.000,0.520,0.520,8.194
1780271026843,0.000,0.000,0.000,0.000,2.241,2.267,2.234,2.566,9.308,0.000,0.545,0.545,8.364
1780271026893,0.003,0.000,0.000,0.003,2.365,2.358,0.550,0.750,6.029,0.000,0.561,0.561,6.885
1780271026924,0.000,0.000,0.000,0.003,2.314,2.314,0.346,0.411,5.388,0.000,0.569,0.569,5.988
1780271026967,0.000,0.000,0.000,0.003,2.267,2.303,0.539,0.652,5.764,0.000,0.545,0.545,5.842
1780271026999,0.003,0.000,0.000,0.003,2.161,2.194,1.388,1.527,7.276,0.000,0.529,0.529,6.109
1780271027046,0.007,0.000,0.003,0.003,2.230,2.281,0.765,0.973,6.262,0.000,0.529,0.529,7.806
1780271027088,0.000,0.000,0.000,0.000,2.197,2.197,1.804,1.931,8.129,0.000,0.520,0.520,5.939
1780271027143,0.000,0.000,0.003,0.003,2.270,2.391,0.524,0.641,5.832,0.000,0.520,0.520,6.327
1780271027202,0.000,0.000,0.000,0.000,2.234,2.143,1.560,1.975,7.912,0.000,0.512,0.512,6.788
1780271027240,0.003,0.000,0.000,0.003,2.179,2.238,2.165,2.329,8.917,0.000,0.537,0.537,7.855
1780271027299,0.003,0.000,0.000,0.000,2.183,2.278,2.500,2.839,9.803,0.000,0.529,0.529,8.897
1780271027359,0.000,0.000,0.000,0.003,2.270,2.267,2.573,2.952,10.065,0.000,0.545,0.545,8.873
1780271027398,0.000,0.000,0.003,0.003,2.420,2.340,1.246,1.560,7.572,0.000,0.537,0.537,8.582
1780271027446,0.003,0.000,0.003,0.003,2.343,2.354,0.375,0.513,5.594,0.000,0.537,0.537,6.206
1780271027481,0.003,0.000,0.000,0.003,2.325,2.314,0.331,0.368,5.344,0.000,0.537,0.537,5.915
1780271027515,0.003,0.000,0.000,0.003,2.201,2.223,0.262,0.335,5.027,0.000,0.537,0.537,5.770
1780271027573,0.003,0.000,0.000,0.000,2.106,2.114,1.837,2.012,8.072,0.000,0.537,0.537,6.861
1780271027605,0.003,0.000,0.000,0.003,2.248,2.157,2.128,2.351,8.890,0.000,0.529,0.529,7.927
1780271027652,0.000,0.000,0.000,0.000,2.208,2.212,2.515,2.897,9.832,0.000,0.537,0.537,8.194
1780271027723,0.000,0.000,0.000,0.003,2.212,2.227,2.471,2.679,9.592,0.000,0.520,0.520,8.848
1780271027763,0.000,0.000,0.000,0.000,2.453,2.365,0.944,0.860,6.622,0.000,0.529,0.529,7.564
1780271027802,0.003,0.000,0.003,0.000,2.365,2.354,0.368,0.386,5.479,0.000,0.520,0.520,6.085
1780271027874,0.003,0.000,0.000,0.003,2.307,2.241,0.648,0.732,5.934,0.000,0.512,0.512,6.061
1780271027913,0.000,0.000,0.000,0.003,2.179,2.201,1.716,1.848,7.947,0.000,0.529,0.529,6.036
1780271027951,0.003,0.000,0.000,0.000,2.194,2.208,2.095,2.365,8.865,0.000,0.529,0.529,7.830
1780271028017,0.003,0.000,0.000,0.003,0.375,0.273,2.474,2.711,5.839,0.000,0.520,0.520,5.164
1780271028068,0.007,0.000,0.000,0.003,0.032,0.025,0.663,0.794,1.524,0.000,0.512,0.512,3.927
1780271028104,0.000,0.000,0.000,0.003,0.007,0.014,1.468,1.567,3.059,0.000,0.504,0.504,0.970
1780271028164,0.000,0.000,0.000,0.003,0.003,0.007,2.033,2.314,4.360,0.000,0.537,0.537,2.885
1780271028223,0.003,0.000,0.003,0.003,0.000,0.003,0.349,0.451,0.812,0.000,0.504,0.504,2.424
1780271028255,0.003,0.000,0.000,0.003,0.000,0.000,0.251,0.298,0.555,0.000,0.504,0.504,0.873
1780271028306,0.003,0.000,0.000,0.000,0.000,0.003,0.244,0.302,0.552,0.000,0.504,0.504,0.897
1780271028397,0.000,0.000,0.003,0.003,4.439,0.007,1.975,2.143,8.570,0.000,0.520,0.520,5.648
1780271028464,0.000,0.000,0.000,0.003,4.534,4.330,2.525,2.748,14.140,0.000,0.545,0.545,13.891
1780271028503,0.003,0.000,0.003,0.003,3.105,3.058,3.131,3.630,12.933,0.000,0.529,0.529,10.594
1780271028546,0.000,0.000,0.000,0.007,2.624,2.566,3.028,3.258,11.483,0.000,0.537,0.537,11.152
1780271028594,0.003,0.003,0.000,0.003,2.792,2.602,0.936,1.137,7.476,0.000,0.529,0.529,7.976
1780271028653,0.000,0.000,0.003,0.003,2.518,2.547,0.630,0.743,6.444,0.000,0.529,0.529,6.521
1780271028691,0.000,0.000,0.003,0.003,2.325,2.354,0.481,0.543,5.709,0.000,0.520,0.520,6.255
1780271028747,0.000,0.000,0.000,0.000,0.754,0.481,1.939,2.095,5.269,0.000,0.512,0.512,4.194
1780271028783,0.000,0.003,0.000,0.003,0.098,0.105,2.139,2.387,4.735,0.000,0.512,0.512,3.442
1780271028822,0.000,0.000,0.007,0.000,0.018,0.021,2.081,2.361,4.488,0.000,0.512,0.512,3.152
1780271028893,0.003,0.000,0.000,0.003,0.007,0.003,2.114,2.347,4.477,0.000,0.520,0.520,3.030
1780271028961,0.003,0.003,0.000,0.007,4.086,0.003,0.543,0.517,5.162,0.000,0.520,0.520,4.970
1780271029029,0.003,0.000,0.000,0.007,4.301,4.031,1.512,1.691,11.545,0.000,0.529,0.529,12.630
1780271029064,0.000,0.000,0.000,0.000,3.411,3.346,1.148,1.312,9.217,0.000,0.545,0.545,9.527
1780271029104,0.000,0.000,0.000,0.003,2.693,2.675,0.812,0.984,7.167,0.000,0.537,0.537,7.321
1780271029160,0.000,0.000,0.000,0.003,2.493,2.602,0.422,0.539,6.059,0.000,0.520,0.520,6.618
1780271029200,0.000,0.000,0.000,0.000,2.591,2.423,2.004,2.165,9.183,0.000,0.520,0.520,7.467
1780271029243,0.000,0.000,0.000,0.003,2.351,2.387,2.507,2.777,10.025,0.000,0.529,0.529,9.382
1780271029285,0.000,0.003,0.000,0.000,2.354,2.332,2.464,2.737,9.890,0.000,0.537,0.537,8.776
1780271029326,0.003,0.000,0.003,0.000,2.361,2.391,1.013,1.250,7.021,0.000,0.561,0.561,8.679
1780271029399,0.003,0.000,0.000,0.000,0.338,0.393,0.914,1.053,2.701,0.000,0.545,0.545,3.321
1780271029435,0.000,0.000,0.000,0.000,0.072,0.058,1.822,1.982,3.934,0.000,0.537,0.537,2.473
1780271029479,0.003,0.000,0.000,0.003,0.007,0.018,2.095,2.289,4.415,0.000,0.529,0.529,3.103
1780271029527,0.000,0.000,0.000,0.000,0.003,0.003,0.652,0.790,1.448,0.000,0.520,0.520,2.448
1780271029590,0.003,0.000,0.003,0.003,4.235,0.007,1.519,1.826,7.596,0.000,0.512,0.512,4.727
1780271029634,0.000,0.000,0.000,0.000,5.496,4.388,1.676,1.844,13.404,0.000,0.561,0.561,10.061
1780271029673,0.003,0.000,0.000,0.003,3.805,3.484,2.507,2.799,12.601,0.000,0.545,0.545,11.588
1780271029706,0.000,0.000,0.003,0.003,3.262,3.163,1.144,1.392,8.967,0.000,0.545,0.545,9.309
1780271029751,0.000,0.000,0.000,0.003,2.668,2.733,0.499,0.564,6.467,0.000,0.520,0.520,7.152
1780271029786,0.000,0.000,0.000,0.003,2.420,2.318,0.575,0.696,6.012,0.000,0.520,0.520,5.939
1780271029843,0.000,0.000,0.000,0.003,0.583,0.677,1.913,2.325,5.501,0.000,0.512,0.512,4.315
1780271029924,0.003,0.000,0.000,0.003,0.014,0.018,2.566,2.806,5.410,0.000,0.529,0.529,3.758
1780271029973,0.003,0.000,0.000,0.003,0.003,0.007,2.201,2.529,4.746,0.000,0.520,0.520,3.491
1780271030015,0.000,0.000,0.000,0.003,0.000,0.003,0.652,0.856,1.514,0.000,0.520,0.520,2.618
1780271030061,0.000,0.000,0.000,0.000,0.000,0.003,0.444,0.539,0.986,0.000,0.504,0.504,0.994
1780271030111,0.000,0.000,0.000,0.003,0.003,0.007,1.713,2.022,3.748,0.000,0.504,0.504,2.061
1780271030145,0.003,0.000,0.000,0.003,0.003,0.003,0.707,0.878,1.597,0.000,0.520,0.520,2.885
1780271030185,0.003,0.000,0.000,0.003,0.003,0.003,1.687,1.775,3.474,0.000,0.520,0.520,1.164
1780271030219,0.000,0.003,0.000,0.003,0.000,0.003,1.002,1.184,2.195,0.000,0.529,0.529,2.352
1780271030272,0.000,0.000,0.003,0.003,0.000,0.003,1.680,2.022,3.711,0.000,0.520,0.520,1.430
1780271030305,0.000,0.000,0.000,0.003,0.003,0.003,2.066,2.274,4.349,0.000,0.504,0.504,2.861
1780271030358,0.003,0.000,0.003,0.003,3.572,0.003,2.383,2.686,8.653,0.000,0.520,0.520,4.824
1780271030428,0.003,0.000,0.000,0.003,4.548,0.000,1.020,1.202,6.776,0.000,0.529,0.529,6.061
1780271030472,0.000,0.000,0.000,0.003,5.500,4.563,0.426,0.382,10.874,0.000,0.520,0.520,9.673
1780271030522,0.000,0.000,0.000,0.003,3.521,3.371,0.645,0.714,8.254,0.000,0.520,0.520,8.921
1780271030571,0.003,0.000,0.000,0.000,2.569,2.606,2.059,2.201,9.438,0.000,0.504,0.504,7.588
1780271030623,0.000,0.000,0.000,0.000,2.314,2.223,2.391,2.730,9.658,0.000,0.512,0.512,8.533
1780271030666,0.000,0.000,0.003,0.003,2.289,2.376,0.809,1.013,6.493,0.000,0.537,0.537,7.588
1780271030708,0.003,0.000,0.000,0.000,2.117,2.099,1.837,2.055,8.111,0.000,0.529,0.529,5.964
1780271030743,0.000,0.003,0.000,0.003,2.041,2.150,1.144,1.337,6.678,0.000,0.529,0.529,6.885
1780271030787,0.003,0.000,0.003,0.000,2.270,2.168,1.727,1.844,8.015,0.000,0.520,0.520,6.230
1780271030823,0.003,0.000,0.000,0.003,2.106,2.088,2.048,2.361,8.609,0.000,0.512,0.512,7.685
1780271030879,0.000,0.000,0.000,0.003,2.212,2.063,2.125,2.431,8.834,0.000,0.520,0.520,7.927
1780271030955,0.003,0.000,0.003,0.003,2.314,2.281,0.623,0.831,6.058,0.000,0.537,0.537,7.103
1780271031009,0.003,0.000,0.000,0.003,2.296,2.292,0.386,0.481,5.461,0.000,0.520,0.520,5.842
1780271031045,0.000,0.000,0.000,0.003,2.234,2.274,0.204,0.280,4.995,0.000,0.520,0.520,5.721
1780271031089,0.003,0.000,0.000,0.003,2.383,2.205,0.255,0.320,5.169,0.000,0.512,0.512,5.600
1780271031132,0.003,0.000,0.000,0.003,2.048,2.146,1.530,2.004,7.734,0.000,0.512,0.512,6.352
1780271031174,0.000,0.000,0.000,0.000,2.095,2.099,2.194,2.409,8.797,0.000,0.529,0.529,7.806
1780271031214,0.000,0.000,0.000,0.003,2.238,2.143,2.515,2.748,9.647,0.000,0.512,0.512,8.364
1780271031251,0.000,0.000,0.000,0.003,2.132,2.187,2.544,2.803,9.669,0.000,0.529,0.529,8.727
1780271031301,0.003,0.000,0.003,0.003,2.197,2.143,2.438,2.748,9.535,0.000,0.520,0.520,8.533
1780271031334,0.000,0.000,0.003,0.003,2.190,2.208,0.987,1.293,6.684,0.000,0.537,0.537,7.564
1780271031381,0.000,0.000,0.000,0.000,2.278,2.296,0.335,0.302,5.211,0.000,0.520,0.520,5.964
1780271031445,0.003,0.000,0.000,0.003,2.259,2.245,0.575,0.699,5.784,0.000,0.520,0.520,6.061
1780271031497,0.000,0.003,0.000,0.000,2.150,2.063,1.764,1.920,7.900,0.000,0.504,0.504,5.988
1780271031557,0.003,0.000,0.000,0.003,2.132,2.092,2.208,2.456,8.894,0.000,0.529,0.529,7.855
1780271031616,0.000,0.000,0.000,0.003,2.332,2.263,0.583,0.685,5.866,0.000,0.512,0.512,6.303
1780271031664,0.000,0.000,0.000,0.000,2.227,2.270,0.641,0.754,5.892,0.000,0.512,0.512,5.939
1780271031713,0.000,0.000,0.000,0.003,2.026,2.048,1.563,1.957,7.597,0.000,0.520,0.520,6.061
1780271031785,0.003,0.003,0.000,0.003,0.240,0.295,2.511,2.792,5.847,0.000,0.545,0.545,5.188
1780271031828,0.000,0.000,0.000,0.003,0.021,0.029,1.275,1.585,2.913,0.000,0.537,0.537,3.006
1780271031862,0.000,0.000,0.000,0.000,0.007,0.010,0.561,0.539,1.117,0.000,0.537,0.537,1.139
1780271031900,0.000,0.000,0.000,0.003,0.007,0.003,0.273,0.338,0.624,0.000,0.504,0.504,0.873
1780271031953,0.003,0.000,0.000,0.000,0.003,0.003,1.538,1.647,3.194,0.000,0.520,0.520,1.115
1780271032013,0.000,0.003,0.000,0.003,0.003,0.007,2.500,2.792,5.308,0.000,0.520,0.520,2.764
1780271032068,0.000,0.003,0.000,0.003,0.000,0.007,2.128,2.409,4.550,0.000,0.512,0.512,3.273
1780271032105,0.003,0.000,0.003,0.003,0.000,0.003,2.095,2.383,4.490,0.000,0.512,0.512,3.152
1780271032156,0.000,0.000,0.000,0.000,0.000,0.003,2.106,2.358,4.467,0.000,0.504,0.504,3.127
1780271032207,0.000,0.000,0.000,0.003,0.000,0.003,0.524,0.648,1.178,0.000,0.504,0.504,1.527
1780271032246,0.007,0.000,0.003,0.003,0.000,0.000,0.200,0.240,0.453,0.000,0.496,0.496,0.945
1780271032311,0.003,0.000,0.003,0.003,0.000,0.003,1.428,1.756,3.196,0.000,0.512,0.512,0.824
1780271032351,0.003,0.000,0.000,0.000,0.000,0.003,1.920,2.125,4.051,0.000,0.512,0.512,2.739
1780271032389,0.000,0.000,0.000,0.003,0.003,0.003,2.066,2.318,4.393,0.000,0.529,0.529,2.885
1780271032427,0.000,0.000,0.000,0.003,0.000,0.000,0.962,1.140,2.105,0.000,0.529,0.529,3.103
1780271032477,0.000,0.000,0.000,0.003,4.523,3.983,1.053,1.155,10.717,0.000,0.545,0.545,2.545
1780271032543,0.003,0.000,0.000,0.003,3.353,3.539,2.562,2.956,12.416,0.000,0.561,0.561,10.667
1780271032583,0.000,0.000,0.003,0.003,2.901,2.642,2.631,2.905,11.085,0.000,0.561,0.561,9.794
1780271032631,0.000,0.000,0.000,0.003,0.477,0.616,1.447,1.443,3.986,0.000,0.537,0.537,7.321
1780271032672,0.000,0.000,0.003,0.000,0.058,0.080,1.745,2.019,3.905,0.000,0.512,0.512,2.230
1780271032725,0.003,0.000,0.000,0.000,0.007,0.007,0.499,0.612,1.128,0.000,0.496,0.496,2.715
1780271032765,0.003,0.000,0.000,0.003,0.007,0.003,0.295,0.335,0.646,0.000,0.496,0.496,0.945
1780271032837,0.003,0.000,0.000,0.003,4.275,0.003,0.196,0.236,4.716,0.000,0.496,0.496,3.661
1780271032910,0.000,0.000,0.003,0.000,4.199,4.366,1.414,1.527,11.509,0.000,0.561,0.561,13.964
1780271032967,0.000,0.000,0.003,0.003,2.351,2.292,2.879,3.214,10.742,0.000,0.561,0.561,8.752
1780271033026,0.000,0.000,0.000,0.003,1.570,1.629,3.167,3.495,9.864,0.000,0.545,0.545,8.073
1780271033118,0.003,0.003,0.000,0.000,1.188,1.261,2.340,2.635,7.430,0.000,0.512,0.512,6.109
1780271033168,0.000,0.000,0.000,0.000,1.468,1.417,0.583,0.736,4.204,0.000,0.520,0.520,6.448
1780271033204,0.000,0.000,0.000,0.003,1.472,1.450,0.204,0.247,3.376,0.000,0.529,0.529,4.364
1780271033256,0.003,0.000,0.000,0.000,1.461,1.377,0.174,0.189,3.204,0.000,0.488,0.488,4.194
1780271033294,0.000,0.000,0.000,0.000,1.374,1.388,0.225,0.280,3.267,0.000,0.488,0.488,4.242
1780271033336,0.000,0.000,0.000,0.003,1.377,1.366,0.477,0.528,3.751,0.000,0.488,0.488,4.291
1780271033392,0.007,0.000,0.000,0.003,1.359,1.374,0.492,0.616,3.851,0.000,0.496,0.496,4.582
1780271033452,0.000,0.000,0.000,0.003,1.290,1.283,1.800,2.055,6.431,0.000,0.512,0.512,4.606
1780271033496,0.000,0.000,0.003,0.003,1.253,1.250,2.726,3.072,8.307,0.000,0.504,0.504,6.982
1780271033554,0.000,0.003,0.000,0.003,1.319,1.290,2.967,3.331,8.913,0.000,0.504,0.504,8.073
1780271033633,0.000,0.000,0.000,0.000,1.421,1.396,2.460,2.762,8.039,0.000,0.520,0.520,8.048
1780271033676,0.000,0.000,0.000,0.003,1.501,1.519,0.790,0.973,4.786,0.000,0.512,0.512,6.618
1780271033716,0.000,0.000,0.000,0.003,1.530,1.458,0.280,0.324,3.595,0.000,0.529,0.529,4.824
1780271033752,0.000,0.000,0.000,0.003,1.417,1.414,0.247,0.280,3.361,0.000,0.504,0.504,4.339
1780271033800,0.000,0.000,0.003,0.003,0.306,0.375,0.291,0.371,1.349,0.000,0.512,0.512,3.976
1780271033854,0.003,0.003,0.000,0.003,0.029,0.032,0.258,0.331,0.659,0.000,0.496,0.496,1.042
1780271033893,0.000,0.000,0.000,0.003,0.010,0.014,1.374,1.742,3.143,0.000,0.488,0.488,1.527
1780271033935,0.003,0.000,0.003,0.000,0.003,0.007,2.460,2.715,5.191,0.000,0.488,0.488,2.691
1780271033988,0.003,0.000,0.000,0.007,0.000,0.007,2.511,2.770,5.298,0.000,0.512,0.512,3.830
1780271034020,0.000,0.000,0.000,0.003,0.000,0.007,2.442,2.755,5.207,0.000,0.512,0.512,3.588
1780271034066,0.007,0.000,0.000,0.003,0.003,0.003,2.187,2.456,4.659,0.000,0.512,0.512,3.564
1780271034150,0.000,0.000,0.000,0.003,4.516,0.003,0.535,0.645,5.702,0.000,0.569,0.569,4.848
1780271034193,0.003,0.000,0.003,0.003,5.624,4.745,0.269,0.269,10.916,0.000,0.553,0.553,10.230
1780271034230,0.003,0.000,0.000,0.003,3.298,3.244,1.986,2.525,11.059,0.000,0.561,0.561,9.721
1780271034265,0.003,0.000,0.000,0.003,2.478,2.303,1.188,1.417,7.392,0.000,0.545,0.545,9.164
1780271034305,0.000,0.000,0.000,0.003,1.694,1.789,1.942,2.197,7.625,0.000,0.520,0.520,6.036
1780271034340,0.000,0.000,0.000,0.000,1.479,1.479,2.256,2.518,7.732,0.000,0.520,0.520,6.788
1780271034383,0.000,0.000,0.000,0.007,1.600,1.494,0.703,0.871,4.675,0.000,0.504,0.504,6.909
1780271034445,0.003,0.000,0.000,0.003,0.240,0.171,0.739,0.838,1.994,0.000,0.512,0.512,3.103
1780271034494,0.003,0.000,0.000,0.003,0.021,0.025,0.346,0.422,0.820,0.000,0.520,0.520,1.285
1780271034527,0.000,0.000,0.000,0.003,0.007,0.007,1.341,1.501,2.859,0.000,0.504,0.504,1.648
1780271034579,0.000,0.000,0.000,0.003,0.003,0.007,1.964,2.179,4.156,0.000,0.504,0.504,2.715
1780271034668,0.003,0.000,0.000,0.000,3.747,3.141,1.742,1.935,10.568,0.000,0.545,0.545,11.418
