wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780256755048,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256755082,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256755152,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256755225,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.130,0.602
1780256755260,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.130,0.634
1780256755292,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.504,0.000,0.122,0.626
1780256755326,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.480,0.000,0.122,0.602
1780256755362,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256755393,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256755430,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256755462,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256755526,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.520,0.000,0.122,0.642
1780256755554,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.504,0.000,0.122,0.626
1780256755592,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.496,0.000,0.122,0.618
1780256755679,0.000,0.000,0.003,0.000,0.003,0.000,0.003,0.000,0.009,0.504,0.000,0.122,0.626
1780256755731,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.488,0.000,0.122,0.610
1780256755770,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.496,0.000,0.122,0.618
1780256755815,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.537,0.000,0.122,0.659
1780256755857,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.000,0.122,0.634
1780256755895,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.512,0.000,0.122,0.634
1780256755925,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.512,0.000,0.122,0.634
1780256755966,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.512,0.000,0.122,0.634
1780256756000,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.529,0.000,0.122,0.651
1780256756037,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.504,0.000,0.122,0.626
1780256756065,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.504,0.000,0.122,0.626
1780256756103,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.504,0.000,0.122,0.626
1780256756141,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.529,0.000,0.122,0.651
1780256756200,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.529,0.000,0.122,0.651
1780256756256,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.529,0.000,0.122,0.651
1780256756286,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.537,0.000,0.130,0.667
1780256756321,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.537,0.000,0.130,0.667
1780256756352,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.537,0.000,0.130,0.667
1780256756391,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.529,0.000,0.130,0.659
1780256756423,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.545,0.000,0.130,0.675
1780256756458,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.545,0.000,0.130,0.675
1780256756488,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.553,0.000,0.130,0.683
1780256756526,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.553,0.000,0.130,0.683
1780256756557,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.545,0.000,0.122,0.667
1780256756591,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.537,0.000,0.122,0.659
1780256756617,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.007,0.016,0.529,0.000,0.122,0.651
1780256756657,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.537,0.000,0.122,0.659
1780256756713,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.529,0.000,0.130,0.659
1780256756767,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.553,0.000,0.130,0.683
1780256756817,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.537,0.000,0.130,0.667
1780256756845,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.537,0.000,0.122,0.659
1780256756882,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.545,0.000,0.122,0.667
1780256756910,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.545,0.000,0.122,0.667
1780256756946,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.553,0.000,0.122,0.675
1780256756974,0.000,0.000,0.003,0.007,0.000,0.000,0.003,0.003,0.016,0.545,0.000,0.122,0.667
1780256757009,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.537,0.000,0.122,0.659
1780256757042,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.545,0.000,0.130,0.675
1780256757077,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.553,0.000,0.130,0.683
1780256757107,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.537,0.000,0.130,0.667
1780256757142,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.512,0.000,0.122,0.634
1780256757182,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.504,0.000,0.130,0.634
1780256757249,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.488,0.000,0.122,0.610
1780256757309,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256757346,0.003,0.000,0.003,0.003,0.000,0.000,0.007,0.000,0.016,0.480,0.000,0.122,0.602
1780256757406,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.472,0.000,0.130,0.602
1780256757442,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.472,0.000,0.122,0.594
1780256757493,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.122,0.585
1780256757546,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.496,0.000,0.122,0.618
1780256757581,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.488,0.000,0.122,0.610
1780256757617,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256757654,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256757721,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.016,0.480,0.000,0.122,0.602
1780256757792,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.504,0.000,0.122,0.626
1780256757852,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.488,0.000,0.122,0.610
1780256757883,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.472,0.000,0.122,0.594
1780256757925,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256757960,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256758015,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.472,0.000,0.122,0.594
1780256758047,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.488,0.000,0.122,0.610
1780256758086,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.455,0.000,0.130,0.585
1780256758117,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.455,0.000,0.130,0.585
1780256758162,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256758197,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.472,0.000,0.122,0.594
1780256758243,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256758319,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.130,0.610
1780256758382,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256758412,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256758455,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.463,0.000,0.130,0.593
1780256758484,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256758520,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256758550,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.488,0.000,0.130,0.618
1780256758588,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256758621,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256758658,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256758695,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.463,0.000,0.122,0.585
1780256758748,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.488,0.000,0.122,0.610
1780256758791,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.488,0.000,0.122,0.610
1780256758841,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.480,0.000,0.122,0.602
1780256758908,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256758937,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256758979,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256759009,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256759054,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.496,0.000,0.122,0.618
1780256759089,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256759126,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256759159,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.472,0.000,0.122,0.594
1780256759199,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.472,0.000,0.122,0.594
1780256759237,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.480,0.000,0.122,0.602
1780256759271,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256759327,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.496,0.000,0.122,0.618
1780256759378,0.000,0.007,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.480,0.000,0.130,0.610
1780256759443,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256759483,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256759516,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.472,0.000,0.122,0.594
1780256759549,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.488,0.000,0.122,0.610
1780256759584,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256759619,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256759653,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.480,0.000,0.122,0.602
1780256759687,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.016,0.480,0.000,0.122,0.602
1780256759729,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.480,0.000,0.122,0.602
1780256759791,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.130,0.610
1780256759846,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.472,0.000,0.122,0.594
1780256759906,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.463,0.000,0.122,0.585
1780256759980,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256760024,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256760065,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.488,0.000,0.130,0.618
1780256760111,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256760141,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.480,0.000,0.122,0.602
1780256760177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.455,0.000,0.122,0.577
1780256760210,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.472,0.000,0.130,0.602
1780256760248,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.488,0.000,0.130,0.618
1780256760294,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.480,0.000,0.122,0.602
1780256760347,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256760380,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.463,0.000,0.122,0.585
1780256760430,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.480,0.000,0.122,0.602
1780256760490,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256760528,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256760568,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.488,0.000,0.122,0.610
1780256760596,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.480,0.000,0.122,0.602
1780256760652,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.480,0.000,0.122,0.602
1780256760696,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.480,0.000,0.122,0.602
1780256760728,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256760765,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.480,0.000,0.122,0.602
1780256760813,0.000,0.003,0.000,0.007,0.003,0.000,0.003,0.000,0.016,0.488,0.000,0.130,0.618
1780256760871,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.472,0.000,0.122,0.594
1780256760902,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.472,0.000,0.122,0.594
1780256760951,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.472,0.000,0.122,0.594
1780256761023,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.463,0.000,0.122,0.585
1780256761066,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.480,0.000,0.122,0.602
1780256761101,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256761131,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256761169,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.480,0.000,0.122,0.602
1780256761197,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.130,0.593
1780256761231,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.009,0.455,0.000,0.122,0.577
1780256761261,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.463,0.000,0.122,0.585
1780256761310,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256761372,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.472,0.000,0.122,0.594
1780256761403,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.463,0.000,0.122,0.585
1780256761441,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.006,0.472,0.000,0.122,0.594
1780256761496,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.488,0.000,0.122,0.610
1780256761574,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.537,0.000,0.122,0.659
1780256761611,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.504,0.000,0.122,0.626
1780256761644,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.000,0.122,0.642
1780256761675,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.520,0.000,0.130,0.650
1780256761710,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.529,0.000,0.122,0.651
1780256761741,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.003,0.015,0.504,0.000,0.122,0.626
1780256761779,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.488,0.000,0.122,0.610
1780256761813,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.520,0.000,0.122,0.642
1780256761877,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.496,0.000,0.122,0.618
