wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,servoHub_A,hub_total_A
1780256637392,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.463,0.601
1780256637420,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256637465,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256637495,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256637531,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.138,0.000,0.455,0.593
1780256637571,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256637618,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256637651,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256637712,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.463,0.601
1780256637770,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256637827,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256637876,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.472,0.610
1780256637914,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256637949,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.138,0.000,0.447,0.585
1780256637980,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.455,0.593
1780256638017,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256638061,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.138,0.000,0.455,0.593
1780256638109,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.463,0.601
1780256638139,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256638177,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.455,0.593
1780256638242,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.138,0.000,0.463,0.601
1780256638291,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256638353,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.146,0.000,0.455,0.601
1780256638413,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.138,0.000,0.447,0.585
1780256638444,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256638480,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256638511,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.146,0.000,0.455,0.601
1780256638554,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256638585,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.003,0.015,0.138,0.000,0.463,0.601
1780256638626,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.003,0.015,0.138,0.000,0.455,0.593
1780256638659,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256638710,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.439,0.577
1780256638766,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256638816,0.000,0.000,0.000,0.003,0.000,0.007,0.003,0.000,0.013,0.138,0.000,0.439,0.577
1780256638898,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256638949,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256638984,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.439,0.577
1780256639036,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256639067,0.000,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.009,0.146,0.000,0.447,0.593
1780256639108,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.146,0.000,0.455,0.601
1780256639141,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.015,0.138,0.000,0.455,0.593
1780256639187,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256639216,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.447,0.585
1780256639283,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.480,0.618
1780256639339,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.488,0.626
1780256639382,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.146,0.000,0.455,0.601
1780256639424,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256639479,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256639507,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256639541,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.138,0.000,0.447,0.585
1780256639573,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256639621,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256639654,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.455,0.593
1780256639691,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.016,0.138,0.000,0.447,0.585
1780256639722,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256639775,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.138,0.000,0.455,0.593
1780256639846,0.000,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.013,0.138,0.000,0.447,0.585
1780256639917,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256639955,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.447,0.585
1780256639999,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256640043,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256640080,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.447,0.585
1780256640111,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.472,0.610
1780256640147,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.138,0.000,0.455,0.593
1780256640190,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.138,0.000,0.447,0.585
1780256640227,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256640262,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256640299,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256640374,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256640425,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256640460,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.138,0.000,0.439,0.577
1780256640515,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.138,0.000,0.447,0.585
1780256640548,0.003,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.015,0.146,0.000,0.455,0.601
1780256640587,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.439,0.577
1780256640631,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256640682,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256640717,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256640753,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256640787,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.007,0.013,0.138,0.000,0.455,0.593
1780256640833,0.000,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256640898,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256640948,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256641001,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256641042,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256641078,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256641124,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256641164,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.138,0.000,0.455,0.593
1780256641194,0.003,0.000,0.003,0.003,0.000,0.003,0.000,0.003,0.015,0.138,0.000,0.447,0.585
1780256641237,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256641280,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.138,0.000,0.447,0.585
1780256641324,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.439,0.577
1780256641362,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.463,0.601
1780256641436,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256641489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256641525,0.003,0.000,0.003,0.003,0.003,0.003,0.007,0.000,0.022,0.138,0.000,0.455,0.593
1780256641582,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256641615,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.472,0.610
1780256641651,0.000,0.000,0.000,0.007,0.000,0.003,0.003,0.003,0.016,0.138,0.000,0.463,0.601
1780256641684,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.138,0.000,0.439,0.577
1780256641737,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256641771,0.007,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.138,0.000,0.439,0.577
1780256641808,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256641843,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256641893,0.003,0.000,0.000,0.007,0.003,0.003,0.000,0.000,0.016,0.138,0.000,0.463,0.601
1780256641954,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256641998,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256642049,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256642103,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256642139,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.472,0.610
1780256642182,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256642218,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.463,0.601
1780256642257,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256642312,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.016,0.138,0.000,0.455,0.593
1780256642350,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.488,0.626
1780256642388,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.488,0.626
1780256642415,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.472,0.610
1780256642481,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256642540,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256642576,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256642640,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.138,0.000,0.472,0.610
1780256642681,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256642721,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256642758,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256642795,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256642830,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.146,0.000,0.439,0.585
1780256642880,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256642922,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256642989,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256643040,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256643085,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256643137,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.016,0.138,0.000,0.455,0.593
1780256643170,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256643213,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256643241,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256643280,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.138,0.000,0.447,0.585
1780256643309,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.439,0.577
1780256643357,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256643408,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.472,0.610
1780256643439,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256643508,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.016,0.138,0.000,0.447,0.585
1780256643569,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.138,0.000,0.439,0.577
1780256643613,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256643666,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256643697,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.138,0.000,0.455,0.593
1780256643738,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256643772,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256643831,0.000,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.012,0.146,0.000,0.439,0.585
1780256643883,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.015,0.138,0.000,0.439,0.577
1780256643938,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.138,0.000,0.455,0.593
1780256643971,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.138,0.000,0.439,0.577
1780256644034,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256644087,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256644140,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.472,0.610
1780256644182,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256644217,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.138,0.000,0.447,0.585
1780256644249,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256644284,0.000,0.000,0.000,0.007,0.003,0.000,0.003,0.000,0.013,0.138,0.000,0.447,0.585
1780256644316,0.010,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.019,0.138,0.000,0.439,0.577
1780256644353,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256644398,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.439,0.577
1780256644445,0.003,0.000,0.003,0.003,0.000,0.003,0.003,0.003,0.018,0.138,0.000,0.447,0.585
1780256644472,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256644508,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256644574,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256644615,0.000,0.000,0.000,0.003,0.003,0.000,0.007,0.003,0.016,0.138,0.000,0.447,0.585
1780256644660,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.138,0.000,0.455,0.593
1780256644712,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256644738,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256644776,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.463,0.601
1780256644807,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256644852,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256644884,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256644936,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256644991,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256645024,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.000,0.012,0.138,0.000,0.439,0.577
1780256645099,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256645170,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.472,0.610
1780256645209,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256645245,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256645282,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256645321,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.007,0.013,0.138,0.000,0.439,0.577
1780256645359,0.000,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.012,0.138,0.000,0.455,0.593
1780256645410,0.003,0.000,0.007,0.003,0.000,0.003,0.003,0.003,0.022,0.146,0.000,0.455,0.601
1780256645455,0.010,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.019,0.138,0.000,0.496,0.634
1780256645485,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.480,0.618
1780256645517,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.138,0.000,0.463,0.601
1780256645544,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.455,0.593
1780256645609,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256645651,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.463,0.601
1780256645698,0.003,0.000,0.007,0.003,0.000,0.000,0.003,0.003,0.019,0.138,0.000,0.455,0.593
1780256645746,0.000,0.003,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.439,0.577
1780256645776,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256645811,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256645844,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.431,0.569
1780256645886,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.431,0.569
1780256645918,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256645963,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256646000,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256646045,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.138,0.000,0.455,0.593
1780256646076,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256646144,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.431,0.569
1780256646221,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256646270,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256646304,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.015,0.138,0.000,0.447,0.585
1780256646343,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.146,0.000,0.455,0.601
1780256646375,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.009,0.138,0.000,0.455,0.593
1780256646414,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256646445,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.146,0.000,0.463,0.609
1780256646493,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.463,0.601
1780256646527,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256646562,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.009,0.138,0.000,0.463,0.601
1780256646590,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.455,0.593
1780256646659,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.007,0.019,0.138,0.000,0.447,0.585
1780256646715,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.138,0.000,0.463,0.601
1780256646754,0.003,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.009,0.138,0.000,0.447,0.585
1780256646824,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.000,0.006,0.146,0.000,0.455,0.601
1780256646854,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.447,0.585
1780256646897,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.447,0.585
1780256646938,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.003,0.012,0.138,0.000,0.447,0.585
1780256646982,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.138,0.000,0.463,0.601
1780256647018,0.003,0.000,0.000,0.003,0.000,0.000,0.007,0.000,0.013,0.138,0.000,0.447,0.585
1780256647061,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.000,0.015,0.138,0.000,0.439,0.577
1780256647099,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256647173,0.003,0.000,0.003,0.003,0.003,0.003,0.003,0.000,0.018,0.138,0.000,0.455,0.593
1780256647238,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256647280,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.447,0.585
1780256647332,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.138,0.000,0.431,0.569
1780256647372,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.138,0.000,0.439,0.577
1780256647414,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.455,0.593
1780256647449,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.463,0.601
1780256647488,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.138,0.000,0.463,0.601
1780256647539,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.138,0.000,0.455,0.593
1780256647576,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.015,0.138,0.000,0.455,0.593
1780256647614,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.138,0.000,0.447,0.585
1780256647692,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.009,0.138,0.000,0.480,0.618
1780256647744,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.146,0.000,0.463,0.609
1780256647776,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.138,0.000,0.455,0.593
1780256647818,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.138,0.000,0.472,0.610
1780256647857,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.138,0.000,0.439,0.577
