wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780275326138,0.003,0.003,0.003,0.007,0.000,0.000,0.003,0.000,0.019,0.679
1780275326166,0.007,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.017,0.679
1780275326221,0.003,0.003,0.000,0.003,0.000,0.003,0.003,0.003,0.018,0.630
1780275326249,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.006,0.630
1780275326303,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275326370,0.000,0.000,0.003,0.003,0.000,0.000,0.000,0.003,0.009,0.679
1780275326405,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275326471,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275326515,0.003,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.016,0.606
1780275326550,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275326576,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.630
1780275326617,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.606
1780275326678,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780275326719,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275326754,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.012,0.679
1780275326811,0.003,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.009,0.679
1780275326853,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275326893,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275326918,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.007,0.016,0.630
1780275326997,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780275327048,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.606
1780275327074,0.007,0.000,0.000,0.003,0.003,0.000,0.007,0.003,0.023,0.630
1780275327113,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275327154,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275327202,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275327245,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275327291,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275327339,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.630
1780275327411,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275327458,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.003,0.012,0.679
1780275327540,0.000,0.000,0.003,0.003,0.003,0.000,0.003,0.003,0.015,0.679
1780275327591,0.000,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.013,0.630
1780275327621,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275327654,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275327681,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275327732,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.630
1780275327774,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275327820,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275327893,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.679
1780275327948,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780275327977,0.003,0.000,0.000,0.007,0.000,0.003,0.003,0.000,0.016,0.606
1780275328050,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275328076,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328113,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.000,0.012,0.630
1780275328143,0.000,0.007,0.000,0.003,0.000,0.003,0.003,0.000,0.016,0.630
1780275328181,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275328222,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.012,0.606
1780275328256,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275328290,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.679
1780275328324,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275328350,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275328412,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.013,0.679
1780275328459,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328489,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328550,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275328583,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275328621,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328649,0.003,0.000,0.000,0.000,0.000,0.003,0.003,0.000,0.009,0.630
1780275328685,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.679
1780275328743,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275328768,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328810,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.630
1780275328835,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275328882,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275328936,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275328978,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275329023,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275329093,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275329121,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.606
1780275329160,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.630
1780275329184,0.003,0.000,0.000,0.003,0.000,0.003,0.003,0.003,0.015,0.630
1780275329217,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275329255,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275329296,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275329335,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.679
1780275329377,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.003,0.013,0.606
1780275329409,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275329471,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275329523,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275329553,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275329626,0.003,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.009,0.630
1780275329658,0.000,0.000,0.000,0.003,0.003,0.000,0.003,0.003,0.012,0.606
1780275329690,0.000,0.003,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.679
1780275329720,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.630
1780275329770,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275329799,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275329840,0.000,0.000,0.000,0.003,0.003,0.003,0.003,0.000,0.012,0.630
1780275329867,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275329903,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.606
1780275329934,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275329987,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275330038,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275330067,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275330128,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275330168,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275330206,0.003,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.015,0.679
1780275330237,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275330297,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275330324,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275330374,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.606
1780275330403,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275330448,0.007,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.016,0.630
1780275330494,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.630
1780275330529,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275330560,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780275330596,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275330657,0.003,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.009,0.630
1780275330685,0.000,0.003,0.003,0.003,0.000,0.000,0.003,0.003,0.015,0.630
1780275330725,0.003,0.000,0.000,0.003,0.003,0.000,0.003,0.000,0.012,0.679
1780275330750,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275330796,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275330823,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275330872,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275330925,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.606
1780275330953,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275331007,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331050,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275331083,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.006,0.630
1780275331122,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.630
1780275331204,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275331229,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780275331268,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331314,0.000,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.010,0.606
1780275331358,0.003,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.012,0.630
1780275331383,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275331423,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275331455,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.630
1780275331504,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275331530,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331573,0.003,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.012,0.679
1780275331597,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275331637,0.000,0.000,0.003,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275331702,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331729,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275331764,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.630
1780275331790,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.606
1780275331836,0.000,0.003,0.000,0.003,0.000,0.000,0.003,0.003,0.012,0.630
1780275331861,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275331899,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331941,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275331990,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.003,0.009,0.703
1780275332041,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275332073,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275332101,0.003,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.009,0.679
1780275332128,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.006,0.679
1780275332161,0.000,0.000,0.000,0.003,0.000,0.003,0.003,0.000,0.009,0.606
1780275332230,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.679
1780275332257,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275332288,0.003,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.006,0.606
1780275332319,0.003,0.000,0.000,0.007,0.000,0.000,0.003,0.000,0.013,0.630
1780275332384,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.606
1780275332408,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.006,0.630
1780275332457,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
1780275332483,0.000,0.000,0.007,0.003,0.000,0.000,0.003,0.000,0.013,0.630
1780275332534,0.000,0.000,0.000,0.003,0.000,0.000,0.003,0.000,0.006,0.630
